file_name,decision,reason,duplicate_group,notes
43 Prozent der Straftaten durch Nordafrikaner Sachsens Innenminister beklagt Abschiebepraxis.PDF,keep,,,
93 Millionen werden wir sein Durch Zuwanderung werden in 50 Jahren mehr Menschen in Deutschland lebe(2).PDF,keep,,variant_001,Representative kept for variant_001.
93 Millionen werden wir sein Durch Zuwanderung werden in 50 Jahren mehr Menschen in Deutschland lebe.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: 93 Millionen werden wir sein Durch Zuwanderung werden in 50 Jahren mehr Menschen in Deutschland lebe(2).PDF (variant_001).
_Die große Koalition ist ein Gift_.PDF,keep,,,
"_Es lohnt, in Flüchtlinge zu investieren_.PDF",keep,,,
_Feldzug gegen Bedürftige_ Warum der Sozialphilosoph und Ökonom Friedhelm Hengsbach noch viel mehr F.PDF,keep,,,
"_In den Arm nehmen, nicht in den Würgegriff_ Redner aller Fraktionen im Bundestag verurteilen die fr.PDF",keep,,,
_Kroatien wird bestimmt kein Hotspot_ Außenminister Kovac mahnt klare Vorgaben in EU-Flüchtlingspoli.PDF,keep,,,
"_Man sollte den Mindestlohn senken_ Aber nicht nur für Flüchtlinge, sagt Top-Ökonom Clemens Fuest. D.PDF",keep,,,
_Regierung simuliert Stärke_ Opposition rügt härtere Tonart in Flüchtlingsstreit.PDF,keep,,,
_Uns fehlt eine mutige Debatte_ Klaus von Dohnanyi ist Altbürgermeister und der unbequeme Denker von.PDF,keep,,,
_Wir brauchen einen nationalen Abschiebeplan_ Bayerns Finanzminister Markus Söder (CSU) fordert eine.PDF,keep,,,
Abschieben nach Afghanistan Asylpolitik Bundesinnenminister Thomas de Maiziére ist zu Besucham Hindu.PDF,keep,,,
Amnesty kritisiert Asylpolitik.PDF,keep,,,
Anspruch auf einen Vormund.PDF,keep,,,
"Asylpaket II - was drin ist, und wie es wirkt.PDF",keep,,,
Asylrecht der Nachbarn.PDF,keep,,,
Bis zu 770 000 offene Fälle.PDF,keep,,,
Bremen ist für Asylsuchende das Paradies Kein Bundesland schiebt weniger ab. Nur jeder 70. Ausländer.PDF,keep,,,
Bundesregierung verschärft den Ton in der Flüchtlingspolitik.PDF,keep,,,
CDU will Integration belohnen.PDF,keep,,,
CDU-Flügel verlangt Kurswechsel von Merkel Wirtschaftsrat fordert bei Scheitern des EU-Gipfels stren.PDF,keep,,,
"Das Zauberwort heißt Umverteilung ARMUT Wer Flüchtlingselend zur Messlatte für Armut macht, verhinde.PDF",keep,,,
De Maizière verärgert Wien Innenminister kritisiert Österreichs Flüchtlingskontingentierung. Amtskol.PDF,keep,,,
Der deutsche Integrationsfuror Unsere Migrationspolitik wird von einem historischen Schuldkomplex un.PDF,keep,,,
DEUTSCHLAND_ Merkel braucht Verbündete.PDF,keep,,,
Die Deutschlanderklärer CDU und FDP wollen Flüchtlingen die Werte der Verfassung mithilfe von Promin.PDF,keep,,,
Die innere Entleerung Schlagloch von Georg SeeßlenDie Demokratie muss neu erfunden   oder in Würde b.PDF,keep,,,
"Die menschliche Grenze Jenseits von Schießbefehl, Obergrenzen und _Weiter so__ Wie eine Lösung der F.PDF",keep,,variant_002,Representative kept for variant_002.
"Die menschliche Grenze Jenseits von Schießbefehl, Obergrenzen und »Weiter so«_ Wie eine Lösung der F.PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Die menschliche Grenze Jenseits von Schießbefehl, Obergrenzen und _Weiter so__ Wie eine Lösung der F.PDF (variant_002)."
"Die neuen Mangelfächer taz-Serie Tausende LehrerInnen wurden neu eingestellt, um Flüchtlinge zu unte.PDF",keep,,,
Die Politik bremst - Flüchtlinge kommen trotzdem Kabinett bringt verschärftes Asylrecht auf den Weg.PDF,keep,,,
Ein Marshallplan für Syrien Kein Land zahlt so viel für die Syrien-Hilfe wie Deutschland. Darin zeig(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Ein Marshallplan für Syrien Kein Land zahlt so viel für die Syrien-Hilfe wie Deutschland. Darin zeig.PDF (variant_003).
Ein Marshallplan für Syrien Kein Land zahlt so viel für die Syrien-Hilfe wie Deutschland. Darin zeig.PDF,keep,,variant_003,Representative kept for variant_003.
"Einsam per Gesetz Nachzug Der Vater ist in Deutschland, Frau und Kinder müssen im Bombenhagel in Syr.PDF",keep,,,
FDP will faire Flüchtlingszuweisung.PDF,review,,,Short local brief kept for review.
Flucht nach vorne Unterbringung und Zuhause sind zweierlei. Ein Plädoyer in sechs Thesen.PDF,keep,,,
Flüchtlinge_ CDU will mehr Geld für Städte.PDF,keep,,,
Flüchtlingshilfe selbstgemacht HILFE Das Projekt  Seehilfe  fährt nun schon seit zwei Jahren auf eig.PDF,keep,,,
Flüchtlingskrise lässt Mieten in Großstädten steigen Zuwanderung in Ballungsräume hält einer Studie.PDF,keep,,,
Flüchtlingskrise spaltet die Grünen.PDF,keep,,,
"Flüchtlingsstreit_ Randale, Widerstand, 20 Festnahmen.PDF",keep,,,
Flüchtlingsverteilung an andere EU-Staaten stockt Trotz wachsender Zahlen gelang es Deutschland 2015.PDF,keep,,,
Gefahr für die kommunalen Haushalte(2).PDF,drop,regional_variant,variant_004,Dropped in favor of representative file: Gefahr für die kommunalen Haushalte.PDF (variant_004).
Gefahr für die kommunalen Haushalte.PDF,keep,,variant_004,Representative kept for variant_004.
Gipfel gegen Merkel Vier osteuropäische EU-Länder organisieren den Widerstand gegen die Flüchtlingsp.PDF,keep,,,
Grüne Flüchtlingskrise.PDF,keep,,,
Grüne streiten über schärfere Regelungen Göring-Eckardt gegen mehr sichere Herkunftsstaaten.PDF,keep,,,
Grünen-Chefin Peter ruft Palmer zur Ordnung Äußerungen zu Flüchtlingen von Tübingens grünem Oberbürg.PDF,keep,,,
Humanität - oder die Abschiebung.PDF,keep,,,
Ihr Weg Die Situation an der Balkanroute ist erneut eskaliert. Tausende Flüchtlinge kommen nicht wei.PDF,keep,,,
Keine Kölner Zustände in Darmstadt.PDF,keep,,,
"Krank, abgetaucht, Pass verloren Woran die Abschiebung von mehr als 200 000 Ausländern, die Deutschl.PDF",keep,,,
Kretschmann plant offenbar Alleingang Grüne streiten sich heftig über ihre Flüchtlingspolitik.PDF,keep,,,
"Man muss Angela Merkel bewundern Die Philosophin Susan Neiman über die deutsche Kanzlerin, die Flüch.PDF",keep,,,
Merkel _ Flüchtlinge sollen nach Kriegsende ausreisen.PDF,keep,,,
Merkel _ Viele Flüchtlinge werden gehen Kanzlerin verweist auf Balkankriege.PDF,keep,,,
Merkel erwartet Ausreise von Flüchtlingen nach Kriegsende Altmaier will auch in Drittländer abschieb.PDF,keep,,,
Merkels Bewährung.PDF,drop,commentary_noncore,,
Merkels letzter Mann Peter Altmaier hat den undankbarsten Job im Land. Er koordiniert die umstritten.PDF,keep,,,
Merkels Mission.PDF,keep,,,
Merkels unmögliche Mission.PDF,drop,commentary_noncore,,
Migration und Auswahl Bleibeperspektiven sollten an Integrationserfolge geknüpft werden. Wer sich ni.PDF,keep,,,
Nato schickt Schiffe in Ägäis Flottille soll Flüchtlingsboote aufspüren.PDF,keep,,,
Neue Notunterkünfte für Flüchtlinge.PDF,keep,,,
Notizen vom 4. Februar 2016.PDF,keep,,,
NRW stoppt Aufnahme von Marokkanern.PDF,keep,,,
Ostjuden hatten es hier schwer.PDF,keep,,,
