file_name,decision,reason,duplicate_group,notes
_Die Balkan -Route bleibt geschlossen_.PDF,keep,,,
"_Ganze Familien sind entzweit_ Aydan Özo uz, aus Hamburg stammende Staatsministerin für Integration,.PDF",keep,,,
Abgeordneter kritisiert Asyl-Quote.PDF,keep,,,
Ausland Kompakt Dänemark_ Regierung verschärft Asylgesetze ++ Norwegen_ Flüchtlinge soll ein Zaun st.PDF,keep,,,
Bundespolizei weist jeden zweiten Migranten zurück Wegen _Nichterfüllung der Einreisevoraussetzungen.PDF,keep,,,
CDU_ Zu viele Asylbewerber in Neuss und Lengerich.PDF,keep,,,
Der bürokratische Teufelskreis(2).PDF,keep,,,
Der bürokratische Teufelskreis.PDF,keep,,,
Der Unrechtsstaat wohnt in Leer AUFENTHALT Warten auf die Abschiebung_ Nachdem ein Familienvater ohn.PDF,keep,,,
Deutschland und die Flüchtlinge Auf Distanz zu sich selbst Von Malte Lehming.PDF,drop,commentary_noncore,,
Die Kraft der Begegnung Stereotype Antisemitische Ressentiments sind unter Flüchtlingen ebenso verbr.PDF,keep,,,
Die Wiederkehr des O-Worts.PDF,drop,commentary_noncore,,
Drei Millionen Arbeitslose möglich Ursache ist der Zuzug von Flüchtlingen.PDF,keep,,,
Ein Jahr geschafft +++ 9. September 2015 +++ +++ 19. September 2015 +++ +++ 5. September 2015 +++ ++.PDF,keep,,,
Ein schäbiges Spiel Asyl Von Innenminister de Maizière zur Terrorabwehr vorgeschlagene  Duldung ligh.PDF,keep,,,
Ein Zwischenruf zur ... ...Erwerbsarbeit Barbara John über den Zusammenhang von Arbeit und gesellsch.PDF,drop,commentary_noncore,,
"Einerseits, andererseits Mitten in der Flüchtlingskrise sagte Kanzlerin Merkel _ _Wir schaffen das_.PDF",keep,,,
Es bleibt bei Plan A EU und Bundesregierung stehen fest zum Flüchtlingspakt mit der Türkei - Kritik.PDF,keep,,,
EU will Begriff _Familie_ bei Nachzug weiter fassen Künftig sollen volljährige Geschwister einreisen.PDF,keep,,,
Feindbild Angela Trump vergleicht Clinton mit Merkel - die deutsche Kanzlerin verkörpert für ihn den.PDF,keep,,,
Flucht in die Bruchbude Das Geschäft mit der Unterbringung von Flüchtlingen verlagert sich auf den f.PDF,keep,,,
Flüchtling aus Kloster abgeführt.PDF,keep,,,
Flüchtlinge fordern Perspektive.PDF,keep,,,
Flüchtlinge müssen draußen bleiben Asyl II Seit der Wiedereinführung von Kontrollen wird die deutsch.PDF,keep,,,
Flüchtlinge räumen Pfarrheim.PDF,keep,,,
Flüchtlinge werden in Bergkamen registriert.PDF,keep,,,
Flüchtlinge ziehen aus Turnhalle aus.PDF,keep,,,
Gebremste Migration Flüchtlingsaustausch mit der Türkei stockt _ Immer mehr bleiben in Südeuropa.PDF,keep,,,
Gestrandet im Niemandsland Ungarn_Serbien Am Grenzübergang in Röszke sitzen Hunderte Flüchtlinge fes.PDF,keep,,,
Hillary Clinton will Amerikas Angela Merkel werden  TRUMP DES TAGES USA Donald Trump bezeichnet Aufn.PDF,keep,,,
Hysterisches aus Tübingen Kommentar von Martin Reeh zu Boris Palmers Abschiebeinitiative.PDF,drop,commentary_noncore,,
Integration begleiten Neuer Vorstand und neue Schwerpunkte im Flüchtlingsrat Ulm.PDF,keep,,,
Junge Flüchtlinge lernen Schwimmen Flüchtlingsrat Baden-Württemberg unterstützt Projekt des Ehinger.PDF,keep,,,
kein Titel.PDF,keep,,,
Kirche schiebt Roma ab ASYL I Fünf Wochen hatten abschiebebedrohte Balkanflüchtlinge in Regensburg e.PDF,keep,,,
Masterplan für Integration Kommunen und Kammern legen Regierung Zehn-Punkte-Programm vor.PDF,keep,,,
Niedersachsen will Einwanderung regeln Migration Das Land Niedersachsen will eine Bundesratsinitiati.PDF,keep,,,
Ramelow hat recht Daniel Bax zur deutschen Staatsbürgerschaft für Flüchtlingskinder.PDF,drop,commentary_noncore,,
Rechte unter Beobachtung Bundesamt hält _Identitäre Bewegung_ für gefährlich.PDF,keep,,,
Räumen in Regensburg.PDF,drop,commentary_noncore,,
Sichere Herkunftsstaaten  sollen auf den Prüfstand Asyl Am Beispiel Ghana prangern die Grünen die Ei.PDF,keep,,,
So ähneln sich Flüchtlinge und AfD-Anhänger Eine rigide Sexualmoral und der Wunsch nach autoritärer.PDF,keep,,,
Sommerflaute streift den Arbeitsmarkt nur leicht BA-Chef Weise_ Integration der Flüchtlinge schwieri.PDF,keep,,,
"Teufelskreis Kaum ein Flüchtling, der 2015 ins Land kam, kann sich auf Deutsch verständigen. Aber oh.PDF",keep,,,
Viel mehr als Dönerverkäufer Migranten schaffen Millionen Jobs in Deutschland.PDF,keep,,,
Warum nicht gleich so Einzelfall Eine Romni aus Mazedonien wird von der Polizei geschlagen und maltr.PDF,keep,,,
Weise_ Flüchtlinge mit Job sollten bleiben dürfen Chef der Bundesagentur für Arbeit will Planungssic.PDF,keep,,,
Weiter Flüchtlinge ins alte Finanzamt Geldern_.PDF,keep,,,
"Wirtschaft fürchtet sich vor neuem Flüchtlingsstrom Platzt das Abkommen mit der Türkei, droht Deutsc.PDF",keep,,,
Zwei Frauen - ein Feindbild.PDF,keep,,,
