batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2019-11,Main Corpus,2019-11(50).ZIP,21-Jähriger legt Feuer in seinem Zimmer in Flüchtlingsunterkunft Der polizeibekannte Mann hat gestan.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\21-Jähriger legt Feuer in seinem Zimmer in Flüchtlingsunterkunft Der polizeibekannte Mann hat gestan.PDF,"21-Jähriger legt Feuer in seinem Zimmer in Flüchtlingsunterkunft Der polizeibekannte Mann hat gestanden, am",21jähriger legt feuer in seinem zimmer in flüchtlingsunterkunft der polizeibekannte mann hat gestanden am,Rheinische Post,rheinische post,Samstag 2. November 2019,,291,2014,a731632f449dec3d2ce7bb4311b1149e9518e75a,,unique,keep,,no,,no,,,S. 19,no,
2019-11,Main Corpus,2019-11(50).ZIP,"_Deutschland wird bunter werden_ In 20 Jahren ist jeder Dritte in der Bundesrepublik ein Zuwanderer,.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\_Deutschland wird bunter werden_ In 20 Jahren ist jeder Dritte in der Bundesrepublik ein Zuwanderer,.PDF","""Deutschland wird bunter werden""; In 20 Jahren ist jeder Dritte in der Bundesrepublik ein Zuwanderer, sagt",deutschland wird bunter werden in 20 jahren ist jeder dritte in der bundesrepublik ein zuwanderer sagt,Die Welt,die welt,Montag 4. November 2019,Inga Michler,1512,10916,af9f9bd97ea5443b322ea7b4b60540f202d5826c,,unique,keep,,no,,no,,,Wirtschaft; S. 10; Ausg. 257,no,
2019-11,Main Corpus,2019-11(50).ZIP,_Ein sicherheitspolitischer Skandal_ Clanchef Miri hält sich nach seiner Abschiebung in den Libanon.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\_Ein sicherheitspolitischer Skandal_ Clanchef Miri hält sich nach seiner Abschiebung in den Libanon.PDF,"""Ein sicherheitspolitischer Skandal"" Clanchef Miri hält sich nach seiner Abschiebung in den Libanon wieder in",ein sicherheitspolitischer skandal clanchef miri hält sich nach seiner abschiebung in den libanon wieder in,Die Welt,die welt,Freitag 1. November 2019,Manuel Bewarder,783,5754,fc55ab58f459fe42669fbf57fd4885783b2152a6,,unique,keep,,no,,no,,,Politik; S. 7; Ausg. 255,no,
2019-11,Main Corpus,2019-11(50).ZIP,_Finales Angebot_ an Kommunen Finanzministerin Sitzmann bietet höhere Zuschüsse an. Die Verbände sin.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\_Finales Angebot_ an Kommunen Finanzministerin Sitzmann bietet höhere Zuschüsse an. Die Verbände sin.PDF,"""Finales Angebot"" an Kommunen Finanzministerin Sitzmann bietet höhere Zuschüsse an. Die Verbände sind",finales angebot an kommunen finanzministerin sitzmann bietet höhere zuschüsse an die verbände sind,Südwest Presse,südwest presse,Freitag 22. November 2019,,322,2461,bce9fe596a8ae9a5e4029336322dcc149b460c32,,unique,keep,,no,,no,,,Südwestumschau,no,
2019-11,Main Corpus,2019-11(50).ZIP,_Geflüchtete in Arbeit bringen_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\_Geflüchtete in Arbeit bringen_.PDF,"""Geflüchtete in Arbeit bringen""",geflüchtete in arbeit bringen,Frankfurter Rundschau,frankfurter rundschau,Dienstag 5. November 2019,,306,2508,dd0f180d87e2b270a27029380ebc18ea3b16d381,,unique,keep,,no,,no,,,WIRTSCHAFT; S. 15,no,
2019-11,Main Corpus,2019-11(50).ZIP,"Abgeschoben - und jetzt wieder da Sie beantragten Asyl, wurden abgeschoben oder reisten aus - und si.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\Abgeschoben - und jetzt wieder da Sie beantragten Asyl, wurden abgeschoben oder reisten aus - und si.PDF","Abgeschoben - und jetzt wieder da Sie beantragten Asyl, wurden abgeschoben oder reisten aus - und sind nun",abgeschoben  und jetzt wieder da sie beantragten asyl wurden abgeschoben oder reisten aus  und sind nun,Die Welt,die welt,Freitag 8. November 2019,Marcel Leubecher,719,5190,8ffb66a4cb78adc73effb332e399597440262b8d,,unique,keep,,no,,no,,,Politik; S. 4; Ausg. 261,no,
2019-11,Main Corpus,2019-11(50).ZIP,Abschiebung als Spektakel Unerwartet transparent_ Im Falle  Ibrahim M.  durften die Medien die zweit.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\Abschiebung als Spektakel Unerwartet transparent_ Im Falle  Ibrahim M.  durften die Medien die zweit.PDF,Abschiebung als Spektakel Unerwartet transparent: Im Falle Ibrahim M. durften die Medien die zweite,abschiebung als spektakel unerwartet transparent im falle ibrahim m durften die medien die zweite,"taz, die tageszeitung",taz die tageszeitung,Dienstag 26. November 2019,Klaus Wolschner,377,2608,d196b6ec553f76ad1b5968eecc98216f5a1737b5,,unique,keep,,no,,no,,,NORD AKTUELL; S. 25,no,
2019-11,Main Corpus,2019-11(50).ZIP,Abschiebung Miris wird vorbereitet BAMF lehnt Asylantrag des Schwerkriminellen ab.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\Abschiebung Miris wird vorbereitet BAMF lehnt Asylantrag des Schwerkriminellen ab.PDF,Abschiebung Miris wird vorbereitet BAMF lehnt Asylantrag des Schwerkriminellen ab,abschiebung miris wird vorbereitet bamf lehnt asylantrag des schwerkriminellen ab,Die Welt,die welt,Samstag 9. November 2019,Manuel Bewarder,343,2543,0a0da6865bc8d5a860ad132de005a9295b0c4d35,,unique,keep,,no,,no,,,Politik; S. 6; Ausg. 262,no,
2019-11,Main Corpus,2019-11(50).ZIP,Anerkennung für die Flüchtlingspolitik Auf dem Höhepunkt der Eurokrise war sie die meistgehasste Pol.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\Anerkennung für die Flüchtlingspolitik Auf dem Höhepunkt der Eurokrise war sie die meistgehasste Pol.PDF,Anerkennung für die Flüchtlingspolitik Auf dem Höhepunkt der Eurokrise war sie die meistgehasste Politikerin,anerkennung für die flüchtlingspolitik auf dem höhepunkt der eurokrise war sie die meistgehasste politikerin,Südwest Presse,südwest presse,Samstag 16. November 2019,,299,2143,61d5c2d128e8397d3184cec531336fdb58ee6bb6,,unique,keep,,no,,no,,,Die vierte Seite,no,
2019-11,Main Corpus,2019-11(50).ZIP,Auf familiären Spuren in Masuren Geschichte Siegmund Fröhlich hält Traditionen im ehemals deutschen(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-11\raw_unarchive\Auf familiären Spuren in Masuren Geschichte Siegmund Fröhlich hält Traditionen im ehemals deutschen(2).PDF,Auf familiären Spuren in Masuren Geschichte Siegmund Fröhlich hält Traditionen im ehemals deutschen Osten,auf familiären spuren in masuren geschichte siegmund fröhlich hält traditionen im ehemals deutschen osten,Nordwest-Zeitung,nordwestzeitung,25. November 2019,,515,3706,868643d92b39c1348933bca20cdf4d82c9078da9,,unique,keep,,no,,no,,,NORDENHAM; S. 31,no,
