file_name,decision,reason,duplicate_group,notes
Abschiebefrist für Attentäter versäumt Messerstecher nicht rechtzeitig nach Norwegen gebracht.PDF,keep,,,
Abschiebung im Graubereich.PDF,keep,,,
Abschiebungen für Linke heißes Thema Faktencheck Linksregiertes Thüringen liegt weit vor Bayern.PDF,drop,commentary_noncore,,
Altmaier bezeichnet Migration als Normalfall Kanzleramtschef verteidigt die Öffnung der Grenzen von.PDF,keep,,,
Arme Migrantenkinder.PDF,keep,,,
"ARTIKEL Um der Flüchtlingskrise Herr zu werden, will die Kanzlerin auf Entwicklungshilfe setzen. Der.PDF",keep,,,
Asyl-Check künftig schon in Afrika.PDF,keep,,,
Bamf verpasste Abschiebungstermin.PDF,keep,,,
Beim Asylthema gibt sich die AfD plötzlich moderat Partei nennt Flüchtlingspolitik _zutiefst inhuman.PDF,keep,,,
"CDU und SPD gehen auf Distanz Faktencheck Wenn der Türkei-Deal scheitert, könnten Flüchtlingszahlen.PDF",drop,commentary_noncore,,
Deutschland schiebt nicht mehr nach Ungarn ab FLÜCHTLINGE Ungarns Umgang mit Asylbewerbern führt zur.PDF,keep,,,
Deutschland zuerst_ AfD stellt ihre Asylpolitik vor ENTWICKLUNGSHILFE Partei will Asylrecht abschaff.PDF,keep,,,
Die gleichen Statements wie immer.PDF,keep,,,
Die Routen sind fast dicht.PDF,keep,,,
Die Webfehler des deutschen Asylsystems.PDF,keep,,,
Ein Wahlkampf fast ohne Asylpolitik.PDF,keep,,,
"Folgen der Zuwanderung für Sozialkassen Mehr Einzahler, aber auch stärkere Belastung(2).PDF",drop,regional_variant,variant_001,"Dropped in favor of representative file: Folgen der Zuwanderung für Sozialkassen Mehr Einzahler, aber auch stärkere Belastung.PDF (variant_001)."
"Folgen der Zuwanderung für Sozialkassen Mehr Einzahler, aber auch stärkere Belastung.PDF",keep,,variant_001,Representative kept for variant_001.
Gefängnis ohne Gitter In Härtefällen finden Flüchtlinge in deutschen Gemeinden Kirchenasyl. Es schüt.PDF,keep,,,
Gefängnis ohne Gitter.PDF,keep,,,
Hilfe für 70 Kinder mit Traumata Die Caritas hat ihre Arbeit mit jungen Flüchtlingen ausgebaut. Der.PDF,keep,,,
"Hochqualifizierte welcome! Die Willkommenskultur steht jetzt auch im Duden. Woher das Wort kommt, ab(2).PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Hochqualifizierte welcome! Die Willkommenskultur steht jetzt auch im Duden. Woher das Wort kommt, ab.PDF (variant_002)."
"Hochqualifizierte welcome! Die Willkommenskultur steht jetzt auch im Duden. Woher das Wort kommt, ab.PDF",keep,,variant_002,Representative kept for variant_002.
Jung und arm Eine Studie der Böckler-Stiftung sieht die soziale Lage minderjähriger Flüchtlinge krit.PDF,keep,,,
Lasst uns eine Luftbrücke nach Afrika einrichten.PDF,drop,commentary_noncore,,
Legale Wege Beim Migrationsgipfel in Paris beschließen Europäer und afrikanische Länder eine engere.PDF,keep,,,
Macron mimt den starken Mann Frankreichs Präsident überrascht als geopolitischer Macher_ Erst vermit.PDF,keep,,,
Macron will Asylprüfung vor Ort.PDF,keep,,,
"Mehr abgelehnte Asylanträge, weniger Abschiebungen.PDF",keep,,,
"Merkel, die planlose Kanzlerin.PDF",keep,,,
Moral über Bord.PDF,keep,,,
OB Czisch reist erneut in den Vatikan Oberhäupter europäischer Städte diskutieren Ende August in Rom.PDF,keep,,,
"Pakt mit dem Unbekannten Europa versucht, den Weg der Flüchtlinge über das Mittelmeer zu schließen.PDF",keep,,,
Regierung trennt Familien FLÜCHTLINGE Die Bundesregierung bremst Einreisen von Flüchtlingen aus Grie.PDF,keep,,,
Scharfe Kritik aus Deutschland REAKTIONEN I Merkel will mehr legale Wege zur Migration aus Afrika na.PDF,keep,,,
Schlecht auf Konflikte vorbereitet Kommunen sollen Mitarbeiter gezielt schulen.PDF,keep,,,
Schutzmission oder Abwehrbollwerk Der Mini-Gipfel in Paris zur europäischen Flüchtlingspolitik finde.PDF,keep,,,
Stiller Schutz.PDF,keep,,,
Stimmung am Arbeitsmarkt bleibt gut Fachkräfte und Flüchtlinge werden zum Thema.PDF,keep,,,
Teuer und ungerecht.PDF,keep,,,
"UN0 begrüßt Pariser Vorstoß REAKTIONEN II Vier EU-Staaten bieten den Transitländern Niger , Libyen u.PDF",keep,,,
Vereint gegen Seehofer Der CSU-Chef rückt von seiner Forderung nach einer Obergrenze für Zuwanderer.PDF,keep,,,
Warnung aus Hof.PDF,keep,,,
Wenig Überraschung   viel Merkel SOMMER-PRESSEKONFERENZ Wie die Kanzlerin in die letzten Wochen vor.PDF,keep,,,
Wie abgelehnte Asylbewerber zu Einwanderern werden In Deutschland leben über 250.000 Afghanen - fünf.PDF,keep,,,
Wieder ab nach Griechenland GRIECHENLAND Deutschland will Geflüchtete zurückschicken. Deren Existenz.PDF,keep,,,
"Willkommen im Wahlkampf SPD, Grüne und FDP liegen mit ihren Ideen für Deutschland als Einwanderungsl.PDF",keep,,,
Wir müssen legale Wege nach Europa schaffen.PDF,keep,,,
Zu wenig Lust auf Deutsch Flüchtlinge tun sich schwer mit unserer Sprache. Die bisherigen Kurse ware.PDF,keep,,,
"Zwischen Völkerrecht und Asylrecht Moral versus Gesetz_ Juristen beschreiben die Herausforderungen,.PDF",keep,,,
