file_name,decision,reason,duplicate_group,notes
"_... wo ich dazugehören darf und dazugehören will_ Markus Kerber, Staatssekretär im Bundesinnenminis.PDF",keep,,,
_Großes Misstrauen_.PDF,keep,,,
Abschiebungen ins Elend gestoppt Niedersachsen wird Menschen nicht mehr in eine drohende Obdachlosig.PDF,keep,,,
Allenfalls ein Mini-Erfolg.PDF,keep,,,
Anders denken.PDF,keep,,,
Ankara bangt um Idlib Erdogan will in Syrien eine Schlacht um die letzte Hochburg der Rebellen verhi.PDF,keep,,,
"Aus Flüchtlingen werden Migranten Viele Flüchtlinge sind schon recht gut integriert, aber noch haben.PDF",drop,regional_variant,variant_001,"Dropped in favor of representative file: Aus Flüchtlingen werden Migranten Viele Flüchtlinge, die in den vergangenen Jahren kamen, sind schon.PDF (variant_001)."
"Aus Flüchtlingen werden Migranten Viele Flüchtlinge, die in den vergangenen Jahren kamen, sind schon.PDF",keep,,variant_001,Representative kept for variant_001.
Baris Ates ist zurück in Tübingen Anerkannter Flüchtling aus der Türkei wurde vor drei Monaten in Sp.PDF,keep,,,
Celle rückt nach rechts Die Verwaltung der Stadt Celle beantwortet der AfD in vorauseilendem Gehorsa.PDF,keep,,,
Das Ende der alten Bündnisse Parlament Was die Schweden-Wahl für den Rest Europas bedeutet.PDF,keep,,,
Das falsche Signal.PDF,drop,commentary_noncore,,
Deutsche bewerten staatliche Migrationspolitik als desaströs Deutschlandtrend_ Mehrheit der Befragte.PDF,keep,,,
Deutsche Flagge für _Aquarius_ nicht möglich 58 Flüchtlinge werden auf vier EU-Länder verteilt.PDF,keep,,,
Deutschland und Italien einig über Flüchtlingsabkommen Innenminister Horst Seehofer verkündet Erfolg.PDF,keep,,,
"Die sanfte Macht des Arguments Arno Widmann über Merkels _Wir schaffen das_, die Bilder aus Sachsen.PDF",keep,,,
Dringliche Dramen.PDF,keep,,,
Eigentlich schaffen wir das doch ganz gut Die Stimmung gegenüber Flüchtlingen ist seit 2015 überwieg.PDF,keep,,,
Ein bisschen angekommen.PDF,keep,,,
Ein bisschen weniger abgeschoben Die Nordländer schieben weniger Flüchtlinge ab als der Süden und We.PDF,keep,,,
"Ein Zwischenruf zur ... ...Asyldebatte Barbara John plädiert dafür, die Themen Einwanderung, Integra.PDF",drop,commentary_noncore,,
Einfach mal den Bürger fragen.PDF,drop,commentary_noncore,,
Flüchtlingskinder_ Risiko für Pneumokokken Impf-Lücke plus Antibiotikaresistenzen_ Eine Studie finde.PDF,keep,,,
"Flüchtlingskirche attackiert Mehrfach wurde eine Kreuzberger Kirche, die Beratung und Unterstützung.PDF",keep,,,
"Gefährder gesucht Menschen, die die Polizei als mutmaßliche islamistische Attentäter einstuft, werde.PDF",keep,,,
"Hauptsache, ich kann arbeiten Engagement Bakhtyar Saed aus dem Irak hilft ehrenamtlich im Kaffeehaus.PDF",keep,,,
Im Kongo verschärft sich die humanitäre Situation Die aktuelle Lage schilderte Jean Mudekereza vom v.PDF,keep,,,
In der Mitte liegt die Kraft Zwischen der schwedischen und der deutschen Gesellschaft gibt es Parall.PDF,keep,,,
"Informationen, Flohmarkt und mehr beim Refugium Integration Interkulturelle Woche wird auch in Brake.PDF",keep,,,
"Integration bei Fußball, Tanz und Theater Flüchtlingshilfe Zahlreiche Projekte stehen Menschen mit M.PDF",keep,,,
"KHAROTI TAHIR-KHAN, 28 JAHRE Gebäudereiniger.PDF",keep,,,
Kretschmer fordert härtere Flüchtlingspolitik Ministerpräsident_ Jeder zweite Asylbewerber in Sachse.PDF,keep,,,
Linker Bürgermeister will kriminelle Ausländer abschieben Anlass für die harte Linie ist ein gewaltt.PDF,keep,,,
"Mehrheit in Europa ist für Aufnahme von Kriegsflüchtlingen Eine neue Pew-Studie zeigt, dass die meis.PDF",keep,,,
Merkel in Algier und Haifische in Berlin Die Bundeskanzlerin will bei ihrer Auslandsreise zwei Signa(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Merkel in Algier und Haifische in Berlin Die Bundeskanzlerin will bei ihrer Auslandsreise zwei Signa.PDF (exact_001).
Merkel in Algier und Haifische in Berlin Die Bundeskanzlerin will bei ihrer Auslandsreise zwei Signa.PDF,keep,,exact_001,Representative kept for exact_001.
Merkel und Macron senden Signal der Entschlossenheit.PDF,keep,,,
Rechtsruck in Schweden_ Sozialdemokraten droht bei Wahl historische Pleite.PDF,keep,,,
Tausende gegen Seehofer(2).PDF,keep,,,
Tausende gegen Seehofer.PDF,keep,,,
Vertrauen schwindet.PDF,keep,,,
Viele Plätze in Flüchtlingsunterkünften frei In Meerbusch leben mehr als 400 Geflüchtete in den fünf.PDF,keep,,,
"Von den Nachbarn lernen Serie Migration (6) Ankerzentren, bilaterale Abkommen oder die „Fiktion der.PDF",keep,,,
War das alles_ Migration_ Nachdem Wolfgang Schäuble die Mehrheit der abgelehnten Asylbewerber für ni.PDF,keep,,,
Weil es nicht vorbeigeht.PDF,keep,,,
Wir schaffen das.PDF,keep,,,
Wo die Integration stockt Der OECD -Bildungsbericht zeigt_ Ein Viertel der jungen Zuwanderer hierzul.PDF,keep,,,
Wohnraum für Geflüchtete und Studierende.PDF,keep,,,
"Wäre Jesus für eine Obergrenze_ Serie Migration (2) Wenn es um die Aufnahme von Flüchtlingen geht, r.PDF",keep,,,
„2018 kommen keine Flüchtlinge mehr“ Verwaltung legt dem Sozialausschuss aktuelle Zahlen vor. Der Pu.PDF,keep,,,
