file_name,decision,reason,duplicate_group,notes
"(R)eintreten jetzt verboten Die Innenverwaltung bekommt einen Rüffel_ Die Praxis der Polizei, bei Ab.PDF",keep,,,
100 000 Anträge Die Zahl der Asylbewerber steigt wieder. Lage an der Grenze zu Belarus besorgt die E.PDF,keep,,,
_Sie werden es weiter probieren_ Eine der zentralen Migrationsrouten nach Europa führt von Libyen üb.PDF,keep,,,
Abgeblockt Die EU will kein Geld geben für Zäune an der Grenze zu Belarus . Doch der Widerspruch dag.PDF,keep,,,
Abschiebeknast im Anflug_ Mit einem Behördenzentrum am BER will Brandenburg Ein- und Ausreisen über.PDF,keep,,,
Abschiebung trotz Attest Der Landkreis Peine und das Land Niedersachsen beharren trotz schwerer Erkr.PDF,keep,,,
Angst vor der Abschiebung Migration Der Afghane Mahdi H. ist als unbegleiteter Minderjähriger nach D.PDF,keep,,,
Belarus und Polen winken Flüchtlinge durch Migranten In Brandenburg sammeln sich Flüchtlinge aus dem.PDF,keep,,,
Berlin schafft Platz für Flüchtlinge Senatorin Breitenbach_ Keine Situation wie 2015.PDF,keep,,,
BRANDENBURG.PDF,keep,,,
Bundespolizei soll an polnische Grenze Große Aufregung über immer mehr Geflüchtete in Brandenburg_ S.PDF,keep,,,
Der Pakt muss weg.PDF,drop,commentary_noncore,,
Ein Anker für Geflüchtete.PDF,keep,,,
Ein kurzer „Grenzgang“.PDF,keep,,,
Eine exklusive Abschiebung Raheel Afzal flüchtete vor sieben Jahren aus Pakistan nach Deutschland. N.PDF,keep,,,
Flüchtlingskrise an Grenze zu Polen Migration Seit Mitte Juli sind mehr als 2000 illegale Einwandere.PDF,keep,,,
Freispruch im Missbrauchsprozess Das Landgericht Kleve konnte die Schuld des Angeklagten nicht hinre.PDF,keep,,,
"Fünf Ausbildungsplätze, null Bewerber Fachkräfte Die Gastronomie muss mehr denn je um Nachwuchs kämp.PDF",keep,,,
Gemeinsam an die Grenze gehen Innenminister Horst Seehofer reagiert auf die steigende Zahl von Asyls.PDF,keep,,,
Hart an der Grenze Zwischen Polen und Belarus wächst nicht nur die Not der Flüchtlinge – auch die po(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Hart an der Grenze Zwischen Polen und Belarus wächst nicht nur die Not der Flüchtlinge – auch die po.PDF (exact_001).
Hart an der Grenze Zwischen Polen und Belarus wächst nicht nur die Not der Flüchtlinge – auch die po.PDF,keep,,exact_001,Representative kept for exact_001.
