batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2013-04,Main Corpus,2013-04(63).ZIP,2 000 neue Asylbewerber.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\2 000 neue Asylbewerber.PDF,2 000 neue Asylbewerber,2 000 neue asylbewerber,Berliner Zeitung,berliner zeitung,Mittwoch 3. April 2013,,323,2293,e25278f1bfa4d03ee274141c0a6b1a3647ba23e5,,unique,keep,,no,,no,,,LOKALES; S. 20; Ausg. 77,no,
2013-04,Main Corpus,2013-04(63).ZIP,_Der Verfassungsschutz handelte unerträglich_ Brandenburgs Behörden und der V-Mann _Piatto__ NSU-Auf.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\_Der Verfassungsschutz handelte unerträglich_ Brandenburgs Behörden und der V-Mann _Piatto__ NSU-Auf.PDF,"""Der Verfassungsschutz handelte unerträglich"" Brandenburgs Behörden und der V-Mann ""Piatto"":; NSU-",der verfassungsschutz handelte unerträglich brandenburgs behörden und der vmann piatto nsu,Der Tagesspiegel,der tagesspiegel,Mittwoch 10. April 2013,,807,5838,6a525b67b7ac56f3444ceb9c2a795d58741e7764,,unique,keep,,no,,no,,,BRANDENBURG; S. 11; Ausg. 21655,no,
2013-04,Main Corpus,2013-04(63).ZIP,_Schwer zu beweisen_ Die erste Konferenz für Flüchtlingsfrauen startet HEUTE IN HAMBURG.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\_Schwer zu beweisen_ Die erste Konferenz für Flüchtlingsfrauen startet HEUTE IN HAMBURG.PDF,"""Schwer zu beweisen""; Die erste Konferenz für Flüchtlingsfrauen startet HEUTE IN HAMBURG",schwer zu beweisen die erste konferenz für flüchtlingsfrauen startet heute in hamburg,"taz, die tageszeitung",taz die tageszeitung,Freitag 19. April 2013,KU,256,1738,b4d7c6aafa696f606af8c3488d22ee791f36023b,,unique,keep,,no,,no,,,HAMBURG AKTUELL; S. 24,no,
2013-04,Main Corpus,2013-04(63).ZIP,_Ungleichheit abschaffen_ Grüne Bürgerschaftsfraktion will Verwandten von Einwanderern Familienbesuc.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\_Ungleichheit abschaffen_ Grüne Bürgerschaftsfraktion will Verwandten von Einwanderern Familienbesuc.PDF,"""Ungleichheit abschaffen"" Grüne Bürgerschaftsfraktion will Verwandten von Einwanderern Familienbesuche",ungleichheit abschaffen grüne bürgerschaftsfraktion will verwandten von einwanderern familienbesuche,"taz, die tageszeitung",taz die tageszeitung,Mittwoch 24. April 2013,JMK,267,1831,0aaacc5137fed37ceacb6316f03edf69c5451ecd,,unique,keep,,no,,no,,,HAMBURG AKTUELL; S. 24,no,
2013-04,Main Corpus,2013-04(63).ZIP,Asylbewerber droht mit Sprung vom Dach.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Asylbewerber droht mit Sprung vom Dach.PDF,Asylbewerber droht mit Sprung vom Dach,asylbewerber droht mit sprung vom dach,Rheinische Post,rheinische post,18. April 2013 Donnerstag,von d. schmidt-elmendorff,458,3171,4602ae94bf3e297f162048d729b6fe4e28156763,,unique,keep,,no,,no,,,,no,
2013-04,Main Corpus,2013-04(63).ZIP,Besucher im Ausschuss PROTEST Die Flüchtlinge vom Oranienplatz wollen Zugang zum Abgeordnetenhaus.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Besucher im Ausschuss PROTEST Die Flüchtlinge vom Oranienplatz wollen Zugang zum Abgeordnetenhaus.PDF,Besucher im Ausschuss; PROTEST Die Flüchtlinge vom Oranienplatz wollen Zugang zum Abgeordnetenhaus,besucher im ausschuss protest die flüchtlinge vom oranienplatz wollen zugang zum abgeordnetenhaus,"taz, die tageszeitung",taz die tageszeitung,Dienstag 16. April 2013,PLUTONIA PLARRE,217,1608,f0ef1be6e5e21379b0da6140c88f729ce4baeac9,,unique,keep,,no,,no,,,BERLIN AKTUELL; S. 21,no,
2013-04,Main Corpus,2013-04(63).ZIP,Bundeswehr fliegt verletzte Syrer aus Deutschland will bis zu 5000 Flüchtlinge aufnehmen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Bundeswehr fliegt verletzte Syrer aus Deutschland will bis zu 5000 Flüchtlinge aufnehmen.PDF,Bundeswehr fliegt verletzte Syrer aus Deutschland will bis zu 5000 Flüchtlinge aufnehmen,bundeswehr fliegt verletzte syrer aus deutschland will bis zu 5000 flüchtlinge aufnehmen,Berliner Zeitung,berliner zeitung,Dienstag 16. April 2013,Steffen Hebestreit,514,3798,e54a1e1e9c6bd2f5c8648f9a0f145e79751c26f6,,unique,keep,,no,,no,,,POLITIK; S. 6; Ausg. 88,no,
2013-04,Main Corpus,2013-04(63).ZIP,Das gestohlene Leben Die iranische Anglistin Neda Soltani ist die erste Stipendiatin der Organisatio.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Das gestohlene Leben Die iranische Anglistin Neda Soltani ist die erste Stipendiatin der Organisatio.PDF,Das gestohlene Leben Die iranische Anglistin Neda Soltani ist die erste Stipendiatin der Organisation für,das gestohlene leben die iranische anglistin neda soltani ist die erste stipendiatin der organisation für,Der Tagesspiegel,der tagesspiegel,Samstag 13. April 2013,Christine Boldt,1030,7038,d227a51152ae8c71fb41366c7a6e68b61563170b,,unique,keep,,no,,no,,,SONDERTHEMEN; S. 8; Ausg. 21658,no,
2013-04,Main Corpus,2013-04(63).ZIP,"Der Kinderwagen als Symbol des Neuanfangs Atina Grossmann untersucht das Verhältnis zwischen Juden,.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Der Kinderwagen als Symbol des Neuanfangs Atina Grossmann untersucht das Verhältnis zwischen Juden,.PDF","Der Kinderwagen als Symbol des Neuanfangs; Atina Grossmann untersucht das Verhältnis zwischen Juden,",der kinderwagen als symbol des neuanfangs atina grossmann untersucht das verhältnis zwischen juden,Die Welt,die welt,Samstag 20. April 2013,L. Joseph Heid,746,5751,0afe355a8c02918845642ce062c4fdf86642ee03,,unique,keep,,no,,no,,,LITERARISCHE-WELT; S. 6; Ausg. 92,no,
2013-04,Main Corpus,2013-04(63).ZIP,DER TAG(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\DER TAG(2).PDF,DER TAG,der tag,"taz, die tageszeitung",taz die tageszeitung,Samstag 06. April 2013,,163,1257,ad74bcfc8afed9ef81fe5ccf14d785053a5a08d6,,unique,keep,,no,,no,,,NORD AKTUELL; S. 38,no,
2013-04,Main Corpus,2013-04(63).ZIP,DER TAG.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\DER TAG.PDF,DER TAG,der tag,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 11. April 2013,,158,1254,c424fa9908ec92a0bacc2f0f84378bf7e25dc47a,,unique,keep,,no,,no,,,NORD AKTUELL; S. 22,no,
2013-04,Main Corpus,2013-04(63).ZIP,Deutschland ist Magnet für qualifizierte Zuwanderer Studie_ Demografischer Wandel abfederbar.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Deutschland ist Magnet für qualifizierte Zuwanderer Studie_ Demografischer Wandel abfederbar.PDF,Deutschland ist Magnet für qualifizierte Zuwanderer; Studie: Demografischer Wandel abfederbar,deutschland ist magnet für qualifizierte zuwanderer studie demografischer wandel abfederbar,Die Welt,die welt,Samstag 13. April 2013,Freia Peters,236,1827,603d6e0451852b29763ce4d6eb571e87092c8aef,,unique,keep,,no,,no,,,POLITIK; S. 4; Ausg. 86,no,
2013-04,Main Corpus,2013-04(63).ZIP,Deutschland Kompakt Armutsflüchtlinge_ Friedrich setzte auf Hilfe von EU-Kollegen ++ Parteitag_ Trit.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Deutschland Kompakt Armutsflüchtlinge_ Friedrich setzte auf Hilfe von EU-Kollegen ++ Parteitag_ Trit.PDF,Deutschland Kompakt; Armutsflüchtlinge: Friedrich setzte auf Hilfe von EU-Kollegen ++ Parteitag: Trittin warnt,deutschland kompakt armutsflüchtlinge friedrich setzte auf hilfe von eukollegen  parteitag trittin warnt,Die Welt,die welt,Freitag 26. April 2013,,513,3880,8c82fa63bd8ffc5552baa3b031141db978da136d,,unique,keep,,no,,no,,,POLITIK; Kompakt; S. 4; Ausg. 97,no,
2013-04,Main Corpus,2013-04(63).ZIP,Deutschland Kompakt Atom_ Streit über Aufnahme des restlichen Mülls ++ Bezahlung_ Lammert vermisst L.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-04\raw_unarchive\Deutschland Kompakt Atom_ Streit über Aufnahme des restlichen Mülls ++ Bezahlung_ Lammert vermisst L.PDF,Deutschland Kompakt Atom: Streit über Aufnahme des restlichen Mülls ++ Bezahlung: Lammert vermisst,deutschland kompakt atom streit über aufnahme des restlichen mülls  bezahlung lammert vermisst,Die Welt,die welt,Donnerstag 11. April 2013,,874,6824,0083441e65cd8a66d2b16215ce0b9db71b834106,,unique,keep,,no,,no,,,POLITIK; Kompakt; S. 5; Ausg. 84,no,
