file_name,decision,reason,duplicate_group,notes
2 000 neue Asylbewerber.PDF,keep,,,
_Der Verfassungsschutz handelte unerträglich_ Brandenburgs Behörden und der V-Mann _Piatto__ NSU-Auf.PDF,keep,,,
_Schwer zu beweisen_ Die erste Konferenz für Flüchtlingsfrauen startet HEUTE IN HAMBURG.PDF,keep,,,
_Ungleichheit abschaffen_ Grüne Bürgerschaftsfraktion will Verwandten von Einwanderern Familienbesuc.PDF,keep,,,
Asylbewerber droht mit Sprung vom Dach.PDF,keep,,,
Besucher im Ausschuss PROTEST Die Flüchtlinge vom Oranienplatz wollen Zugang zum Abgeordnetenhaus.PDF,keep,,,
Bundeswehr fliegt verletzte Syrer aus Deutschland will bis zu 5000 Flüchtlinge aufnehmen.PDF,keep,,,
Das gestohlene Leben Die iranische Anglistin Neda Soltani ist die erste Stipendiatin der Organisatio.PDF,keep,,,
"Der Kinderwagen als Symbol des Neuanfangs Atina Grossmann untersucht das Verhältnis zwischen Juden,.PDF",keep,,,
DER TAG(2).PDF,keep,,,
DER TAG.PDF,keep,,,
Deutschland ist Magnet für qualifizierte Zuwanderer Studie_ Demografischer Wandel abfederbar.PDF,keep,,,
Deutschland Kompakt Armutsflüchtlinge_ Friedrich setzte auf Hilfe von EU-Kollegen ++ Parteitag_ Trit.PDF,keep,,,
Deutschland Kompakt Atom_ Streit über Aufnahme des restlichen Mülls ++ Bezahlung_ Lammert vermisst L.PDF,keep,,,
Deutschland Kompakt Ausländische Abschlüsse_ Wanka _ Länder müssen Anerkennung zügig regeln ++ Waffe.PDF,keep,,,
Deutschland Kompakt Große Koalition_ FDP-Generalsekretär weist DGB-Überlegungen zurück ++ Schulpolit.PDF,keep,,,
Deutschland Kompakt Modellprojekt_ Böhmer will Zuwanderer zur Integration anspornen ++ Atom-Transpor.PDF,keep,,,
"Deutschland profitiert von der Freizügigkeit MIGRATION Deutschland ist Magnet für Fachkräfte, sagen.PDF",keep,,,
Die kleine Währungsreform SOZIALLEISTUNGEN Innenminister Boris Pistorius überlässt es nun den nieder.PDF,keep,,,
Die Schweiz will weniger Zuzug aus EU Einwanderung wird für ein Jahr begrenzt.PDF,keep,,,
Die Welt in Kürze Kompakt Euro-Rettung_ Verfassungsgericht verhandelt im Juni weitere ESM-Klagen ++.PDF,keep,,,
Die Welt in Kürze Verkehr_ Reformkommission startet ohne Roland Koch ++ Umwelt_ Schleswig-Holstein s.PDF,keep,,,
"Erst traumatisiert, dann radikalisiert_ KANADA Einer der beiden der wegen eines geplanten Bombenansc.PDF",keep,,,
Es gibt keine Ghettos! Wie lassen sich Migranten am besten integrieren_ Nicht durch naive Toleranzap.PDF,keep,,,
Europa wandert Richtung Deutschland Experten_ Land zieht wieder Migranten an - gut zwei Drittel komm.PDF,keep,,,
Europäische Freiheit EU-Bürger nutzen die Möglichkeiten des Binnenmarktes.PDF,drop,commentary_noncore,,
Fanatische Indoktrination.PDF,keep,,,
FDP will Partei der Migranten werden Die Liberalen planen eine Organisation für die Belange von Zuwa.PDF,keep,,,
Flüchtlinge möchten auch willkommen sein ASYL Zum Jubiläum des Bundesamts für Migration und Flüchtli.PDF,keep,,,
Flüchtlingsheim_ Lösung bis Sommer(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Flüchtlingsheim_ Lösung bis Sommer.PDF (variant_001).
Flüchtlingsheim_ Lösung bis Sommer.PDF,keep,,variant_001,Representative kept for variant_001.
Gabriel fordert Millionenhilfe vom Bund(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Gabriel fordert Millionenhilfe vom Bund.PDF (exact_001).
Gabriel fordert Millionenhilfe vom Bund(3).PDF,keep,,,
Gabriel fordert Millionenhilfe vom Bund.PDF,keep,,exact_001,Representative kept for exact_001.
Gauck _ Marienfelde ist Symbol für freieres Leben.PDF,keep,,,
Gericht verbietet Asylunterkunft in Gewerbegebiet.PDF,keep,,,
"Gute Kurse, schlechte Kurse INTEGRATION Ein arbeitsloser Flüchtling ist Analphabet und spricht wenig.PDF",keep,,,
Halbherziger Vorstoß KOMMENTAR_ LENA KAISER ÜBER NIEDERSACHSENS FLÜCHTLINGSPOLITIK.PDF,drop,commentary_noncore,,
Herr Udo läuft AUF DER STRASSE Seit zwei Monaten lebt der Nigerianer Asuquo Okono Udo obdachlos in H.PDF,keep,,,
Hildener Vorbeter lernt mit anderen Imamen Deutsch.PDF,keep,,variant_002,Representative kept for variant_002.
Hohe Besuch aus Spanien diskutiert Probleme der Migration.PDF,keep,,,
"Ich bin ein BERLINER (35) _Auf einen Tee in Lichtenberg_ KHALID JAVED, 53, Händler aus Lichtenberg.PDF",keep,,,
Immer wieder Streit im Flüchtlingsheim.PDF,keep,,,
IN ALLER KÜRZE.PDF,keep,,,
Kölner Stadtarchiv zieht wohl nach Düsseldorf.PDF,keep,,,
Langenfelder Vorbeter lernt mit anderen Imamen Deutsch.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Hildener Vorbeter lernt mit anderen Imamen Deutsch.PDF (variant_002).
LESERINNENBRIEFE.PDF,drop,reader_letter,,
Mehr Rumänen und Bulgaren.PDF,keep,,,
Mehr Spielraum KOMMENTAR_ GERNOT KNÖDLER ÜBER FLÜCHTLINGSPOLITIK.PDF,drop,commentary_noncore,,
Mit der Waffe im Anschlag geweckt FLUCHT Auf der Suche nach einem Verdächtigen stürmt die Polizei di.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Nicht mehr alle zum Taxifahren verdammt ARBEITSMARKT Seit einem Jahr können Zuwanderer ihre ausländi.PDF,keep,,,
Ohne Anerkennung Es fehlt Pflegepersonal - doch der Beruf ist auch für Zuwanderer oft zu unattraktiv.PDF,drop,commentary_noncore,,
Regierung lockt weniger Fachkräfte als erhofft Vor allem Ärzte nutzen leichtere Prüfung ausländische.PDF,keep,,,
Rumäniens Generalkonsul bei Link.PDF,keep,,,
Schweiz begrenzt die Zuwanderung aus der EU Regierung schränkt Freizügigkeit für ein Jahr ein.PDF,keep,,,
Schüler zeichnen Schicksal Mettmanner Juden nach.PDF,keep,,,
Streit um Etat für Flüchtlinge Mehr Asylbewerber führen zu höheren Kosten - und einer neuen Debatte.PDF,keep,,,
Streit um Situation der Flüchtlinge(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Streit um Situation der Flüchtlinge.PDF (variant_003).
Streit um Situation der Flüchtlinge.PDF,keep,,variant_003,Representative kept for variant_003.
Streit über Unterbringung.PDF,keep,,,
Verbindungen nach Berlin Kanadischer Terrorverdächtiger fürchtete in Deutschland angeblich um sein L.PDF,keep,,,
Visumpflicht soll Zuwanderer stoppen.PDF,keep,,,
"Wo der 1. Mai brenzlig werden könnte... Rund 3000 Polizisten sind bei der Walpurgisnacht im Einsatz,.PDF",keep,,,
Zugenähte Lippen als Protestform FLÜCHTLINGE Eine Dokumentation prangert die _tödlichen Folgen_ der.PDF,keep,,,
Zwischen Armut und Abschiebung Mittellose Flüchtlinge aus Südosteuropa bereiten NRW-Kommunen noch im.PDF,keep,,,
„Nicht mehr Herr seines Lebens_.PDF,keep,,,
