file_name,decision,reason,duplicate_group,notes
18. Europäische Union_ Zu spät gehandelt Der Migrationsforscher Ruud Koopmans über die Spätfolgen vo.PDF,keep,,,
Aktivrente greift zu kurz.PDF,drop,commentary_noncore,,
Auf einen Blick Asylklagen_ Deutlicher Anstieg ++ Bürgermeisterwahl Meißen_ Parteiloser setzt sich d.PDF,keep,,,
"Ausbilden und abschieben Eine Pflegekraft muss in die Türkei zurück, obwohl sie in Deutschland gebra.PDF",keep,,,
Behörden-Wirrwarr statt Abschiebung_ Migration Ministerien erklären Umgang mit mutmaßlichem Täter vo.PDF,keep,,,
Berlin verteidigt Taliban -Gespräche(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Berlin verteidigt Taliban -Gespräche.PDF (exact_001).
Berlin verteidigt Taliban -Gespräche.PDF,keep,,exact_001,Representative kept for exact_001.
Bestanden! Vom Flüchtling zum Bäckermeister Bhupinder Singh kam 2016 aus Indien nach Hilden und fand.PDF,keep,,near_001,Representative kept for near_001.
Biedermann als Brandstifter.PDF,keep,,,
Brisante Details in der Asylakte des Verdächtigen Im Falle der getöteten 16-Jährigen in Friedland sc.PDF,keep,,,
Bruchlinie bei Konservativen.PDF,drop,commentary_noncore,,
Containerdorf statt Zeltstadt Die Auflösung des Ankunftszentrums Tegel hat begonnen. Viele Betten st.PDF,keep,,,
"Das beste Europa aller Zeiten Illegale Einwanderung, Überschuldung und Kriegsgefahr_ Nach Jahrzehnte.PDF",keep,,,
Das Recht zu gehen   und zu kommen.PDF,keep,,,
"Das System entblößt sich selbst Je stärker die AfD wird, desto ungehemmter greifen die etablierten P.PDF",keep,,,
Der Chef von Palantir liest Deutschland die Leviten Alex Karp spricht von Fehlentscheidungen in der.PDF,keep,,,
Der Frust der anderen Migranten Eine breite Schicht gut integrierter Einwanderer gehört in Deutschla.PDF,keep,,,
"Der lange Weg zur zweiten Heimat Sahar Tondro fand in Tönisvorst eine neue Heimat. Sprachkurse, Ehre.PDF",keep,,,
"Deutsch lernen  als eigenes Schulfach_ Willkommensklassen bringen wenig, stellt eine renommierte Bil.PDF",keep,,,
Die Rückkehr in eine zerrüttete Heimat(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Die Rückkehr in eine zerrüttete Heimat.PDF (exact_002).
Die Rückkehr in eine zerrüttete Heimat.PDF,keep,,exact_002,Representative kept for exact_002.
Die Zahl der in Deutschland lebenden Geflüchteten sinkt Hierzulande wohnen 50.000 Geflüchtete wenige(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Die Zahl der in Deutschland lebenden Geflüchteten sinkt Hierzulande wohnen 50.000 Geflüchtete wenige.PDF (exact_003).
Die Zahl der in Deutschland lebenden Geflüchteten sinkt Hierzulande wohnen 50.000 Geflüchtete wenige.PDF,keep,,exact_003,Representative kept for exact_003.
"Dobrindt will direkte Gespräche mit den Taliban Innenminister möchte erreichen, dass Straftäter wied.PDF",keep,,,
Drei Jahre leere Phrasen.PDF,keep,,,
Eine schier unendliche Leere Flüchtlinge Tod einer 16-Jährigen in Friedland wirft Fragen auf   Innen.PDF,keep,,,
Entwaffnender Idealismus.PDF,keep,,,
Extrem rechte Gewalt(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Extrem rechte Gewalt.PDF (exact_004).
Extrem rechte Gewalt.PDF,keep,,exact_004,Representative kept for exact_004.
Familie kämpft um Wiedervereinigung Eine aus dem Ruder gelaufene Abschiebung aus Remscheid hatte im.PDF,keep,,,
Fastenkur für den Staat(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Fastenkur für den Staat.PDF (exact_005).
Fastenkur für den Staat.PDF,keep,,exact_005,Representative kept for exact_005.
"Flüchtlingsheime bis zu 96 Prozent belegt Es kommen weniger Geflüchtete aus Syrien nach Erkelenz, au.PDF",keep,,,
Für die Grenzkontrollen zahlt die Polizei einen hohen Preis Neue Regelungen belasten die Bundespoliz.PDF,keep,,,
Ganz schnell ein Schwabe.PDF,keep,,,
Genscher verspricht die Ausreise in Prag(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: Genscher verspricht die Ausreise in Prag.PDF (exact_006).
Genscher verspricht die Ausreise in Prag.PDF,keep,,exact_006,Representative kept for exact_006.
Geschichten der Hoffnung.PDF,keep,,,
Große NRW-Städte fordern Tempo bei neuen Asylregeln(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Große NRW-Städte fordern Tempo bei neuen Asylregeln.PDF (exact_007).
Große NRW-Städte fordern Tempo bei neuen Asylregeln.PDF,keep,,exact_007,Representative kept for exact_007.
Großeinsatz gegen Chicago(2).PDF,drop,duplicate_exact,exact_008,Dropped in favor of representative file: Großeinsatz gegen Chicago.PDF (exact_008).
Großeinsatz gegen Chicago.PDF,keep,,exact_008,Representative kept for exact_008.
Hilferufe aus Kabul(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Hilferufe aus Kabul.PDF (variant_001).
Hilferufe aus Kabul.PDF,keep,,variant_001,Representative kept for variant_001.
"Innenminister Dobrindt schickt Beamte zu den Taliban Migration,Bundesregierung,Deutschland.PDF",keep,,,
KI im Kampf gegen Trumps Politik Die Beamten der US -Einwanderungs-Polizei ICE führen ihre Razzien n.PDF,keep,,,
"Klare Worte, voller Saal Prominenter Besuch beim Unternehmertisch auf Gut Gnadental_ NRW-Innenminist.PDF",keep,,,
Kurz & bündig.PDF,keep,,,
"Manche Syrer sagen mir_ Warum bei McDonald s arbeiten, wenn das Jobcenter fast das Gleiche zahlt_ Ei.PDF",keep,,,
Mehr Asyl-Folgeanträge als je zuvor Weil sich die Situation für Frauen in ihrem Heimatland verschlec.PDF,keep,,,
Mit Respekt und Vertrauen.PDF,keep,,,
Mit vereinten Kräften die Flüchtlinge betreuen(2).PDF,drop,duplicate_exact,exact_009,Dropped in favor of representative file: Mit vereinten Kräften die Flüchtlinge betreuen.PDF (exact_009).
Mit vereinten Kräften die Flüchtlinge betreuen.PDF,keep,,exact_009,Representative kept for exact_009.
Nachkriegsjahre bringen weiteren Entwicklungsschub.PDF,keep,,,
OB-Kandidat reicht Räumungsklage ein Kurz vor der Kommunalwahl wird ein Streit um vertauschte Wohnun.PDF,keep,,,
Ohne Einwanderung würde Deutschland ärmer Aktuell dominieren die Probleme durch Migration. Aber mitt(2).PDF,drop,duplicate_exact,exact_010,Dropped in favor of representative file: Ohne Einwanderung würde Deutschland ärmer Aktuell dominieren die Probleme durch Migration. Aber mitt.PDF (exact_010).
Ohne Einwanderung würde Deutschland ärmer Aktuell dominieren die Probleme durch Migration. Aber mitt.PDF,keep,,exact_010,Representative kept for exact_010.
POLITIK.PDF,keep,,,
Politisches Kammerspiel mit Elefanten.PDF,keep,,,
Protest gegen Migration endet mit Gewalt Mindestens 110.000 Demonstranten in London folgen dem Aufru.PDF,keep,,,
Rechtsextreme randalieren in Den Haag Zusammenstöße mit der Polizei.PDF,keep,,,
Rätsel um Tod einer 16-Jährigen Ein abgelehnter Asylbewerber soll die Jugendliche vor einen Zug gest(2).PDF,drop,duplicate_exact,exact_011,Dropped in favor of representative file: Rätsel um Tod einer 16-Jährigen Ein abgelehnter Asylbewerber soll die Jugendliche vor einen Zug gest.PDF (exact_011).
Rätsel um Tod einer 16-Jährigen Ein abgelehnter Asylbewerber soll die Jugendliche vor einen Zug gest.PDF,keep,,exact_011,Representative kept for exact_011.
Sinnvolle Gespräche Abschiebungen sind nur bei Mitarbeit der Herkunftsländer möglich. Um entsprechen.PDF,keep,,,
Tod am Bahnsteig.PDF,keep,,,
Todesfall in Friedland löst Abschiebe-Debatte aus(2).PDF,keep,,variant_002,Representative kept for variant_002.
Todesfall in Friedland löst Abschiebe-Debatte aus.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Todesfall in Friedland löst Abschiebe-Debatte aus(2).PDF (variant_002).
"Tschüss Sport-Deutschland Sportförderung Spitzenathleten wie Leo Neugebauer, Till Steinforth & Co.,.PDF",keep,,,
