file_name,decision,reason,duplicate_group,notes
6500 Flüchtlingskinder werden von Polizei gesucht.PDF,keep,,,
_Abschottung verstärkt Fluchtbewegungen noch_.PDF,keep,,,
_Deutschland ist großzügig zu Flüchtlingen_.PDF,keep,,,
_Eine Schande für Europa_ Bischöfe fordern mehr Solidarität für Flüchtlinge und kritisieren die Türk.PDF,keep,,,
_In Schengen steckt die Idee von der Festung Europa_ Der CSU-Politiker Markus Söder will den Familie.PDF,keep,,,
_Solidarität statt Abschottung_.PDF,keep,,,
Auf einmal eine Bedrohung Rat für Migration kritisiert veränderten Fokus in der Flüchtlingsdebatte u.PDF,keep,,,
Beim Flüchtlingsthema von Uganda lernen.PDF,drop,commentary_noncore,,
Bundesregierung_ Osteuropa muss Flüchtlinge aufnehmen EuGH weist Klage Ungarns und der Slowakei gege.PDF,keep,,,
Caritas hat ihren Ausstieg aus Flüchtlingsarbeit angeboten.PDF,keep,,,
CDU und FDP wollen mehr abschieben.PDF,keep,,near_001,Representative kept for near_001.
CDU will abschieben.PDF,drop,duplicate_near,near_001,Dropped in favor of representative file: CDU und FDP wollen mehr abschieben.PDF (near_001).
De Maizière verteidigt Abschiebung nach Kabul Innenminister_ Ausschließlich verurteilte Straftäter.PDF,keep,,,
Deutschtest hohe Hürde bei Familiennachzug Einwanderung Fast ein Drittel scheitert   Linkspartei_.PDF,keep,,,
"Die meisten Zuwanderer schaffen das Migranten, die länger in Deutschland leben, sind gut in den Arbe.PDF",keep,,,
Die taz spricht mit Angela Merkel LEICHTE SPRACHE Angela Merkel redet über ihre Flüchtlings-Politik.PDF,keep,,,
Die zwei verlorenen Jahre der Flüchtlinge in Europa.PDF,keep,,,
"Drei Worte, die das Land spalten Seit Merkels _Wir schaffen das_ hat sich die deutsche Flüchtlingspo.PDF",keep,,,
"Ein Angehöriger pro Flüchtling Seit 1998 kamen 1,4 Millionen Ausländer über den Familiennachzug in d.PDF",keep,,,
Ein Karneval der Flüchtlinge PARADE Am Samstag wollen Zehntausend Flüchtlinge durch Berlin ziehen. M.PDF,keep,,,
Ein Zwischenruf zu ... Asylländern Barbara John über arme Staaten mit offenen Türen für Flüchtlinge.PDF,drop,commentary_noncore,,
"Eine Obergrenze für Familien FLÜCHTLINGE Europarat, UNHCR und die Kirchen fordern ein Recht auf Fami.PDF",keep,,,
Einheitliche Hilfen für Asylbewerber_ De Maizière will Leistungen für Migranten EU-weit auf ein Nive.PDF,keep,,,
Flüchtlinge_ Wo soll das hinführen.PDF,keep,,,
Gesichter der Flucht.PDF,keep,,,
"Gestärkte Grüne steuern gen Jamaika Nicht zweistellig, erst recht nicht dritte Kraft - trotzdem schn.PDF",keep,,,
Integration bleibt Herausforderung Partnerschaft Europäische Kommunen berichten über den Umgang mit.PDF,keep,,,
Kriminalität von Zuwanderern konstant.PDF,keep,,,
Lindner will Flüchtlinge schnell zurückschicken Migration FDP-Chef erntet Zustimmung von der Union u.PDF,keep,,,
Linke zoffen sich auf Facebook über den Kurs LINKSPARTEI Oskar Lafontaine kritisiert Parteispitze fü.PDF,keep,,,
Linkspartei fordert schnelle und gute Integration FLÜCHTLINGE Im ersten Halbjahr 2017 hat sich die Z.PDF,keep,,,
Merkel und Schulz - sie sind sich einig Kanzlerin und SPD-Kandidat schließen im TV-Duell auch eine w.PDF,keep,,,
Merkels Satz.PDF,keep,,,
"Merkels wichtigste Zahl 800.000 Flüchtlinge hatte die Regierung vorhergesagt, und mit 890.000 seien.PDF",keep,,,
Migration und Flucht trennen.PDF,keep,,,
Mordprozess beginnt mit Lüge Verbrechen 19-jährige Studentin vergewaltigt und getötet   Streit um Al.PDF,keep,,,
Nach dem Mitleid.PDF,drop,commentary_noncore,,
"Paten im deutschen Alltag Seit einem Jahr begleiten Ehrenamtliche junge Flüchtlinge auf ihrem Weg, i.PDF",keep,,,
"Per Jet-Ski nach Kos Auf den griechischen Inseln landen wieder mehr Flüchtlinge. Es ist nicht klar,.PDF",keep,,,
Politik Kompakt Brandenburg_ Flüchtlinge verschwunden ++ Kurden_ Gericht verbietet Referendum im Ira.PDF,keep,,,
Pro Asyl stellt vor_.PDF,keep,,,
Rätselraten um verschwundene Iraker Asyl Illegal Eingewanderte sollen möglicherweise zur Fahndung au.PDF,keep,,,
Seitdem ist Emile O. auf der Straße.PDF,keep,,,
Ungarns Niederlage ist für Orbán ein Sieg Die Klage gegen die Umverteilung von Flüchtlingen wurde ab.PDF,keep,,,
"Viel geschafft Es begann 2015 mit offenen Grenzen, Einwanderern zu Fuß und überfüllten Notunterkünft.PDF",keep,,,
Wann wirst du gehen_.PDF,keep,,,
Wohnsituation bei Flüchtlingen entspannt Unterbringung Elf von 47 angemieteten Wohnungen werden nich.PDF,keep,,,
Zusammengepfercht auf der Ladefläche Schleuser schmuggeln illegale Einwanderer in verplombten Lastwa(2).PDF,keep,,variant_001,Representative kept for variant_001.
Zusammengepfercht auf der Ladefläche Schleuser schmuggeln illegale Einwanderer in verplombten Lastwa.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Zusammengepfercht auf der Ladefläche Schleuser schmuggeln illegale Einwanderer in verplombten Lastwa(2).PDF (variant_001).
Ökonomen sehen Nachholbedarf bei Integration.PDF,keep,,,
