file_name,decision,reason,duplicate_group,notes
19-Jähriger ersticht 36-jährige Bekannte Frauenmord Kind bei der Mutter gefunden   Bewohner der Flüc.PDF,keep,,,
80 Millionen Menschen auf der Flucht.PDF,keep,,,
"_Ich erwarte von nicht schwarzen Menschen, uns zuzuhören_ Grünen-Politikerin Aminata Touré erklärt,.PDF",keep,,,
"_Ich möchte, dass der Terror zu ihnen kommt_ Videovernehmung im Fall Walter Lübcke gezeigt.PDF",keep,,,
Ab sofort mit einer Stimme Partei- und Fraktionsspitze der Linken einigen sich auf gemeinsames Papie.PDF,keep,,,
Arbeitslosigkeit von Ausländern schnellt um 24 Prozent hoch Die Wirtschaftskrise trifft Migranten in.PDF,keep,,,
Asylbewerber in Ellwangen muss Strafe zahlen Justiz Alassa M. wird wegen Widerstand gegen die Polize.PDF,keep,,,
Bande soll Iraner eingeschleust haben Mehrere Wohnungen und Geschäftsräume sind am Dienstagmorgen in.PDF,keep,,,
Berliner Zeitung (BLZ).PDF,keep,,,
Bürger sollen nicht alles wissen Die Bundesregierung verspricht immer wieder Transparenz und nachvol.PDF,keep,,,
Das andere Kirchenschiff Der Dokumentarfilm  Wir schicken ein Schiff  zeigt einen Kirchenvorsitzende.PDF,keep,,,
Der Mord an Walter Lübcke Eine Zäsur mit Folgen Von Maria Fiedler.PDF,drop,commentary_noncore,,
"Deutschlands guter Ruf in Polen ist dahin Reparationen, Nord Stream 2 und die Flüchtlingskrise_ Unse.PDF",keep,,,
Die verlorene Generation Die EU muss sich entschlossener für Frieden in Syrien einsetzen - im Intere.PDF,drop,commentary_noncore,,
DNA-Spuren und ein widerrufenes Geständnis Am Dienstag beginnt der Prozess im Fall Lübcke. Angeklagt.PDF,keep,,,
"Ein Hoffnungsschimmer Kann Deutschland seine EU-Ratspräsidentschaft nutzen, um die Blockade in der M.PDF",keep,,,
Eine Comedienne namens Negah(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Eine Comedienne namens Negah.PDF (variant_001).
Eine Comedienne namens Negah.PDF,keep,,variant_001,Representative kept for variant_001.
Ernüchterndes Urteil über die Bundesrepublik.PDF,keep,,,
"Europas Afro-Amerikaner In den USA wurde zuletzt deutlich, wie groß die soziale Kluft zwischen Schwa.PDF",keep,,,
Extrem gefährlich Vor einem Jahr erschütterte der Mord an Walter Lübcke die Republik. Dann folgten d.PDF,keep,,,
FLUCHT UND ASYL.PDF,keep,,,
"Flüchtlinge brauchen mehr Therapien Im Beratungscentrum gibt es nur eine Mitarbeiterin, die über gen.PDF",keep,,,
Geisel kritisiert Seehofer_ _Wir sollten mehr tun_ Berlin könnte 300 Flüchtlinge von Lesbos aufnehme.PDF,keep,,,
"Kein Wort, das den Schmerz beschreibt.PDF",keep,,,
Kompromiss im Flüchtlingsstreit Berlin will 300 Geflüchtete aus Moria über Seehofers Bundesprogramm.PDF,keep,,,
Kuno kümmert sich Nach der Schließung der Kleiderkammer an der Flurstraße wollen einige Freiwillige(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Kuno kümmert sich Nach der Schließung der Kleiderkammer an der Flurstraße wollen einige Freiwillige.PDF (exact_001).
Kuno kümmert sich Nach der Schließung der Kleiderkammer an der Flurstraße wollen einige Freiwillige.PDF,keep,,exact_001,Representative kept for exact_001.
Landung im Asylsystem Mehr als jeder dritte Schutzsuchende reiste per Flugzeug nach Deutschland ein.PDF,keep,,,
meinungsstark Psychohygiene für alle!   Essay.PDF,drop,commentary_noncore,,
Mit Tatütata zum Test Nach dem Corona-Ausbruch in Göttingen soll notfalls die Polizei Kontaktpersone.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Neuanfang in der Fremde Serie Auf den Krieg folgt die Vertreibung. Hunderttausende suchen nach 1945.PDF,keep,,,
Politik gegen die CDU war kaum möglich Bei der Kommunalwahl am 13. September steht in Willich die Wa.PDF,keep,,,
Polizisten halten tagtäglich den Kopf für uns hin.PDF,keep,,,
"Rechte Coolness, früh verblüht _Europas am schnellsten wachsende Jugendbewegung_, so nannten sich di.PDF",keep,,,
Sichere Häfen für Flüchtlingskinder.PDF,keep,,,
Stadt nimmt unbegleitete Flüchtlingskinder auf.PDF,keep,,,
Terror am Sommerabend In einem beliebten Park im englischen Reading tötet ein libyscher Flüchtling d.PDF,keep,,,
Union will bald wieder abschieben Auf der Innenministerkonferenz gibt es wieder Streit über die Migr.PDF,keep,,,
Vechtaerin warb IS-Bräute an Terrorismus Prozess gegen Deutsch-Syrerin Lorin I. beginnt.PDF,keep,,,
Vom Flüchtling zum Stadtführer(2).PDF,keep,,variant_002,Representative kept for variant_002.
Vom Flüchtling zum Stadtführer.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Vom Flüchtling zum Stadtführer(2).PDF (variant_002).
Weitere Details zu Tötungsdelikten vom Wochenende Polizei Tatverdächtiger und Opfer in Cloppenburg e.PDF,keep,,,
"Wenn es schwierig wird, macht die Polizei dicht Die Debatte um Rassismus in der Polizei hinkt_ Zahle.PDF",keep,,,
Wo Kinderrechte mit F_xFC_xDFen getreten werden.PDF,keep,,,
Wohnungen für Flüchtlinge Vorbild Potsdam_.PDF,keep,,,
Zuflucht rechts außen Ab 2015 bereitet sich eine Clique in Ostdeutschland auf den Zusammenbruch des.PDF,keep,,,
Über die Gewalt und das Bedürfnis nach Sicherheit der rote faden.PDF,drop,commentary_noncore,,
„Wir müssen den Mund aufmachen“ Auch im Bergischen stellen sich Sportler gegen Rassismus. Elli Garci.PDF,keep,,,
