file_name,decision,reason,duplicate_group,notes
38 Afghanen aus Deutschland abgeschoben.PDF,keep,,,
479 Plätze für Abschiebehaft.PDF,keep,,,
_Ich kann nicht mehr zurück_.PDF,keep,,,
_Wir würden nicht überleben_(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: _Wir würden nicht überleben_.PDF (exact_001).
_Wir würden nicht überleben_.PDF,keep,,exact_001,Representative kept for exact_001.
Aktuell fehlen Fachkräfte auch in technischen Berufen.PDF,keep,,,
"Angst vor den IS-Rückkehrern Die USA fordern von den Herkunftsstaaten der gefangenen IS-Kämpfer, die.PDF",keep,,,
Asylverfahren dauern länger als versprochen.PDF,keep,,,
Asylverfahren dauern sechs Monate Regierung hat ihr Ziel noch nicht erreicht.PDF,keep,,,
Auf Distanz zu Merkel Die CDU hat anderthalb Tage über die Flüchtlingspolitik diskutiert. Herausgeko(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Auf Distanz zu Merkel Die CDU hat anderthalb Tage über die Flüchtlingspolitik diskutiert. Herausgeko.PDF (exact_002).
Auf Distanz zu Merkel Die CDU hat anderthalb Tage über die Flüchtlingspolitik diskutiert. Herausgeko.PDF,keep,,exact_002,Representative kept for exact_002.
Aufgabe auf Dauer unlösbar.PDF,drop,commentary_noncore,,
Bei illegaler Migration aus Nigeria versagt das Asylsystem Die meisten Anträge aus dem drittwichtigs.PDF,keep,,,
Beispiele für Integration Zugewanderte sollen den Weg in die Gesellschaft finden. In der Praxis sei.PDF,keep,,,
Berlin schafft die Ausländer ab.PDF,drop,commentary_noncore,,
Berliner CDU kritisiert _Asylwirtschaft_ Fraktionschef Burkard Dregger fordert von Bürgermeister Mül.PDF,keep,,,
Das Blech soll weg.PDF,keep,,,
Der Staat und die Migranten Das österreichische Asylsystem soll reformiert werden. Die Regierung möc.PDF,keep,,,
Der steinige Weg in der neuen Heimat Flüchtlinge Wie eine sechsköpfige Familie aus dem Irak in Norde.PDF,keep,,,
"Der Zwang zum Pass Flüchtlinge müssen an der Beschaffung ihrer Pässe mitwirken, sonst bekommen sie w.PDF",keep,,,
Deutschland drückt sich 100 Tage vor der EU-Wahl ist die Gemeinschaft in einem erbärmlichen Zustand.PDF,keep,,,
"Die Generationenaufgabe Wohnen, lernen, arbeiten - die Hauptlast der Integration tragen die Kommunen.PDF",keep,,,
Die Slowakei hilft Merkel Die Kanzlerin trifft sich mit den Visegrad-Staaten – keine einfache Konste(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Die Slowakei hilft Merkel Die Kanzlerin trifft sich mit den Visegrad-Staaten – keine einfache Konste.PDF (exact_003).
Die Slowakei hilft Merkel Die Kanzlerin trifft sich mit den Visegrad-Staaten – keine einfache Konste.PDF,keep,,exact_003,Representative kept for exact_003.
DNA-Analyse 3.0   Täterprofil aus Labor Kriminalität Neue Methode könnte ungeklärte Morde aufklären.PDF,drop,commentary_noncore,,
"Ein _schleichender_ Präsident kämpft gegen die Mafia Muhammadu Buhari, Nigerias wiedergewählter Staa.PDF",keep,,,
Ein Film zeigt Gesichter unser Stadt Regie Oldenburger Projekt gibt Menschen eine Stimme   Filmpremi.PDF,keep,,,
Ein Zwischenruf zu ... ...Wiedereinreisenden Barbara John über einmal abgeschobene Asylbewerber und.PDF,drop,commentary_noncore,,
"Eine europäische Odyssee Die _Aquarius_ war das erste Rettungsschiff im Mittelmeer, das in Italien n.PDF",keep,,,
"Einwanderung_ Ja bitte! Analyse ...aber es muss die richtige sein, und Deutschland hat eine völlig f.PDF",keep,,,
Fachkräfte dringend gesucht Unternehmen klagen über Mitarbeitermangel. Laut einer Studie braucht Deu.PDF,keep,,,
FDP im Römer will weniger Flüchtlinge.PDF,keep,,,
Flüchtlinge finden keine Wohnungen In Mettmann leben über 220 anerkannte Asylbewerber in den Unterkü.PDF,keep,,,
Frauenhaus soll Bußgeld zahlen Bezirk Mitte erkennt Zweckentfremdung.PDF,keep,,,
Freiwillige Rückkehr.PDF,keep,,,
"Gefesselt, weil sie nicht mit ihrem Mann schlafen wollte Ihr Ehemann, ein hoher Beamter in Dubai, ha.PDF",keep,,,
Gefährliche Heimreise nach Syrien Zwei Männer sind bei der Einreise verschwunden. Menschenrechtler s.PDF,keep,,,
Halle brannte noch am Nachmittag Die Messe-Lagerhalle in Stockum ist  dennoch zu zwei Dritteln erhal(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Halle brannte noch am Nachmittag Die Messe-Lagerhalle in Stockum ist  dennoch zu zwei Dritteln erhal.PDF (exact_004).
Halle brannte noch am Nachmittag Die Messe-Lagerhalle in Stockum ist  dennoch zu zwei Dritteln erhal.PDF,keep,,exact_004,Representative kept for exact_004.
Hilfe für Berater.PDF,keep,,,
Hälfte geplanter Abschiebungen gescheitert.PDF,keep,,,
"Ich habe gelogen Einmal eine falsche Altersangabe, und mit dem Pass wird es schwierig_ ein Geflüchte.PDF",keep,,,
In der Zwickmühle Trotz abgeschlossener Berufsausbildung bekommt ein junger Ägypter keine Arbeitserl.PDF,keep,,,
