batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2025-03,Main Corpus,2025-03(99).ZIP,Afghane will Rückkehr erzwingen Justiz Der wegen einer Vergewaltigung aus Illerkirchberg abgeschoben.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Afghane will Rückkehr erzwingen Justiz Der wegen einer Vergewaltigung aus Illerkirchberg abgeschoben.PDF,Afghane will Rückkehr erzwingen Justiz Der wegen einer Vergewaltigung aus Illerkirchberg abgeschobene 31-,afghane will rückkehr erzwingen justiz der wegen einer vergewaltigung aus illerkirchberg abgeschobene 31,Südwest Presse,südwest presse,Freitag 14. März 2025,,385,2814,474a51f2f97158a438d9188880ddf03b4f534072,,unique,keep,,no,,no,,,REGION; S. 23; Band 81; Ausg. 61,no,
2025-03,Main Corpus,2025-03(99).ZIP,"Alle wollen, dass wir aufgeben Nach drei Jahren Ukrainekrieg sieht die Situation alles andere als ro.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Alle wollen, dass wir aufgeben Nach drei Jahren Ukrainekrieg sieht die Situation alles andere als ro.PDF","Alle wollen, dass wir aufgeben Nach drei Jahren Ukrainekrieg sieht die Situation alles andere als rosig aus",alle wollen dass wir aufgeben nach drei jahren ukrainekrieg sieht die situation alles andere als rosig aus,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 13. März 2025,Susanne Memarnia,907,6039,f1032234a3f974aa796a204f0b48a7688f56f40a,,unique,keep,,no,,no,,,BERLIN; S. 23,no,
2025-03,Main Corpus,2025-03(99).ZIP,Asylverfahren dauern fast neun Monate(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Asylverfahren dauern fast neun Monate(2).PDF,Asylverfahren dauern fast neun Monate,asylverfahren dauern fast neun monate,Frankfurter Rundschau,frankfurter rundschau,Freitag 7. März 2025,,204,1404,1f824356940c39608e3351982ea96677fb9ca4d5,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Asylverfahren dauern fast neun Monate.PDF (exact_001).,POLITIK; S. 6,no,
2025-03,Main Corpus,2025-03(99).ZIP,Asylverfahren dauern fast neun Monate.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Asylverfahren dauern fast neun Monate.PDF,Asylverfahren dauern fast neun Monate,asylverfahren dauern fast neun monate,Frankfurter Rundschau,frankfurter rundschau,Freitag 7. März 2025,,204,1404,1f824356940c39608e3351982ea96677fb9ca4d5,exact_001,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_001.,POLITIK; S. 6,no,
2025-03,Main Corpus,2025-03(99).ZIP,Asylverfahren_ So lange wie seit 2017 nicht mehr Bundesamt für Migration und Gerichte sind stark übe.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Asylverfahren_ So lange wie seit 2017 nicht mehr Bundesamt für Migration und Gerichte sind stark übe.PDF,Asylverfahren: So lange wie seit 2017 nicht mehr Bundesamt für Migration und Gerichte sind stark überlastet.,asylverfahren so lange wie seit 2017 nicht mehr bundesamt für migration und gerichte sind stark überlastet,Die Welt,die welt,Mittwoch 19. März 2025,Hannelore Crolly,1050,7635,5ec9d7e954bff14f44227c006a1255ddb2c51455,,unique,keep,,no,,no,,,Politik; S. 4; Ausg. 55,no,
2025-03,Main Corpus,2025-03(99).ZIP,Atmosphäre der Angst Berliner Geflüchtete kritisieren die Migrationsdebatte und unerträgliche Zustän.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Atmosphäre der Angst Berliner Geflüchtete kritisieren die Migrationsdebatte und unerträgliche Zustän.PDF,Atmosphäre der Angst Berliner Geflüchtete kritisieren die Migrationsdebatte und unerträgliche Zustände in,atmosphäre der angst berliner geflüchtete kritisieren die migrationsdebatte und unerträgliche zustände in,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 06. März 2025,Hanno Fleckenstein,352,2607,a2e1c52c4ceb1b4253efa1ee3b3b9f8901eafd21,,unique,keep,,no,,no,,,BERLIN AKTUELL; S. 22,no,
2025-03,Main Corpus,2025-03(99).ZIP,"Auf einen Blick Medizinische Versorgung_ Mehr Praxisärzte, mehr Teilzeit ++ Streit über Migrationspo.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Auf einen Blick Medizinische Versorgung_ Mehr Praxisärzte, mehr Teilzeit ++ Streit über Migrationspo.PDF","Auf einen Blick Medizinische Versorgung: Mehr Praxisärzte, mehr Teilzeit ++ Streit über Migrationspolitik:",auf einen blick medizinische versorgung mehr praxisärzte mehr teilzeit  streit über migrationspolitik,Die Welt,die welt,Freitag 21. März 2025,,986,7310,34f6f99c68a473a249afc7ff14d99e2f6fbc5ad0,,unique,keep,,no,,no,,,POLITIK; NACHRICHTEN; S. 3; Ausg. 57,no,
2025-03,Main Corpus,2025-03(99).ZIP,Aufnahme von Afghanen in der Kritik Migration Regelmäßig landen Flugzeuge mit Flüchtlingen aus dem L.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Aufnahme von Afghanen in der Kritik Migration Regelmäßig landen Flugzeuge mit Flüchtlingen aus dem L.PDF,Aufnahme von Afghanen in der Kritik Migration Regelmäßig landen Flugzeuge mit Flüchtlingen aus dem Land in,aufnahme von afghanen in der kritik migration regelmässig landen flugzeuge mit flüchtlingen aus dem land in,Südwest Presse,südwest presse,Freitag 14. März 2025,,509,3891,5ca16de1f6c4f51a3432e77fe84c481c6e74354e,,unique,keep,,no,,no,,,THEMEN DES TAGES / POLITIK; S. 3; Band 81; Ausg. 61,no,
2025-03,Main Corpus,2025-03(99).ZIP,Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind u(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind u(2).PDF,Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind,aussenpolitik im zwiespalt analyse charterflüge mit afghanischen flüchtlingen nach deutschland sind,Rheinische Post,rheinische post,Mittwoch 12. März 2025,Mey Dudin,871,6607,40057393a6e9ecdf428a8efb194d450f78805ea8,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind u.PDF (exact_002).,S. 2,yes,commentary_noncore
2025-03,Main Corpus,2025-03(99).ZIP,Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind u.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2025-03\raw_unarchive\Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind u.PDF,Außenpolitik im Zwiespalt Analyse Charterflüge mit afghanischen Flüchtlingen nach Deutschland sind,aussenpolitik im zwiespalt analyse charterflüge mit afghanischen flüchtlingen nach deutschland sind,Rheinische Post,rheinische post,Mittwoch 12. März 2025,Mey Dudin,871,6607,40057393a6e9ecdf428a8efb194d450f78805ea8,exact_002,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_002.,S. 2,yes,commentary_noncore
