file_name,decision,reason,duplicate_group,notes
"1,5 Milliarden für Syriens Flüchtlinge Fast 60 Staaten sammeln in Kuwait Geld.PDF",keep,,,
40 Prozent mehr Asylbewerber in Deutschland Die Aufhebung der Visumpflicht für Serbien und Mazedonie.PDF,keep,,,
_Ich will in meiner Heimat wählen_.PDF,keep,,,
Amnesty International schirmt künftige Chefin ab MENSCHENRECHTE Selmin Çaliskan soll die deutsche Se.PDF,keep,,,
Arbeitskreis Asyl sucht Helfer.PDF,keep,,,
Asylbewerber dürfen bleiben - Stadt gewinnt Platz.PDF,keep,,,
Ausländer verdienen weniger Zuwanderer erhalten nur etwa zwei Drittel des deutschen Lohns.PDF,keep,,,
Charlie Chaplins große Werke.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Charlie Chaplins Werke in Straelen.PDF (variant_001).
Charlie Chaplins Werke in Straelen.PDF,keep,,variant_001,Representative kept for variant_001.
Das Baurecht entschlacken.PDF,keep,,,
Deutschland Einwanderungsland Nr. 2 Migrationsbericht_ Polizei griff zudem 19 Prozent mehr illegal E.PDF,keep,,,
Deutschland Kompakt I Innenministerkonferenz_ Schünemann will Haftstrafe für Angriffe auf Polizisten.PDF,keep,,,
Deutschland Kompakt I Migration_ Immer mehr Einwanderer - auch illegale ++ Energiewende_ Saarlands W.PDF,keep,,,
Deutschland_Ausland Kompakt Embryonen-Auswahl_ All-Parteien-Protest gegen PID-Verordnung ++ Studieng.PDF,keep,,,
Experten kümmern sich um Integration.PDF,keep,,,
Feind im eigenen Land HELFER Drei Jahre arbeitet Rahim Nagibulla für die Bundeswehr. Er bekommt Asyl.PDF,keep,,,
Flucht vor Assads Bomben Die Schüsse im Kopf verhallen nicht. Azad Hamoto ist mit seiner Familie aus.PDF,keep,,,
Flucht vor Krieg und Elend Deutlicher Anstieg der Asylbewerberzahlen.PDF,keep,,,
"Flüchtlinge landen hinter Gittern ASYL Eine geplante Aufnahmerichtlinie der EU erleichtert es, Asylb.PDF",keep,,,
Geldstrom nach Deutschland Western Union beobachtet zunehmende Bargeldtransfers aus der Türkei.PDF,keep,,,
Gut Papier hat Weile ABSCHIEBUNG Die Tochter von Gazale Salame bekommt ein Ausweispapier - das erst.PDF,keep,,,
HEUTE.PDF,keep,,,
Immer neue Hürden BÜROKRATIE Zusammenführung zieht sich hin_ Das Land Niedersachsen und der Kreis Hi.PDF,keep,,,
Keine Kritik Glückwunsch Mutig(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Keine Kritik Glückwunsch Mutig.PDF (exact_001).
Keine Kritik Glückwunsch Mutig.PDF,keep,,exact_001,Representative kept for exact_001.
Kommunen-Verbund für Flüchtlinge Wetterau Ausreichend Plätze für menschenwürdige Unterbringung stehe.PDF,keep,,,
Mehr als 2000 Zuwanderer mit Blue Card Akademiker aus Asien kommen ins Land.PDF,keep,,,
"Nüchterner Faustschlag MEISTERWERK _Tod nach Abschiebung - Wadim_ (22.45 Uhr, ARD) erzählt die Gesch.PDF",keep,,,
Politik Kompakt Linkspartei_ Keine Rente für Gregor Gysi ++ Holocaust-Leugner_ Williamson zu Geldstr.PDF,keep,,,
Razzia gegen Einbrecherbanden.PDF,keep,,,
Roma müssen draußen bleiben ASYLPOLITIK Die Zahl der Asylbewerber aus dem Balkan ist stark gesunken.PDF,keep,,,
Sie können auch anders KOMMENTAR_ GERNOT KNÖDLER ÜBER DIE POLIZEI.PDF,drop,commentary_noncore,,
Unsittliche Haftbedingungen.PDF,keep,,,
Ursula von der Leyens schöne Fachkräftewelt Die Arbeitsministerin sieht erste Erfolge ihrer Offensiv.PDF,keep,,,
Verwaltung durfte nur so handeln.PDF,keep,,,
"Vier Fragen an Josef Joffe Was macht die Welt_ Sich vor Rösler stellen, Reiche zu Putin schicken, Ti.PDF",keep,,,
Viermal Hilfe aus Deutschland.PDF,keep,,,
Wer ist ein Flüchtling_.PDF,drop,reader_letter,,
Willkommen in Hückeswagen.PDF,keep,,,
Willkommen zurück Der Wolf wandert nach Brandenburg ein - Gegner und Freunde einigen sich auf einen.PDF,keep,,,
Wohlfahrtsverbände sehen kein Problem mit Sinti und Roma.PDF,keep,,,
Zwischen Paradies und Hölle Kazim Erdogan sucht mit Männern Wege aus der Gewalt - Vätergruppe für Zu.PDF,keep,,,
