file_name,decision,reason,duplicate_group,notes
_Angst ist immer ein schlechter Ratgeber_.PDF,keep,,,
_Berlin ist meine Stadt_ Der syrische Flüchtling Firas Alshater ist mit seinen Videos über die Deuts.PDF,keep,,,
"_Es reicht nicht aus, nur Deutsch zu lernen_ Der Chef des Kanzleramts und Flüchtlingskoordinator Pet.PDF",keep,,,
_Flüchtlinge sind die Blitzableiter für Ängste_.PDF,keep,,,
_Trendwende_ zur Abschottung.PDF,keep,,,
Afghanischer Flüchtling erstochen 17-jähriger Tatverdächtigen aus Gambia festgenommen.PDF,keep,,,
"Agentur_ Weniger Leute, größere Aufgaben BILDUNG In Bremen tagen die Kultusminister und -senatoren.PDF",keep,,,
Anerkannte Flüchtlinge suchen Wohnungen.PDF,keep,,,
Anti-Terror-Razzien gegen Tschetschenen.PDF,keep,,,
Asylverfahren gehen beschleunigt voran.PDF,keep,,,
Berater _auf Augenhöhe_ gesucht.PDF,keep,,,
Broschüre nennt Angebote für die Flüchtlingshilfe.PDF,review,,,Short local brief kept for review.
Calais-Flüchtlinge nach Deutschland.PDF,keep,,,
"Calais_ Gut, hier zu sein Das Flüchtlingslager in der französischen Hafenstadt ist trotz seines schl(2).PDF",drop,regional_variant,variant_001,"Dropped in favor of representative file: Calais_ Gut, hier zu sein Das Flüchtlingslager in der französischen Hafenstadt ist trotz seines schl.PDF (variant_001)."
"Calais_ Gut, hier zu sein Das Flüchtlingslager in der französischen Hafenstadt ist trotz seines schl.PDF",keep,,variant_001,Representative kept for variant_001.
"Damit der Islam zu Deutschland gehört Wir brauchen die Entwicklung eines deutschen Islam, meint Wolf.PDF",keep,,,
Das Interesse an der Arbeit mit Flüchtlingen nimmt im Kreis ab.PDF,keep,,,
Deutschland versagt bei Rückführung von Flüchtlingen Im Rahmen des Dublin-Abkommens wurden in diesem.PDF,keep,,,
Die gekaufte Grenze Deutschland rüstet afrikanische Staaten wie Tunesien mit Überwachungstechnik auf(2).PDF,keep,,variant_002,Representative kept for variant_002.
Die gekaufte Grenze Deutschland rüstet afrikanische Staaten wie Tunesien mit Überwachungstechnik auf.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Die gekaufte Grenze Deutschland rüstet afrikanische Staaten wie Tunesien mit Überwachungstechnik auf(2).PDF (variant_002).
"Die Pfarrerin und die Fremden Dorothea Schulz-Ngomane hat lange in Kenia gelebt, nun leitet sie die.PDF",keep,,,
Die Verlierer der Flucht-Lotterie 45.000 Flüchtlinge sitzen auf dem griechischen Festland fest. Sie.PDF,keep,,,
Flucht über die Schweiz Bundespolizei greift zwischen Bodensee und Basel vor allem Flüchtlinge aus A.PDF,keep,,,
Flüchtlingsdebatte - vor allem Hysterie_ Nach Korrektur der Asylbewerberzahlen macht CDU-Vize Lasche.PDF,keep,,,
Flüchtlingsintegrationsmaßnahme_ Von 155 Plätzen ist noch keiner besetzt.PDF,keep,,,
Flüchtlingskosten könnten steigen.PDF,keep,,,
Geordnete Bahnen.PDF,keep,,,
ICC_ Flüchtlinge ziehen bald aus.PDF,keep,,,
in aller kürze Demo gegen Abschiebung nach Afgh.PDF,keep,,,
Integration als Zukunftsaufgabe Landrat Heiner Scheffold will im nächsten Jahr einen Runden Tisch ei.PDF,keep,,,
"Jung, motiviert, alleingelassen Integration Junge Geflüchtete wollen eine Perspektive   und viele Un.PDF",keep,,,
Kein Hinweis für Aufruf zum Suizid Schaulustige sollen einen Mann zum Sprung aus dem Fenster ermutig.PDF,keep,,,
"Leben im Wartezustand Eine Klinik, zwei Moscheen_ Das türkische Lager Harram beherbergt 14 000 Flüch.PDF",keep,,,
Merkel sucht Hilfe beim ärmsten Land der Welt Niger ist die Drehscheibe für Migranten aus Afrika. Be.PDF,keep,,,
Migration in die EU rechnet sich.PDF,drop,commentary_noncore,,
Mit der Abschottung wächst der Druck auf Athen.PDF,keep,,,
Politik Ausland Flüchtlingsboot_ Tote bei Angriff vor libyscher Küste ++ Lettland_ Alle Migranten na.PDF,keep,,,
Rückführungen trotz Gefahr durch Taliban Abschiebungen Bundesinnenminister verkündet intensivere Zus.PDF,keep,,,
Schweden etabliert den gläsernen Flüchtling Bei der Integration von Einwanderern hat das Land zahlre.PDF,keep,,,
Schärfere Kontrollen von Flüchtlingen Nach der Festnahme eines Terrorverdächtigen in Leipzig fordert.PDF,keep,,,
Sieben Verletzte nach Feuer in Flüchtlingsheim.PDF,keep,,,
Später Dank Innenminister de Maizière würdigt den Mut der drei Syrer bei der Festnahme Al-Bakrs - au.PDF,keep,,,
Sturm über dem _Dschungel_.PDF,keep,,,
Suche nach Schläger-Gruppe geht weiter.PDF,keep,,,
Syrer ziehen vor Gericht Völkerrecht Im Norden berichten die Verwaltungsgerichte von einer Klagewell.PDF,keep,,,
Unsichere Zukunft für Flüchtlinge.PDF,keep,,,
Warum sie schreiben Gegen alle Vorurteile Von Arno Makowsky.PDF,keep,,,
"Wer nicht fragt ... Der Fall Chemnitz zeigt_ Übertriebener Datenschutz hindert die Behörden daran, p(2).PDF",keep,,variant_003,Representative kept for variant_003.
"Wer nicht fragt ... Der Fall Chemnitz zeigt_ Übertriebener Datenschutz hindert die Behörden daran, p.PDF",drop,regional_variant,variant_003,"Dropped in favor of representative file: Wer nicht fragt ... Der Fall Chemnitz zeigt_ Übertriebener Datenschutz hindert die Behörden daran, p(2).PDF (variant_003)."
Wie kann man so lange im Exil leben_ Emigration Vor 30 Jahren war Hamid Nowzari einer der Gründer de.PDF,keep,,,
