file_name,decision,reason,duplicate_group,notes
"2,6 Millionen Kinder leben in Armut Bremen und Berlin sind besonders betroffen.PDF",keep,,,
59 Flüchtlinge in Deutschland getötet BKA-Analyse_ Viele Täter sind selbst Zuwanderer.PDF,drop,commentary_noncore,,
_Keine verschiebbare Bevölkerungsgruppe_.PDF,keep,,,
Abschiebungen unter Vorbehalt.PDF,keep,,,
Auflagen für Flüchtlinge geplant.PDF,keep,,,
Berlin stoppt Abschiebungen nach Ungarn Begründung_ Schlechter Umgang mit Flüchtlingen.PDF,keep,,,
CDU-Senioren_ DNA-Tests für Flüchtlinge(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: CDU-Senioren_ DNA-Tests für Flüchtlinge.PDF (exact_001).
CDU-Senioren_ DNA-Tests für Flüchtlinge.PDF,keep,,exact_001,Representative kept for exact_001.
Christoph Kukulies (AfD).PDF,keep,,,
Die Kriminalität und die Flüchtlinge.PDF,drop,commentary_noncore,,
Die Legende von der Flüchtlingskanzlerin.PDF,keep,,,
Ende der Willkommenskultur_ Bertelsmann-Studie Befragte sehen Belastungsgrenze erreicht   Riss durch.PDF,drop,commentary_noncore,,
Flucht ohne Verfolgung ASYL-RECHT.PDF,keep,,,
"Flüchtlinge müssen zurück ins Chaos LIBYEN EU will  Legalitätsinseln  schaffen, um dort Lager einzur.PDF",keep,,,
Flüchtlingspakt mit Türkei läuft stabil.PDF,keep,,,
Flüchtlingsschicksale im _Tatort_.PDF,keep,,,
Flüchtlingsvertrag wird zum 1. Mai ausgesetzt.PDF,keep,,,
Fünfter Abschiebeflieger in Afghanistan gelandet.PDF,keep,,,
Grüne setzen auf Einwanderung KONZEPT Göring-Eckardt präsentiert grünen Entwurf für ein Einwanderung.PDF,keep,,,
"Hiergeblieben! Klassenkameraden, Lehrer, Ausbilder, Chefs - überall in Berlin und Brandenburg engagi.PDF",keep,,,
Hunderttausende warten Einwanderung CDU und SPD streiten über Familiennachzug von Asylbewerbern.PDF,drop,commentary_noncore,,
"In Grenzen solidarisch Die Bereitschaft, Flüchtlinge aufzunehmen, geht zurück. Gleichzeitig ist das.PDF",keep,,,
Jobs für jeden zweiten Flüchtling Arbeitsintegration innerhalb von fünf Jahren ist möglich.PDF,keep,,,
"KZ-Besuche für Flüchtlinge Josef Schuster, der Zentralratsvorsitzende der Juden, über das Kopftuchve.PDF",keep,,,
Lions-Club unterstützt die Flüchtlingshilfe.PDF,review,,,Short local brief kept for review.
Mehr Flüchtlinge aus Afrika Die Bundesregierung bereitet sich vor - ihre Ursachenbekämpfung kommt ab.PDF,keep,,,
Mietwohnung ist der nächste Schritt Integration Broschüre soll Vermieter informieren und anerkannten.PDF,keep,,,
Neue Pläne für Flüchtlingswohnungen.PDF,keep,,,
Politiker jonglieren mit Zahlen.PDF,keep,,,
Punktesystem soll Einwanderung regeln.PDF,keep,,,
Schleppende Abschiebung in Schengenländer Rückführung scheitert oft an deutschen Gerichten.PDF,keep,,,
Schnuppern auf dem Arbeitsmarkt.PDF,keep,,,
Stadt Kempen und Malteser unterstützen Flüchtlingshilfe.PDF,keep,,,
Stadt ordnet Flüchtlingsunterbringung neu.PDF,keep,,,
Stadt verzichtet auf Flüchtlingsheim.PDF,keep,,,
"Strapaziertes Sozialsystem Welche langfristigen Folgen die Zuwanderung hat, ist umstritten. So langs.PDF",keep,,,
Welche Ärzte für Abschiebung_(2).PDF,keep,,,
Welche Ärzte für Abschiebung_.PDF,keep,,,
Welcher Fachkräftemangel_.PDF,keep,,,
"Wer Angst hat, lernt nicht FLÜCHTLINGE Das Integrationsgesetz sieht vor, dass auch abgelehnte Asylbe.PDF",keep,,,
"Wer darf ins Land kommen_ Einwanderung Die Pläne der Parteien   Manches passt zusammen, manches nich.PDF",keep,,,
Wettlauf um die Wohnungen In der Flüchtlingspolitik wird d.PDF,keep,,,
Wie kriminell sind Flüchtlinge_ Was die Kriminalstatistiken der Bundesländer über die Zunahme von Ge(2).PDF,keep,,variant_001,Representative kept for variant_001.
Wie kriminell sind Flüchtlinge_ Was die Kriminalstatistiken der Bundesländer über die Zunahme von Ge.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Wie kriminell sind Flüchtlinge_ Was die Kriminalstatistiken der Bundesländer über die Zunahme von Ge(2).PDF (variant_001).
"Wie lange dauert es, bis aus Flüchtlingen Kollegen werden_ 40 000 Lehrstellen sind in Deutschland un.PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Wie lange dauert es, bis aus Flüchtlingen Kollegen werden_ 40_000 Lehrstellen sind in Deutschland un.PDF (variant_002)."
"Wie lange dauert es, bis aus Flüchtlingen Kollegen werden_ 40_000 Lehrstellen sind in Deutschland un.PDF",keep,,variant_002,Representative kept for variant_002.
Willkommenskultur für Arbeitskräfte Nach der SPD haben auch die Grünen ein Einwanderungsgesetz vorge.PDF,keep,,,
Wohnungen für Familien in der Fliehburg.PDF,keep,,,
Zahl der Gewalttaten nimmt zu.PDF,keep,,,
Zauberwort Ausbildung.PDF,keep,,,
