file_name,decision,reason,duplicate_group,notes
17 Jahre altes Mädchen in Flensburg erstochen Tatverdächtiger ist ein 18-jähriger abgelehnter Asylbe.PDF,keep,,,
17-jährigem Messeropfer geht es besser Bluttat Video von der Tat aufgetaucht   Polizei vernimmt Freu.PDF,keep,,,
2017 nur halb so viele Asylanträge wie im Jahr zuvor.PDF,keep,,,
_Antisemitismus breitet sich wie ein Geschwür aus_ Rabbi Meyer H. May vom Simon Wiesenthal Center wa.PDF,keep,,,
_Der eigentliche Aufnahmeprozess beginnt am Tag danach_ Israelischer Journalist hatte sich mit gefäl.PDF,keep,,,
_Die Flüchtlingsquote ist weltfremd_.PDF,keep,,,
_Eine klare Haltung vorleben_.PDF,keep,,,
_Perpetuum mobile der Sozialindustrie_ Wohlfahrtsverbände dringen auf deutliche Anhebung der Grundsi.PDF,keep,,,
_Sprengstoffgürtel_ nur eine Attrappe.PDF,keep,,,
"_Wir bauen für den Alltag, nicht für den Sonntag_ In Reinickendorf ist eine neue Unterkunft für Flüc.PDF",keep,,,
_Wir sehen den Willen zur Integration_ Auffällige Syrer dürfen doch in Cottbus bleiben.PDF,keep,,,
"Abschreckungà la Bayern _ Die Kasernierung Geflüchteter, wie sie der  Heimatminister  will, lehnt R2.PDF",keep,,,
Aserbaidschaner in seine Heimat abgeschoben Asyl Polizei trifft Ehefrau nicht an   Ehepaar lebte sei.PDF,keep,,,
Asyl und Wahnsinn.PDF,drop,commentary_noncore,,
Asyl-Anerkennungsquote schwankt örtlich stark.PDF,keep,,,
Asylbewerber verletzt Polizist.PDF,review,,,Short local brief kept for review.
Asylbewerber wollen nicht gehen.PDF,keep,,,
Asylklagen sehr oft erfolgreich Zahl der Verfahren hat sich verdoppelt.PDF,keep,,,
Ausländer sind verdächtig   manche sogar doppelt Schleswig-Holstein hat Verdächtige von Straftaten n.PDF,keep,,,
"Das härtestmögliche Urteil Während im Gerichtssaal Jubel ausbricht, folgt Hussein K. wohl von Beruhi.PDF",keep,,,
"Das Loch im Netz Migranten gelangen über das Meer nach Europa, weil Griechenland seinen Teil des EU-.PDF",keep,,,
Der Familiennachzug und die GroKo VEREINBARUNG  Unterschiedliche Voraussetzungen für Flüchtlinge und.PDF,keep,,,
"Der schnelle Nazi-Vorwurf Das antirassistische Lager zeigt erschreckend wenig Humanität, ist selbstg.PDF",keep,,,
Der Wahnsinn der Einwanderungspolitik.PDF,drop,commentary_noncore,,
Deutsch lernen als oberstes Ziel Flüchtlingshilfe Junge Männer aus Pakistan suchen Kontakt zu Wildes.PDF,keep,,,
Die Liste der Schande Zahl der Angriffe auf Flüchtlingsheime ging 2017 zurück. Linke sieht keinen Gr.PDF,keep,,variant_001,Representative kept for variant_001.
Die Mär vom Rückzug des Sozialstaates.PDF,drop,commentary_noncore,,
Die umgedrehte Weltlage gedacht.PDF,keep,,,
Die zweite Chance Mit dem Programm _My Skills_ sollen die Potenziale von Ungelernten und Flüchtlinge.PDF,keep,,,
EHRENSACHE CDU schafft einen Preis mit Namen _Eberhard Diepgen_.PDF,keep,,,
Ein Dokument der Schande Die Zahl der Angriffe auf Flüchtlingsheime ging im vergangenen Jahr zurück.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Die Liste der Schande Zahl der Angriffe auf Flüchtlingsheime ging 2017 zurück. Linke sieht keinen Gr.PDF (variant_001).
Eine App gegen Hunger.PDF,keep,,,
"Fehler im System Es ist still geworden um das Bundesamt für Migration und Flüchtlinge (BAMF), Deutsc.PDF",keep,,,
Frauen im Nachteil Die meisten Flüchtlinge sind männlich. Viele wollen ihre Familien nachholen. Doch.PDF,keep,,,
Fremde und Einheimische.PDF,keep,,,
fug &amp; recht Kein Flüchtlingsschutz für Syrer.PDF,keep,,,
Geflüchtete wollen bleiben Flüchtlinge in Göttingen fürchten Zwangsverlegung in andere Unterkunft un.PDF,keep,,,
Geld für Flüchtlinge.PDF,keep,,,
Gelebte Integration auf dem Platz.PDF,keep,,,
"Geschädigte abgeschoben, Ermittlungen aufgeschoben Zehn Abschiebehäftlinge werfen den Beamten der JV.PDF",keep,,,
Grüne_ Keine wirklichen Lösungsansätze für Ausländeramt(2).PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Grüne_ Keine wirklichen Lösungsansätze für Ausländeramt.PDF (variant_002).
Grüne_ Keine wirklichen Lösungsansätze für Ausländeramt.PDF,keep,,variant_002,Representative kept for variant_002.
Grünen-Antrag eint das Parlament.PDF,keep,,,
Haftbefehl gegen 36-jährigen Tatverdächtigen Polizei Mann soll Verbrauchermärkte in Visbek und Emden.PDF,keep,,,
"Hamburg in einem Satz Warum lang, wenn es auch kurz geht_ Was die Stadt in dieser Woche bewegt hat(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Hamburg in einem Satz Warum lang, wenn es auch kurz geht_ Was die Stadt in dieser Woche bewegt hat.PDF (exact_001)."
"Hamburg in einem Satz Warum lang, wenn es auch kurz geht_ Was die Stadt in dieser Woche bewegt hat.PDF",keep,,exact_001,Representative kept for exact_001.
Heimat-Horst und Klassen-Kevin.PDF,keep,,,
Helfer wollen Abschiebungen kontrollieren.PDF,keep,,,
hier in nrw.PDF,keep,,,
Hoffen auf Los-Glück beim Amts-Bingo.PDF,keep,,variant_003,Representative kept for variant_003.
Hoffen und wünschen.PDF,keep,,,
Hohe Haftstrafen gegen _Gruppe Freital_ Gericht in Dresden sieht Bildung einer rechtsterroristischen.PDF,keep,,,
Im Völkerrecht ist eine Obergrenze für Asylsuchende nicht vorgesehen Deutschland ist zweitgrößter Ge.PDF,keep,,,
Jugend und Kirche - kein einfaches Verhältnis.PDF,keep,,,
Keine Solidarität mit Österreich.PDF,keep,,,
Kritik an Kretschmer für Kritik an Tellkamp-Kritik(2).PDF,keep,,variant_004,Representative kept for variant_004.
