file_name,decision,reason,duplicate_group,notes
200.000 Flüchtlinge warten in Afrika_ _Die Zahl ist zu niedrig_ Die Gruppe der Asylsuchenden in Deut.PDF,keep,,,
_Ich will keine Mogelpackung_ Arbeitsministerin Andrea Nahles über das geplante Integrationsgesetz.PDF,keep,,,
_Man lässt die Gemeinden im Regen stehen_.PDF,keep,,,
Abschiebung im Morgengrauen Seit Montag werden Flüchtlinge von Griechenland in die Türkei zurückgebr.PDF,keep,,,
Agentur_ Integrationsbeauftragte kritisieren Integrationsgesetz Konferenz Sachsens Integrationsminis.PDF,keep,,,
"Agentur_ Keine Zeit, sich zurückzulehnen Integration Müller bei Dialog-Konferenz zum Masterplan_ ein.PDF",keep,,,
Angekommen Eine Wohnung ist für die meisten Flüchtlinge bisher nur ein Traum. Der Syrer Ibrahim Hamd.PDF,keep,,,
Asyl_ Helfer kritisieren lange Wartezeiten.PDF,keep,,,
Athen schiebt 200 Flüchtlinge ab.PDF,keep,,,
Beschlüsse von bemerkenswerter Härte Union und SPD wollen bei den Themen Flüchtlinge und Innere Sich.PDF,keep,,,
Chaos in Flüchtlingscamps Hunderte Menschen fliehen nach Ausschreitungen in Lager auf Chios.PDF,keep,,,
"Da ist nichts vorbei Der Deal mit der Türkei mag Deutschland eine kurze Atempause verschaffen, mehr.PDF",keep,,,
Das ganz große Aufgebot THEMA DES TAGES Flüchtlinge Die Große Koalition beschließt ein neues Integra.PDF,keep,,,
Der dreckige Deal.PDF,keep,,,
"Der Nutzen, nicht der Mensch zählt.PDF",keep,,,
Deutschland braucht ein Einwanderungsgesetz.PDF,keep,,,
"Die Utopie, das Miststück Thilo Sarrazin hat ein Buch über Europa und Zuwanderung geschrieben. Was i.PDF",keep,,,
Ein Beamter für 883 Schicksale Schwere Vorwürfe wegen Umgang mit Flüchtlingen.PDF,keep,,,
Ein Integrationsgesetz für Deutschland Asylbewerber sollen leichter arbeiten können _ Einführung ein.PDF,keep,,,
Flucht aus dem Lager Asylbewerber brechen aus Camp auf Ägäis-Insel aus. Am Montag sollen die ersten.PDF,keep,,,
Flüchtlinge müssen in Piräus Touristen weichen Griechenland Behörden räumen &quot;wildes&quot; Lager.PDF,keep,,,
Flüchtlinge_ Bürgen hoffen und bangen.PDF,keep,,,
Flüchtlingszahlen gehen deutlich zurück Im März nur noch 5 000 Einreisende _ De Maizière sieht Höhep.PDF,keep,,,
"Hilfe unter Nachbarn Brandenburg könnte Berliner Flüchtlinge aufnehmen, die geringe Chancen auf Asyl.PDF",keep,,,
"Hürden und Hilfen für Flüchtlinge Was die Uni tut, um Asylbewerbern den Zugang zum Studium zu erleic.PDF",keep,,,
"Integration so früh wie möglich beginnen Bundespräsident warnt vor Risiken für Flüchtlinge, in Krimi.PDF",keep,,,
Integrationsbeauftragter zu Gast bei Joachim Gauck.PDF,review,,,Short local brief kept for review.
Kleiner Zoff Die Harburger Grünen wenden sich gegen den rot-grünen Senat.PDF,keep,,,
Liedberger empört über Abschiebung.PDF,keep,,,
Mehr Personal für Flüchtlingsintegration.PDF,keep,,,
Merkel und Gabriel _ Historische Einigung Integrationsgesetz soll fördern und fordern _ Koalitionsau.PDF,keep,,,
Migranten häufiger mittellos.PDF,keep,,,
Mit dem Flugzeug nach Hannover.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Nur 20.000 Asylbewerber im März.PDF,keep,,,
Nur noch 5500 Flüchtlinge im März Zahl der Asylanträge steigt _ Bundesamt und Regierung stellen mehr.PDF,keep,,,
Piräus wird geräumt Flüchtlinge kommen in offizielles Auffanglager.PDF,keep,,,
Polizei-Razzia gegen Nordafrikaner.PDF,keep,,,
Rücktransport in Handschellen.PDF,keep,,,
Sperre am Brenner naht Österreich verzichtet aus Imagegründen auf Grenzzaun.PDF,keep,,,
Städte sehen Chancen durch Zuwanderung Umfrage_ Kommunen fordern Wohnsitzauflage.PDF,keep,,,
Unter den Migranten grassiert die Armut Einwanderer aus dem Nahen und Mittleren Osten leben sehr oft.PDF,keep,,,
Von der Ägäis lernen Nach dem Türkei-Abkommen muss Europa sich um die Nordafrika-Route kümmern.PDF,drop,commentary_noncore,,
Von Mytilini nach Dikili Die Rückführung von Flüchtlingen in die Türkei beginnt. Die Sicherheitsvork.PDF,keep,,,
Weniger Flüchtlinge kommen nach Deutschland Trotzdem steigt die Zahl der Asylanträge im Land. Das BA.PDF,keep,,,
Wieder Sturm auf Grenze zu Mazedonien Lieber freiwillig gegangen werden Polizei wehrt Flüchtlinge mi.PDF,keep,,,
Zahl der Flüchtlinge an Schulen steigt enorm.PDF,keep,,,
Zahlreiche Verletzte in Idomeni GRIECHENLAND Mazedonische Polizei setzt Tränengas gegen Flüchtlinge.PDF,keep,,,
Zimmer in Aussicht Reinlassen Wie Flüchtlinge in Berlin eine eigene Bleibe finden. Wollen Mieter ein.PDF,keep,,,
Zuwanderung gebremst Schließung der Balkanroute zeigt in Deutschland Wirkung.PDF,keep,,,
