file_name,decision,reason,duplicate_group,notes
",,Verrat an den Opfern_.PDF",keep,,,
13 Afghanen aus dem Südwesten abgeschoben Migration Per Abschiebeflug werden insgesamt 81 Straftäter.PDF,keep,,,
Abgeschoben zurück ins Land des Verbrechens.PDF,keep,,,
Abschiebeflug nach Kabul 81 Straftäter sind mit einer Chartermaschine nach Afghanistan zurückgeschic(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Abschiebeflug nach Kabul 81 Straftäter sind mit einer Chartermaschine nach Afghanistan zurückgeschic.PDF (variant_001).
Abschiebeflug nach Kabul 81 Straftäter sind mit einer Chartermaschine nach Afghanistan zurückgeschic.PDF,keep,,variant_001,Representative kept for variant_001.
Abschieben in die Schattenwirtschaft.PDF,keep,,,
Abschiebung nach Afghanistan(2).PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Abschiebung nach Afghanistan.PDF (variant_002).
Abschiebung nach Afghanistan.PDF,keep,,variant_002,Representative kept for variant_002.
Afghanistan -Abschiebungen.PDF,keep,,,
Arbeitskreis  Brandmauer umwerfen  liegt noch am Pool.PDF,keep,,,
Ausbrecherkönig mit hartem Panzer Tierhaltung Worauf es bei der Haltung von griechischen Landschildk.PDF,keep,,,
Ausländerbehörde verschärft Lehrlingsmangel.PDF,keep,,,
Ausreise oder Geld weg.PDF,keep,,,
"Badetote_ Debatte um Aufklärung Keiner der fünf Menschen, die zuletzt im Rhein ertranken, hatte eine(2).PDF",drop,regional_variant,variant_003,"Dropped in favor of representative file: Badetote_ Debatte um Aufklärung Keiner der fünf Menschen, die zuletzt im Rhein ertranken, hatte eine.PDF (variant_003)."
"Badetote_ Debatte um Aufklärung Keiner der fünf Menschen, die zuletzt im Rhein ertranken, hatte eine.PDF",keep,,variant_003,Representative kept for variant_003.
BGE_ Transparenz bei den Umlagen für den Kreis.PDF,keep,,,
Das letzte Tabu der Asylpolitik Der Kern der Migrationskrise ist eine weltweit einmalige Auslegung d.PDF,keep,,,
Der Kopf hinter Monheims Bus-Projekt Vom Pizzaboten zum Führungsjob bei den Bahnen der Stadt Monheim.PDF,keep,,,
Deutschland bei Asylanträgen nicht mehr an der Spitze Migration Neuen Daten zufolge nehmen nun Frank.PDF,keep,,,
Deutschland braucht ein stabiles Syrien(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Deutschland braucht ein stabiles Syrien.PDF (exact_001).
Deutschland braucht ein stabiles Syrien.PDF,keep,,exact_001,Representative kept for exact_001.
Deutschland sollte sich einbringen Kommentar.PDF,drop,commentary_noncore,,
Die Abschiebung heiligt die Mittel.PDF,drop,commentary_noncore,,
Die Afghanistanpolitik der Bundesregierung ist unmenschlich und rechtswidrig.PDF,keep,,,
Die Wege der Flüchtlinge Wie soll man mit Migranten an den EU -Außengrenzen umgehen_ Die Antwort ist.PDF,keep,,,
"Dobrindt preist Erfolg im Kampf gegen illegale Migration Bundesinnenminister kündigt an, Deutschland.PDF",keep,,,
Dobrindt will mit Taliban reden(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Dobrindt will mit Taliban reden.PDF (exact_002).
Dobrindt will mit Taliban reden.PDF,keep,,exact_002,Representative kept for exact_002.
Dobrindt will mit Taliban über Abschiebungen verhandeln Seit der Machtübernahme der Islamisten 2021(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Dobrindt will mit Taliban über Abschiebungen verhandeln Seit der Machtübernahme der Islamisten 2021.PDF (exact_003).
Dobrindt will mit Taliban über Abschiebungen verhandeln Seit der Machtübernahme der Islamisten 2021.PDF,keep,,exact_003,Representative kept for exact_003.
Dobrindts große Luftnummer Migration Bundesinnenminister Dobrindt möchte Flüchtlingspolitik auf Zugs.PDF,drop,commentary_noncore,,
Doch kein Flug nach Afghanistan(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Doch kein Flug nach Afghanistan.PDF (exact_004).
Doch kein Flug nach Afghanistan.PDF,keep,,exact_004,Representative kept for exact_004.
Drei Schüler sollen das Land verlassen Sie sollen aus Deutschland abgeschoben werden_ Am Käthe-Kollw.PDF,keep,,,
Einreise von Afghanen_ In Islamabad bricht Chaos aus Tausende Afghanen mit Aufnahmezusage für Deutsc.PDF,keep,,,
Einreise von Flüchtlingen aus Griechenland empört Union Innenpolitischer Sprecher Throm_  Niemand ha.PDF,keep,,,
Europa vor der Migrationswende Deutschlands neue Asylpolitik eröffnet auf EU -Ebene Chancen. Nun wil(2).PDF,keep,,,
Europa vor der Migrationswende Deutschlands neue Asylpolitik eröffnet auf EU -Ebene Chancen. Nun wil.PDF,keep,,,
"Europas einziger Ausweg Wer Asyl begehrt, darf in die EU einreisen, und wer da ist, kann nicht abges(2).PDF",drop,duplicate_exact,exact_005,"Dropped in favor of representative file: Europas einziger Ausweg Wer Asyl begehrt, darf in die EU einreisen, und wer da ist, kann nicht abges.PDF (exact_005)."
"Europas einziger Ausweg Wer Asyl begehrt, darf in die EU einreisen, und wer da ist, kann nicht abges.PDF",keep,,exact_005,Representative kept for exact_005.
Firmenteam hilft freiwillig in der Tierherberge Über die Freiwilligenagentur Kamp-Lintfort organisie.PDF,keep,,,
Für Geringqualifzierte.PDF,keep,,,
"Gemeindeprüfer loben Wachtendonk Die Zeiten sind nicht einfach für die Kommunen. Inflation, Ukraine(2).PDF",drop,duplicate_exact,exact_006,"Dropped in favor of representative file: Gemeindeprüfer loben Wachtendonk Die Zeiten sind nicht einfach für die Kommunen. Inflation, Ukraine.PDF (exact_006)."
"Gemeindeprüfer loben Wachtendonk Die Zeiten sind nicht einfach für die Kommunen. Inflation, Ukraine.PDF",keep,,exact_006,Representative kept for exact_006.
Gericht lehnt Klage von jesidischer Familie ab(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gericht lehnt Klage von jesidischer Familie ab.PDF (exact_007).
Gericht lehnt Klage von jesidischer Familie ab.PDF,keep,,exact_007,Representative kept for exact_007.
Großbritannien ist eine multiethnische Gesellschaft.PDF,keep,,,
In die Hände der Taliban.PDF,keep,,,
Irritationen um ehemaliges Heim Im Neubaugebiet am Quellenbusch wird eine ursprünglich für Flüchtlin(2).PDF,drop,duplicate_exact,exact_008,Dropped in favor of representative file: Irritationen um ehemaliges Heim Im Neubaugebiet am Quellenbusch wird eine ursprünglich für Flüchtlin.PDF (exact_008).
Irritationen um ehemaliges Heim Im Neubaugebiet am Quellenbusch wird eine ursprünglich für Flüchtlin.PDF,keep,,exact_008,Representative kept for exact_008.
Kirchen sollen für eigene Asylfälle finanziell geradestehen CDU_CSU-Fraktion schaltet sich in den Ki.PDF,keep,,,
Kritik an Abschiebungen.PDF,keep,,,
Kuscheln mit den Taliban _ Migration Deutschland will Straftäter nach Afghanistan abschieben. Dazu s.PDF,keep,,,
Lückenhafte Kontrollen.PDF,keep,,,
Nach Abschiebung in den Irak.PDF,keep,,,
"Nach der Flucht ist es nicht vorbei Flüchtlingshilfe Kinder und Jugendliche, die aus ihrer Heimat fl.PDF",keep,,,
Nationalistische Mythen vom Krieg(2).PDF,drop,duplicate_exact,exact_009,Dropped in favor of representative file: Nationalistische Mythen vom Krieg.PDF (exact_009).
