file_name,decision,reason,duplicate_group,notes
17 556 - Simin - Parmila(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: 17 556 - Simin - Parmila.PDF (exact_001).
17 556 - Simin - Parmila.PDF,keep,,exact_001,Representative kept for exact_001.
550 weitere Plätze für Flüchtlinge Zwei neue Unterkünfte für Berlin in Aussicht.PDF,keep,,,
_Ich habe die körperliche Arbeit vermisst_ Sie wollen etwas tun - und Danke sagen_ Ukrainische Flüch.PDF,keep,,,
"Abgewimmelt und hingehalten Die Wartezeit auf Einbürgerung ist oft unerträglich lang, teils brauchen.PDF",keep,,,
"Abwanderung nach Syrien, Irak und Afghanistan Jährlich ziehen Deutsche in die Hauptherkunftsstaaten.PDF",keep,,,
Auch nach der Ankunft hört die Gefahr nicht auf Gewalt gegen Geflüchtete_ Neuer Bericht einer Initia.PDF,keep,,,
Aufgezeichnet(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Aufgezeichnet.PDF (variant_001).
Aufgezeichnet.PDF,keep,,variant_001,Representative kept for variant_001.
Aurichs Bürgermeister sieht Chance für Kompromiss Blücher-Kaserne Verbindung von Entwicklung und Flü.PDF,keep,,near_002,Representative kept for near_002.
Baerbock verteidigt Mali-Einsatz(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Baerbock verteidigt Mali-Einsatz.PDF (exact_002).
Baerbock verteidigt Mali-Einsatz.PDF,keep,,exact_002,Representative kept for exact_002.
Brandbrief_ Im Kreis fehlt Wohnraum für Flüchtlinge Ukraine -Krieg Bürgermeister und Landrat aus der.PDF,drop,reader_letter,,
Chance für Kompromiss Blücher-Kaserne Verbindung von Entwicklung und Flüchtlingsunterbringung.PDF,drop,duplicate_near,near_002,Dropped in favor of representative file: Aurichs Bürgermeister sieht Chance für Kompromiss Blücher-Kaserne Verbindung von Entwicklung und Flü.PDF (near_002).
Daheim droht Verfolgung(2).PDF,keep,,variant_002,Representative kept for variant_002.
Daheim droht Verfolgung.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Daheim droht Verfolgung(2).PDF (variant_002).
"Deutschland macht sich interessanter Es überschlagen sich Vorschläge, wie man ausländische Fachkräft.PDF",keep,,,
"Deutschland nimmt mehr Afghanen auf als andere Staaten Die Evakuierung aus Kabul war chaotisch, die.PDF",keep,,,
Deutschland nimmt mehr Afghanen auf Die Versorgung von Ortskräften lief lange schleppend. Doch inzwi.PDF,keep,,,
DIE HAFT.PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Vergessene Gefangene.PDF (variant_003).
Die Kraft sozialer Empathie.PDF,drop,commentary_noncore,,
"Durchbruch bei Kasernen-Diskussion in Aurich Immobilien Stadt, Landkreis, Investor und BImA einigen(2).PDF",drop,duplicate_exact,exact_003,"Dropped in favor of representative file: Durchbruch bei Kasernen-Diskussion in Aurich Immobilien Stadt, Landkreis, Investor und BImA einigen.PDF (exact_003)."
"Durchbruch bei Kasernen-Diskussion in Aurich Immobilien Stadt, Landkreis, Investor und BImA einigen.PDF",keep,,exact_003,Representative kept for exact_003.
Ein Treffpunkt für Ukrainerinnen Jeden Dienstag treffen sich aus ihrer Heimat geflüchtete Frauen und.PDF,keep,,,
"EuGH urteilt für großzügigen Familiennachzug Flüchtlinge dürfen Eltern nachholen, wenn sie zum Zeitp.PDF",keep,,,
"Fahrradputzen für die Ukraine Marienschülerinnen haben anderen Menschen im Haushalt, Garten oder auf.PDF",keep,,variant_004,Representative kept for variant_004.
"Fahrradputzen für die Ukraine Xantener Marienschülerinnen haben anderen Menschen im Haushalt, Garten.PDF",drop,regional_variant,variant_004,"Dropped in favor of representative file: Fahrradputzen für die Ukraine Marienschülerinnen haben anderen Menschen im Haushalt, Garten oder auf.PDF (variant_004)."
Familien atmen auf Junge Flüchtlinge verlieren das Recht auf Familienzusammenführung in Zukunft nich.PDF,keep,,,
Fast 1000 Straftaten in NRW Zwischen ukrainischen Flüchtlingen und Russen gibt es zunehmend Konflikt(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Fast 1000 Straftaten in NRW Zwischen ukrainischen Flüchtlingen und Russen gibt es zunehmend Konflikt.PDF (exact_004).
Fast 1000 Straftaten in NRW Zwischen ukrainischen Flüchtlingen und Russen gibt es zunehmend Konflikt.PDF,keep,,exact_004,Representative kept for exact_004.
FDP will Zuwanderer mit Rente locken Personalnot steigt laut Ifo-Institut auf Allzeithoch.PDF,keep,,,
Flucht ohne Baby(2).PDF,keep,,variant_005,Representative kept for variant_005.
Flucht ohne Baby.PDF,drop,regional_variant,variant_005,Dropped in favor of representative file: Flucht ohne Baby(2).PDF (variant_005).
Flucht trennt Eltern und Säugling(2).PDF,keep,,variant_006,Representative kept for variant_006.
Flucht trennt Eltern und Säugling.PDF,drop,regional_variant,variant_006,Dropped in favor of representative file: Flucht trennt Eltern und Säugling(2).PDF (variant_006).
Flüchtlinge_ Kretschmann warnt vor Platz-Problemen Migration Ministerpräsident stimmt Bevölkerung au.PDF,keep,,,
Frauen auf der Flucht und ihre Rechte Ihr 20-jähriges Bestehen feiern Women in Exile mit einer Konfe.PDF,keep,,,
Glück und Verzweiflung auf 60 qm Wohnungsnot Tanja Wehneits lange Suche nach einem neuen Zuhause   N.PDF,keep,,,
Griechische Staatsgewalt gegen Geflüchtete Das Geflüchtetencamp im Athener Stadtteil Eleonas wird ge.PDF,keep,,,
Heikle Abschiebepraxis bei queeren Asylbewerbern Das Argument_ Sie sollten ihre sexuelle Orientierun.PDF,keep,,,
Hilfe bei Aufnahme und Unterbringung Integration Gemeinde Dötlingen benötigt für Geflüchtete weiterh.PDF,keep,,,
Hohe Hürden.PDF,keep,,,
In Sporthalle sollen 150 Menschen einziehen.PDF,keep,,,
Jetzt werden Unterkünfte knapp Der Zuzug von Ukrainerinnen und Asylsuchenden bringt viele Kommunen a.PDF,keep,,,
Kein Zurück in die besetzte Heimat Ukrainekrieg Warum eine ukrainische Flüchtlingsfamilie eine Zukun.PDF,keep,,,
"Kempener Tafel verhängt Aufnahmestopp Der Verein Martinus-Hilfe, der die Kempener Tafel betreibt, ni.PDF",keep,,,
Kindergeld steht mehr Eltern zu Urteil Bestimmte Gruppen von Ausländern waren zu Unrecht vom Bezug a.PDF,keep,,,
Knapp 360 Ukrainer in Erkelenz So ist die Lage der Flüchtlinge in der Stadt ein halbes Jahr nach Kri.PDF,keep,,,
Kommunen bei Flüchtlingen entlasten Wohnraum Landtagsabgeordneter Thümler fordert Rückkehr zu geordn.PDF,keep,,,
Kommunen richten sich auf steigende Flüchtlingszahlen ein Seit einigen Wochen kommen wieder mehr Men.PDF,keep,,,
Kritik nach tödlichem Polizeieinsatz Nach dem Tod eines Jugendlichen in Dortmund ermittelt nun die P(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Kritik nach tödlichem Polizeieinsatz Nach dem Tod eines Jugendlichen in Dortmund ermittelt nun die P.PDF (exact_005).
Kritik nach tödlichem Polizeieinsatz Nach dem Tod eines Jugendlichen in Dortmund ermittelt nun die P.PDF,keep,,exact_005,Representative kept for exact_005.
Land soll Geflüchtete aufnehmen Migration Städtetag fordert Rücksichtnahme auf Kommunen.PDF,drop,regional_variant,variant_007,Dropped in favor of representative file: Land soll mehr Geflüchtete aufnehmen Migration Städtetag fordert Rücksichtnahme auf Situation in den(2).PDF (variant_007).
Land soll mehr Geflüchtete aufnehmen Migration Städtetag fordert Rücksichtnahme auf Situation in den(2).PDF,keep,,variant_007,Representative kept for variant_007.
Land soll mehr Geflüchtete aufnehmen Migration Städtetag fordert Rücksichtnahme auf Situation in den.PDF,drop,regional_variant,variant_007,Dropped in favor of representative file: Land soll mehr Geflüchtete aufnehmen Migration Städtetag fordert Rücksichtnahme auf Situation in den(2).PDF (variant_007).
Leben Sie halt  unauffällig Ein Frankfurter Richter weist die Klage eines schwulen Algeriers auf Asy.PDF,keep,,,
Mann gegen Mann Ein Belgier sitzt in Teheran in Haft. Nun will ihn die Brüsseler Regierung gegen ein.PDF,keep,,,
Maschinenpistole ist Polizeistandard Nach den tödlichen Schüssen auf einen 16-Jährigen wird die Ausb(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: Maschinenpistole ist Polizeistandard Nach den tödlichen Schüssen auf einen 16-Jährigen wird die Ausb.PDF (exact_006).
Maschinenpistole ist Polizeistandard Nach den tödlichen Schüssen auf einen 16-Jährigen wird die Ausb.PDF,keep,,exact_006,Representative kept for exact_006.
Mehr Rechte für Flüchtlinge Deutschland verstößt mit seinen Gesetzen zum Nachzug von Familienangehör(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Mehr Rechte für Flüchtlinge Deutschland verstößt mit seinen Gesetzen zum Nachzug von Familienangehör.PDF (exact_007).
Mehr Rechte für Flüchtlinge Deutschland verstößt mit seinen Gesetzen zum Nachzug von Familienangehör.PDF,keep,,exact_007,Representative kept for exact_007.
NACHRICHTEN(2).PDF,drop,duplicate_exact,exact_008,Dropped in favor of representative file: NACHRICHTEN.PDF (exact_008).
NACHRICHTEN(3).PDF,keep,,,
NACHRICHTEN.PDF,keep,,exact_008,Representative kept for exact_008.
Neue Wohncontainer im Kaiser-Wilhelm-Park Rund 40 Menschen können in 28 mobilen Unterkünften unterge.PDF,keep,,,
Peter Beyer auf Sommertour im Wahlkreis.PDF,keep,,,
Planungen von Bremer Investor drohen zu platzen Projekt Norbert Dittel läuft bei den Planungen eines.PDF,keep,,,
"Politik streitet über Hilfe für Flüchtlinge Nicht von der Hand zu weisen ist, dass das Flüchtlingsne.PDF",keep,,,
Pro Dogbo ist stolz auf 20 Jahre Der Klever Verein fördert seit zwei Jahrzehnten Bildung in Benin.PDF,keep,,,
Recht und Unordnung Eine Gruppe Jemeniten überquert die deutsch-polnische Grenze in Görlitz und möch.PDF,keep,,,
Reul verspricht volle Aufklärung Ein 16-Jähriger stirbt durch Schüsse. Der Minister fordert Fairness(2).PDF,drop,duplicate_exact,exact_009,Dropped in favor of representative file: Reul verspricht volle Aufklärung Ein 16-Jähriger stirbt durch Schüsse. Der Minister fordert Fairness.PDF (exact_009).
Reul verspricht volle Aufklärung Ein 16-Jähriger stirbt durch Schüsse. Der Minister fordert Fairness.PDF,keep,,exact_009,Representative kept for exact_009.
Sarrazins Vernunft Berlins Ex-Finanzsenator stellt sein neues Buch vor   gemeinsam mit Uwe Tellkamp.PDF,keep,,,
"Scholz-Plan hätte mehr Migration zur Folge In seiner Rede in Prag erklärte der Kanzler, wie er sich.PDF",keep,,,
