file_name,decision,reason,duplicate_group,notes
_Verstärkt auf Menschen in Unterkünften zugehen_ Geht Deutschland richtig mit psychischen Belastunge.PDF,keep,,,
Abgeschobene Afghanen sind in Gefahr Das zeigt eine aktuelle Studie. Das Innenministerium sieht kein.PDF,keep,,,
Asylunterkunft in Voerde kürzer nutzen Für die Nutzungsdauer der Wohnanlage an der Schwanenstraße ze.PDF,keep,,,
Berliner Einwohnerzahl schrumpft Auch bundesweit gibt es kein Wachstum mehr. Geringere Zuwanderung.PDF,keep,,,
Bernd Heidbreder stand auf der Seite der Schutzlosen nachruf.PDF,keep,,,
Blinder Fleck bei der Migration.PDF,keep,,,
Das Smartphone bleibt Privatsache von Geflüchteten Handydaten von Geflüchteten dürfen nicht ohne Gru.PDF,keep,,,
Die Welt danach Während der Corona-Pandemie hat sich die Weltordnung nahezu unbemerkt verschoben. Di.PDF,keep,,,
Drei Verletzte bei Streit am Flüchtlingsheim Eine Party in der Nähe der Unterkunft endete mit einem.PDF,keep,,,
Dringender Appell_ Trotz sinkender Zahlen Maske tragen Die Lage entspannt sich auch in Kevelaer . In.PDF,keep,,,
Eher kosmetische Veränderung Am Wochenende wollen die Grünen ihr Wahlprogramm verabschieden. Die Zuw.PDF,keep,,,
Ein Wunder der Integration.PDF,keep,,,
"Erst die Entfremdung, dann der Zerfall Vor fünf Jahren beschloss Großbritannien den Brexit. Eine ein.PDF",keep,,,
Ertrunkener Mann in Nimwegen geborgen.PDF,keep,,,
Fristen wurden nicht erfüllt.PDF,keep,,,
Furcht vor radikalen Rechten Mehrheit sieht sich von Extremisten bedroht.PDF,keep,,,
Gestrandete in den Städten Das Museum Folkwang zeigt eine Retrospektive des Fotografen Tobias Zielon(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Gestrandete in den Städten Das Museum Folkwang zeigt eine Retrospektive des Fotografen Tobias Zielon.PDF (exact_001).
Gestrandete in den Städten Das Museum Folkwang zeigt eine Retrospektive des Fotografen Tobias Zielon.PDF,keep,,exact_001,Representative kept for exact_001.
Gewalt gegen Abgeschobene in Afghanistan.PDF,keep,,,
"Guter Start in der Kita, Sprachdefizite bei Älteren Fehlende Plätze und Förderung_ Eine Studie zeigt.PDF",keep,,,
