batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2014-08,Main Corpus,2014-08(50).ZIP,"_Das ist doch pervers_ WARUM GENAU_ Der CDU-Bundestagsabgeordnete Martin Patzelt schlägt vor, dass B.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Das ist doch pervers_ WARUM GENAU_ Der CDU-Bundestagsabgeordnete Martin Patzelt schlägt vor, dass B.PDF","""Das ist doch pervers"" WARUM GENAU? Der CDU-Bundestagsabgeordnete Martin Patzelt schlägt vor, dass",das ist doch pervers warum genau der cdubundestagsabgeordnete martin patzelt schlägt vor dass,"taz, die tageszeitung",taz die tageszeitung,Dienstag 26. August 2014,EPE,327,2206,183e96efb495080d68f43853c134811ee7afc3a9,,unique,keep,,no,,no,,,TAZZWEI; S. 14,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Nicht nur versorgen_(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Nicht nur versorgen_(2).PDF,"""Nicht nur versorgen""",nicht nur versorgen,Frankfurter Rundschau,frankfurter rundschau,Freitag 22. August 2014,,553,4008,fd3a6850aecf4dc9bec18ade4092b0167f61aaad,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: _Nicht nur versorgen_.PDF (exact_001).,HESSEN; S. R3,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Nicht nur versorgen_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Nicht nur versorgen_.PDF,"""Nicht nur versorgen""",nicht nur versorgen,Frankfurter Rundschau,frankfurter rundschau,Samstag 23. August 2014,,553,4008,fd3a6850aecf4dc9bec18ade4092b0167f61aaad,exact_001,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_001.,HESSEN; S. D3,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Uns fehlen 4000 Wohnungen_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Uns fehlen 4000 Wohnungen_.PDF,"""Uns fehlen 4000 Wohnungen""",uns fehlen 4000 wohnungen,Frankfurter Rundschau,frankfurter rundschau,Samstag 16. August 2014,,315,2376,d3457f64b3a6eb7641974c22acec009985264b41,,unique,keep,,no,,no,,,"MAINZ, WIESBADEN, MTK; S. R5",no,
2014-08,Main Corpus,2014-08(50).ZIP,_Wie deutsche Straftäter_ Innenminister Gall (SPD) zum Umgang mit straffälligen Asylbewerbern.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Wie deutsche Straftäter_ Innenminister Gall (SPD) zum Umgang mit straffälligen Asylbewerbern.PDF,"""Wie deutsche Straftäter""; Innenminister Gall (SPD) zum Umgang mit straffälligen Asylbewerbern",wie deutsche straftäter innenminister gall spd zum umgang mit straffälligen asylbewerbern,Südwest Presse,südwest presse,Mittwoch 6. August 2014,,257,2025,ba84d29cefc531e6d2920d63632d5469fee49cad,,unique,keep,,no,,no,,,Alb-Donau und Region; S. 20,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Wir kommen an die Grenzen_ Landkreistagspräsident Walter über das Asylrecht und die schwierige Such.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Wir kommen an die Grenzen_ Landkreistagspräsident Walter über das Asylrecht und die schwierige Such.PDF,"""Wir kommen an die Grenzen""; Landkreistagspräsident Walter über das Asylrecht und die schwierige Suche",wir kommen an die grenzen landkreistagspräsident walter über das asylrecht und die schwierige suche,Südwest Presse,südwest presse,Samstag 16. August 2014,,1158,8259,c30d6d6edd9eba1f6505846a23b0e7b37c68db68,,unique,keep,,no,,no,,,Südwestumschau; S. 5,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Wir können die Probleme der Welt nicht allein lösen_ Der Chef des Städte- und Gemeindebundes forder.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Wir können die Probleme der Welt nicht allein lösen_ Der Chef des Städte- und Gemeindebundes forder.PDF,"""Wir können die Probleme der Welt nicht allein lösen"" Der Chef des Städte- und Gemeindebundes fordert",wir können die probleme der welt nicht allein lösen der chef des städte und gemeindebundes fordert,Die Welt,die welt,Dienstag 26. August 2014,Günther Lachmann,1054,7439,869691ae1992ea5ce3508e755320a82e17fc8631,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 198,no,
2014-08,Main Corpus,2014-08(50).ZIP,_Wir suchen noch nach weiteren Angeboten_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\_Wir suchen noch nach weiteren Angeboten_.PDF,"""Wir suchen noch nach weiteren Angeboten""",wir suchen noch nach weiteren angeboten,Frankfurter Rundschau,frankfurter rundschau,Samstag 30. August 2014,,384,2826,2b49facb09753c31f2b891fe422c09ec008188c8,,unique,keep,,no,,no,,,"MAINZ, WIESBADEN, MTK; S. R6",no,
2014-08,Main Corpus,2014-08(50).ZIP,Allein in der Fremde.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\Allein in der Fremde.PDF,Allein in der Fremde,allein in der fremde,Frankfurter Rundschau,frankfurter rundschau,Montag 18. August 2014,,539,3905,7e1ef59e5f981c36a6b521bc3c46bf03237a2beb,,unique,keep,,no,,no,,,HESSEN; S. R9,no,
2014-08,Main Corpus,2014-08(50).ZIP,Am Ende bleibt nur Angst FLÜCHTLINGE Aus Furcht vor Obdachlosigkeit und Abschiebung besetzen Bewohne.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2014-08\raw_unarchive\Am Ende bleibt nur Angst FLÜCHTLINGE Aus Furcht vor Obdachlosigkeit und Abschiebung besetzen Bewohne.PDF,Am Ende bleibt nur Angst FLÜCHTLINGE Aus Furcht vor Obdachlosigkeit und Abschiebung besetzen,am ende bleibt nur angst flüchtlinge aus furcht vor obdachlosigkeit und abschiebung besetzen,"taz, die tageszeitung",taz die tageszeitung,Mittwoch 27. August 2014,ALKE WIERTH / HILKE RUSCH,471,3388,adfe34c0375f809948971e9f4806e08f1c10d704,,unique,keep,,no,,no,,,BERLIN AKTUELL; S. 22,no,
