file_name,decision,reason,duplicate_group,notes
"_Das Boot ist nicht voll, wir müssen es nur seefester machen_ Schleswig-Holsteins Ministerpräsident.PDF",keep,,,
_Flüchtlinge warten immer_.PDF,keep,,,
"_Neuer Tätertyp ist ausgebildet und kaltblütig_ Roger Lewentz (SPD), der neue Vorsitzende der Innenm.PDF",keep,,,
"Abgelehnt, aber nicht abgeschoben Nur einer von drei Asylbewerbern wird anerkannt. Trotzdem bleiben.PDF",keep,,,
Angst vor Spionage in Flüchtlingsheimen.PDF,keep,,,
ARTIKEL.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Unterkunft und Brot für mehr als eine halbe Million Menschen.PDF (variant_001).
Asylbewerber sollen in der Disco schlafen.PDF,keep,,,
Bund will nicht mehr Geld für Flüchtlinge geben Auch Grüne fordern realistische Asylzahlen.PDF,keep,,,
Deutschland Kompakt Deutsche in der Ukraine _ Verfassungsschutz soll Hinweise auf Kämpfer prüfen ++.PDF,keep,,,
Deutschland Kompakt Kinderporno-Affäre_ Kinderschutzbund will die 5000 Euro von Edathy nicht ++ Zuwa.PDF,keep,,,
Deutschland spart die Ausbildungskosten.PDF,keep,,,
Die Kosten der Hilfe Ministerpräsidenten erwarten angesichts steigender Flüchtlingszahlen mehr Unter.PDF,keep,,,
Droste_ Städte bei Flüchtlingen entlasten.PDF,keep,,,
"Festung ohne Mauern Die EU-Innenminister versuchen, die Flüchtlingsströme zu steuern. De Maizière fo.PDF",keep,,,
Flüchtlinge einladen. Oder einsperren und abweisen ASYLRECHT Am Freitag soll das Bleiberecht für lan.PDF,keep,,,
Flüchtlinge in Kempen_ Der Druck auf die Stadt nimmt zu.PDF,keep,,,
Flüchtlinge sollen in leere Landesgebäude.PDF,keep,,,
Flüchtlinge_ Kirchen bereit zur Hilfe.PDF,keep,,,
Flüchtlingsdebatte_ _Asylbewerber zum Nachbarschaftsfest einladen_.PDF,keep,,,
Flüchtlingshilfe in Remscheid stößt an ihre Grenzen.PDF,keep,,,
Gesucht - gefunden Fachkräfte sind in Deutschland rar. Daher will die SPD die Zuwanderung neu regeln.PDF,keep,,,
"Gleiches Recht für alle Es ist eine Illusion zu glauben, die Flüchtlingsströme könne man mit einem E.PDF",keep,,,
Her mit den Flüchtlingen! ASYL Die evangelische Kirche möchte weitere mehrere Tausend Flüchtlinge in.PDF,keep,,,
"Hilfe, Flüchtlinge! Die Zahl der Menschen, die nach Deutschland kommen, steigt und steigt. Länder un.PDF",keep,,,
Ignorante Politik.PDF,keep,,,
Kanada als Vorbild beim Zuwanderungsgesetz Sozialdemokraten stellen Pläne für umstrittene Neuregelun.PDF,keep,,,
Kein Ende der Internierung CHRISTIAN JAKOB ZUM AUFENTHALTSBEENDIGUNGSGESETZ.PDF,drop,commentary_noncore,,
Kirchenasyl in Friedrichsdorf.PDF,keep,,,
Kommunen klagen über Engpässe bei der Unterbringung.PDF,keep,,,
Linke und Grüne warnen vor Abschottung Streit um Kriegsflüchtlinge aus Syrien.PDF,keep,,,
"Länder fordern mehr Geld für Flüchtlinge Integrationsminister wollen, dass sich der Bund stärker an.PDF",keep,,,
Länder fordern mehr Hilfe.PDF,keep,,,
Länder sehen den Bund bei Flüchtlingen in der Pflicht.PDF,keep,,,
Masernalarm bei Flüchtlingen Die Gesundheitsversorgung der Asylbewerber hat Lücken. Integrationsbeau.PDF,keep,,,
"Mittendrin und nicht dabei Die Oranienplatz-Flüchtlinge haben keine Aufenthaltserlaubnis, keine Pers.PDF",keep,,,
"Nehmen, was da ist Die Verteilung der Flüchtlinge in Deutschland folgt einer genauen Quote. Wo die M.PDF",keep,,,
Neue Heimat Turnhalle Deutschland rechnet in diesem Jahr mit bis zu 500.000 Asylbewerbern. Bei der S.PDF,keep,,,
Ohne gemeinsame Sprache.PDF,keep,,,
Schulbücher grenzen aus Die meisten Lehrwerke stellen Migranten als Problemfälle dar. Experten forde.PDF,keep,,,
SPD träumt von Kanada Punktesystem soll Einwanderer nach Deutschland locken.PDF,keep,,,
SPD ärgert Union mit Einwanderungsgesetz.PDF,keep,,,
Sportplatz-Anwohner wegen Flüchtlingsplänen in Sorge.PDF,keep,,,
"Todkrank, aber reisefähig FLÜCHTLINGE Zwei Mal im Jahr muss die Roma-Familie Memisevic um ihr Bleibe.PDF",keep,,,
Unterkunft und Brot für mehr als eine halbe Million Menschen.PDF,keep,,variant_001,Representative kept for variant_001.
"Vom Volk bedroht Freital, Hoyerswerda, Gera, Dortmund - überall wird gegen Flüchtlinge mobilisiert N.PDF",keep,,,
Wie viele Flüchtlinge kommen denn nun tatsächlich_ Städte und Gemeinden fordern Planungssicherheit v.PDF,keep,,,
Wir müssen sie finden Was tut Deutschland für begabte Flüchtlinge_ Ein Beispiel_ Razi Farukh kam als.PDF,keep,,,
Wohnraum wird knapp.PDF,keep,,,
Zeitarbeitsfirma will Asylbewerber beschäftigen.PDF,keep,,,
Zelte vor der Oper FLÜCHTLINGE Spontanes Protestcamp nach antirassistischer Demonstration in Dresden.PDF,keep,,,
