batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2020-08,Main Corpus,2020-08(50).ZIP,_Die Hilfsbereitschaft ist ungebrochen_ UNHCR-Repräsentant Frank Remus über zivilgesellschaftliches.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\_Die Hilfsbereitschaft ist ungebrochen_ UNHCR-Repräsentant Frank Remus über zivilgesellschaftliches.PDF,"""Die Hilfsbereitschaft ist ungebrochen"" UNHCR-Repräsentant Frank Remus über zivilgesellschaftliches",die hilfsbereitschaft ist ungebrochen unhcrrepräsentant frank remus über zivilgesellschaftliches,Der Tagesspiegel,der tagesspiegel,Samstag 29. August 2020,,1014,7095,0c36de9ed80544f87abcde270ccdb0c59e1732a5,,unique,keep,,no,,no,,,SONDERTHEMEN FQT:SPÄT; S. 002; Ausg. Der Tagesspiegel Nr. 24285 VOM 29.08.2020 SEITE 002,no,
2020-08,Main Corpus,2020-08(50).ZIP,_Ein Fanal der Zuversicht_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\_Ein Fanal der Zuversicht_.PDF,"""Ein Fanal der Zuversicht""",ein fanal der zuversicht,Frankfurter Rundschau,frankfurter rundschau,Montag 31. August 2020,,878,6361,55ace1008c586b5401c8c700146feef0b8ce4f82,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
2020-08,Main Corpus,2020-08(50).ZIP,Abschiebung des Auto-Attentäters war ausgesetzt Anschlag Berliner Polizei ermittelt wegen versuchten.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Abschiebung des Auto-Attentäters war ausgesetzt Anschlag Berliner Polizei ermittelt wegen versuchten.PDF,Abschiebung des Auto-Attentäters war ausgesetzt Anschlag Berliner Polizei ermittelt wegen versuchten,abschiebung des autoattentäters war ausgesetzt anschlag berliner polizei ermittelt wegen versuchten,Südwest Presse,südwest presse,Freitag 21. August 2020,,425,3128,d2b84c176b98a1e0745f986ac958ca7edd6bd813,,unique,keep,,no,,no,,,POLITIK; S. 4; Band 76; Ausg. 193,no,
2020-08,Main Corpus,2020-08(50).ZIP,"An der Grenze Vor fünf Jahren entschied Angela Merkel, mehrere Hunderttausend Flüchtlinge ins Land z.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\An der Grenze Vor fünf Jahren entschied Angela Merkel, mehrere Hunderttausend Flüchtlinge ins Land z.PDF","An der Grenze Vor fünf Jahren entschied Angela Merkel, mehrere Hunderttausend Flüchtlinge ins Land zu",an der grenze vor fünf jahren entschied angela merkel mehrere hunderttausend flüchtlinge ins land zu,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,20. August 2020,Caterina Lobenstein,6153,43710,337526d8a7895e36b7365228cfeb7d528c9450e0,,unique,keep,,no,,no,,,DOSSIER;An der Grenze; S. 11-13; Ausg. 35,no,
2020-08,Main Corpus,2020-08(50).ZIP,Bei vielen ist Asylstatus noch ungeklärt In den Langenfelder Unterkünften leben noch 442 Flüchtlinge.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Bei vielen ist Asylstatus noch ungeklärt In den Langenfelder Unterkünften leben noch 442 Flüchtlinge.PDF,"Bei vielen ist Asylstatus noch ungeklärt; In den Langenfelder Unterkünften leben noch 442 Flüchtlinge, 82",bei vielen ist asylstatus noch ungeklärt in den langenfelder unterkünften leben noch 442 flüchtlinge 82,Rheinische Post,rheinische post,Dienstag 25. August 2020,"Schmidt-Elmendorff, Dorothee",683,5046,9c9a56c1de9b6dde06a703f3be6aaca0a995d39a,,unique,keep,,no,,no,,,S. 23,no,
2020-08,Main Corpus,2020-08(50).ZIP,Chronik.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Chronik.PDF,Chronik,chronik,Nordwest-Zeitung,nordwestzeitung,10. August 2020,,299,2309,266dce5fff35cb7d6b28b8dbdce080134c3f3919,,unique,keep,,no,,no,,,HINTERGRUND; S. 4,no,
2020-08,Main Corpus,2020-08(50).ZIP,Dank  Mamas  Hilfe in Deutschland angekommen Migration Mohammad Nabizadeh hatte bei der Ankunft kein.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Dank  Mamas  Hilfe in Deutschland angekommen Migration Mohammad Nabizadeh hatte bei der Ankunft kein.PDF,Dank Mamas Hilfe in Deutschland angekommen Migration Mohammad Nabizadeh hatte bei der Ankunft kein,dank mamas hilfe in deutschland angekommen migration mohammad nabizadeh hatte bei der ankunft kein,Nordwest-Zeitung,nordwestzeitung,10. August 2020,,433,2937,eb6047e1ae05fcb7afe77c8e9405092741e3f626,,unique,keep,,no,,no,,,HINTERGRUND; S. 4,no,
2020-08,Main Corpus,2020-08(50).ZIP,"Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst(2).PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst(2).PDF","Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst seiner Karriere",der entrückte minister er galt als flüchtlingsgegner jetzt holt er flüchtlinge ins land im herbst seiner karriere,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,13. August 2020,Paul Middelhoff,2387,15549,fcd813cb2ca9c695057f0c3e919a304349bf76ef,variant_001,regional_variant,drop,regional_variant,no,,no,,"Dropped in favor of representative file: Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst.PDF (variant_001).",POLITIK;Der entrückte Minister; S. 10; Ausg. 34,no,
2020-08,Main Corpus,2020-08(50).ZIP,"Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Der entrückte Minister Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst.PDF","Der entrückte Minister; Er galt als Flüchtlingsgegner, jetzt holt er Flüchtlinge ins Land. Im Herbst seiner Karriere",der entrückte minister er galt als flüchtlingsgegner jetzt holt er flüchtlinge ins land im herbst seiner karriere,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,13. August 2020,Paul Middelhoff,2387,15557,81f97e03347ce915fa42f112070678d58a8a655f,variant_001,regional_variant,keep,,yes,cleanest_parsed_version,no,,Representative kept for variant_001.,POLITIK;Der entrückte Minister; S. 10; Ausg. 34,no,
2020-08,Main Corpus,2020-08(50).ZIP,Der Flüchtling mit zwei Namen(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-08\raw_unarchive\Der Flüchtling mit zwei Namen(2).PDF,Der Flüchtling mit zwei Namen,der flüchtling mit zwei namen,Frankfurter Rundschau,frankfurter rundschau,Freitag 21. August 2020,,514,3820,b8becf6e4a790bac47aece11bc94ec0c8db07307,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Der Flüchtling mit zwei Namen.PDF (exact_001).,HESSEN; S. D4,no,
