file_name,decision,reason,duplicate_group,notes
_Abgeschottete Gesellschaften sind nicht zukunftsfähig_ Ex-Bundespräsident Christian Wulff über Flüc.PDF,keep,,,
_Bedrohung für die weiße Rasse_ Ostländer der Europäischen Union blocken Flüchtlinge ab und gehen da.PDF,keep,,,
"_Der deutsche Islam wird arabischer_ Der Chef des Zentralrats der Muslime, Aiman Mazyek, über die Fo.PDF",keep,,,
_Enge macht aggressiv_.PDF,keep,,,
_Es fehlt jetzt nur noch Europa_ Ministerpräsident Kretschmann _ Nach Flüchtlingsgipfel soll auch Br.PDF,keep,,,
_Europa versagt im Augenblick grandios_.PDF,keep,,,
_Mehr Flüchtlinge nach Ostdeutschland leiten_.PDF,keep,,,
"_Wir müssen klarmachen, welche Spielregeln bei uns gelten_ Zuwanderung macht Deutschland nur stärker.PDF",keep,,,
Abschotten um jeden Preis Barbara Oertel über die dänische Flüchtlingspolitik.PDF,drop,commentary_noncore,,
Agentur_ Dieser Zug endet hier Interrail Ungarn lässt Hunderte Flüchtlinge nach Österreich reisen. A.PDF,keep,,,
Am Ende gewinnt Deutschland MIGRATION Anders als 1993 gibt es einen breiten Konsens für die Aufnahme.PDF,keep,,,
Am Zuwanderungsgesetz kommt keiner vorbei.PDF,keep,,,
Angst vor dem Schläfer Populismus Sicherheitsüberprüfung von Flüchtlingen aus Syrien_ Für diesen Vor.PDF,keep,,,
ARTIKEL.PDF,keep,,variant_001,Representative kept for variant_001.
Asyl.PDF,keep,,,
Auf dem Weg zum Bäckergesellen Firmenchef Staib_ _Wir bekommen Lehrlinge und die jungen Leute eine P.PDF,keep,,,
Aufs Willkommen folgt Abschreckung Koalition Der Bund stellt sechs Milliarden für Flüchtlingshilfe z.PDF,keep,,,
Barfuß über Scherben Ungarn Flüchtlinge in Auffanglagern berichten von Misshandlungen durch Polizei.PDF,keep,,,
Barockes Domizil Flüchtlinge Senat plant überraschende Nutzungsänderung für das Berliner Schloss.PDF,keep,,,
Chaos an Europas Grenzen.PDF,keep,,,
Chaos mit Kalkül Mit seiner Flüchtlingspolitik fordert der ungarische Premier Deutschland und die EU.PDF,keep,,,
Charité behandelt Flüchtlinge Ärzte und Pfleger arbeiten im Aufnahmelager Spandau. Bezirksamt Kreuzb.PDF,keep,,,
Das Glas ist halb voll Hat die Willkommenskultur in Deutschland die Dominanz über die Stammtische ge.PDF,keep,,,
