batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2021-02,Main Corpus,2021-02(44).ZIP,617 - - „Sicherheitsbehörden haben Terroranschlag vereitelt“.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\617 - - „Sicherheitsbehörden haben Terroranschlag vereitelt“.PDF,617 - - „Sicherheitsbehörden haben Terroranschlag vereitelt“,617   sicherheitsbehörden haben terroranschlag vereitelt,Frankfurter Rundschau,frankfurter rundschau,Samstag 13. Februar 2021,,420,3166,c5129ce6335e4862a394b81224a9755b6c28eb12,,unique,keep,,no,,no,,,POLITIK; S. 6,no,
2021-02,Main Corpus,2021-02(44).ZIP,_Die Gefahr wird unterschätzt_ Experte Sandro Mattioli über das Wirken der kalabrischen Mafia in Deu.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\_Die Gefahr wird unterschätzt_ Experte Sandro Mattioli über das Wirken der kalabrischen Mafia in Deu.PDF,"""Die Gefahr wird unterschätzt"" Experte Sandro Mattioli über das Wirken der kalabrischen Mafia in Deutschland",die gefahr wird unterschätzt experte sandro mattioli über das wirken der kalabrischen mafia in deutschland,Der Tagesspiegel,der tagesspiegel,Dienstag 23. Februar 2021,,1089,7620,5b61ec52b6496fa9b76ef2e20544fd90a9107630,,unique,keep,,no,,no,,,WELTSPIEGEL FQT:SPÄT; S. 024; Ausg. Der Tagesspiegel Nr. 24459 VOM 23.02.2021 SEITE 024,no,
2021-02,Main Corpus,2021-02(44).ZIP,"_Die Taten wurden ausgestalteter, aggressiver, gewalttätiger_ Ein 33-Jähriger soll in Berlin Jagd au.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\_Die Taten wurden ausgestalteter, aggressiver, gewalttätiger_ Ein 33-Jähriger soll in Berlin Jagd au.PDF","""Die Taten wurden ausgestalteter, aggressiver, gewalttätiger"" Ein 33-Jähriger soll in Berlin Jagd auf Frauen",die taten wurden ausgestalteter aggressiver gewalttätiger ein 33jähriger soll in berlin jagd auf frauen,Die Welt,die welt,Freitag 12. Februar 2021,Anna Kröning,1576,10673,2e859ce67ded4d21fdb87858be24e19c3bc9cfd7,,unique,keep,,no,,no,,,Panorama; S. 24; Ausg. 36,no,
2021-02,Main Corpus,2021-02(44).ZIP,Abschiebung trotz Gewaltwelle Wieder wurde aus Deutschland nach Afghanistan abgeschoben.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Abschiebung trotz Gewaltwelle Wieder wurde aus Deutschland nach Afghanistan abgeschoben.PDF,Abschiebung trotz Gewaltwelle Wieder wurde aus Deutschland nach Afghanistan abgeschoben,abschiebung trotz gewaltwelle wieder wurde aus deutschland nach afghanistan abgeschoben,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 11. Februar 2021,,221,1612,9fc2bbbc58c8cd4b7d71c666a39370708e6489a0,,unique,keep,,no,,no,,,INLAND; S. 6,no,
2021-02,Main Corpus,2021-02(44).ZIP,Abschiebung von Kindern belastet die Koalition in Österreich Schülerinnen waren zum Teil im Land geb.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Abschiebung von Kindern belastet die Koalition in Österreich Schülerinnen waren zum Teil im Land geb.PDF,Abschiebung von Kindern belastet die Koalition in Österreich; Schülerinnen waren zum Teil im Land geboren.,abschiebung von kindern belastet die koalition in österreich schülerinnen waren zum teil im land geboren,Die Welt,die welt,Montag 1. Februar 2021,Christoph B. Schiltz,827,5919,7bbd59c4a9e3a65d8a10e0d3359c6feb2813c3dd,,unique,keep,,no,,no,,,Politik; S. 7; Ausg. 26,no,
2021-02,Main Corpus,2021-02(44).ZIP,Albert Mehmeti – der Kämpfer mit Herz Der 45-Jährige kann auf eine lange Laufbahn als Fußballer zurü.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Albert Mehmeti – der Kämpfer mit Herz Der 45-Jährige kann auf eine lange Laufbahn als Fußballer zurü.PDF,Albert Mehmeti – der Kämpfer mit Herz Der 45-Jährige kann auf eine lange Laufbahn als Fußballer,albert mehmeti  der kämpfer mit herz der 45jährige kann auf eine lange laufbahn als fussballer,Rheinische Post,rheinische post,Donnerstag 11. Februar 2021,"Egink, Andre",1059,6729,93d87b6feb19017f065118fc675b66af0266faa7,,unique,keep,,no,,no,,,S. 20,no,
2021-02,Main Corpus,2021-02(44).ZIP,"Berlin sucht sie wegen Entführung, Hanoi ehrt sie mit Siegesmedaille aufreger.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Berlin sucht sie wegen Entführung, Hanoi ehrt sie mit Siegesmedaille aufreger.PDF","Berlin sucht sie wegen Entführung, Hanoi ehrt sie mit Siegesmedaille aufreger",berlin sucht sie wegen entführung hanoi ehrt sie mit siegesmedaille aufreger,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 25. Februar 2021,"Marina Mai, Trung Khoa Le",364,2564,922ee817a6f0a1ff8aecd3d366bf6708a91eb3f0,,unique,keep,,no,,no,,,AUSLAND; S. 10,no,
2021-02,Main Corpus,2021-02(44).ZIP,"Da draußen Deutschland ist voll von Tiermigranten, und das ist auch gut so jedenfalls meistens.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Da draußen Deutschland ist voll von Tiermigranten, und das ist auch gut so jedenfalls meistens.PDF","Da draußen Deutschland ist voll von Tiermigranten, und das ist auch gut so jedenfalls meistens",da draussen deutschland ist voll von tiermigranten und das ist auch gut so jedenfalls meistens,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,4. Februar 2021,Heike Faller,683,4663,f64a56c7b6803b8fb249302658c1c323b546a9b4,,unique,keep,,no,,no,,,ZEITMAGAZIN;Da draußen; S. 58-59; Ausg. 6,no,
2021-02,Main Corpus,2021-02(44).ZIP,"Der Präsident, der einst abgeschoben wurde In Gambia zeigt sich, was alles schiefgeht bei der Rückfü.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Der Präsident, der einst abgeschoben wurde In Gambia zeigt sich, was alles schiefgeht bei der Rückfü.PDF","Der Präsident, der einst abgeschoben wurde In Gambia zeigt sich, was alles schiefgeht bei der Rückführung",der präsident der einst abgeschoben wurde in gambia zeigt sich was alles schiefgeht bei der rückführung,Welt am Sonntag,welt am sonntag,21. Februar 2021,Marcel Leubecher,1131,8348,2c9353538730db0b8a2ac1d910adb44157d6ccb3,,unique,keep,,no,,no,,,Politik; S. 7; Ausg. 8,no,
2021-02,Main Corpus,2021-02(44).ZIP,Deutschland holt Geflüchtete aus Griechenland 116 schutzbedürftige Personen sind am Mittwoch am Flug.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2021-02\raw_unarchive\Deutschland holt Geflüchtete aus Griechenland 116 schutzbedürftige Personen sind am Mittwoch am Flug.PDF,Deutschland holt Geflüchtete aus Griechenland 116 schutzbedürftige Personen sind am Mittwoch am,deutschland holt geflüchtete aus griechenland 116 schutzbedürftige personen sind am mittwoch am,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 18. Februar 2021,,163,1248,75abe2bf23f16b5ec629ec1a28fe60dcf182340b,,unique,keep,,no,,no,,,INLAND; S. 6,no,
