batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2024-09,Main Corpus,2024-09(50).ZIP,"3,48 Millionen.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\3,48 Millionen.PDF","3,48 Millionen",348 millionen,Der Tagesspiegel,der tagesspiegel,Samstag 21. September 2024,,196,1337,027dab21eab36748540fc6b3507ae2ad505b97b5,,unique,keep,,no,,no,,,POLITIK; Politik; S. 8,no,
2024-09,Main Corpus,2024-09(50).ZIP,Ankommen in der Uckermark Schmoos Abdelmonim flüchtete aus dem Sudan nach Deutschland. In Templin fa.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Ankommen in der Uckermark Schmoos Abdelmonim flüchtete aus dem Sudan nach Deutschland. In Templin fa.PDF,Ankommen in der Uckermark Schmoos Abdelmonim flüchtete aus dem Sudan nach Deutschland. In Templin,ankommen in der uckermark schmoos abdelmonim flüchtete aus dem sudan nach deutschland in templin,Berliner Zeitung,berliner zeitung,11. September 2024,Dirk Engelhardt,1542,10077,bec7aa78b6bc0200473637b00317c339fa202d7a,,unique,keep,,no,,no,,,SEITE 3; S. 3,no,
2024-09,Main Corpus,2024-09(50).ZIP,Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über(2).PDF,Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über Klagen,asylprozesse ziehen sich länger hin als ende 2023 im schnitt wird erst nach anderthalb jahren über klagen,Welt am Sonntag,welt am sonntag,15. September 2024,Nikolaus Doll,577,4361,73fa9e495af3a76bbd3dae8428f927c1ef916f08,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über.PDF (exact_001).,Titel; S. 1; Ausg. 37,no,
2024-09,Main Corpus,2024-09(50).ZIP,Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über.PDF,Asyl-Prozesse ziehen sich länger hin als Ende 2023 Im Schnitt wird erst nach anderthalb Jahren über Klagen,asylprozesse ziehen sich länger hin als ende 2023 im schnitt wird erst nach anderthalb jahren über klagen,Welt am Sonntag,welt am sonntag,14. September 2024,Nikolaus Doll,577,4361,73fa9e495af3a76bbd3dae8428f927c1ef916f08,exact_001,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_001.,Titel; S. 1; Ausg. 37,no,
2024-09,Main Corpus,2024-09(50).ZIP,Asyldebatte in Deutschland.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Asyldebatte in Deutschland.PDF,Asyldebatte in Deutschland,asyldebatte in deutschland,Der Tagesspiegel,der tagesspiegel,Samstag 07. September 2024,,1086,8132,23b7d3c52ef4de9e06701a7436f7dad69d9564f8,,unique,keep,,no,,no,,,POLITIK; Politik; S. 9,no,
2024-09,Main Corpus,2024-09(50).ZIP,brief des tages Klimakatastrophe ist da!  Debatt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\brief des tages Klimakatastrophe ist da!  Debatt.PDF,brief des tages Klimakatastrophe ist da! Debatt,brief des tages klimakatastrophe ist da debatt,"taz, die tageszeitung",taz die tageszeitung,Dienstag 17. September 2024,,195,1270,40f95e9bfc44b233e92ef98236066c6382983c0d,,unique,drop,reader_letter,no,,no,,,AUSLAND; S. 10,yes,reader_letter
2024-09,Main Corpus,2024-09(50).ZIP,Der Rest von Europa hat in der Asylpolitik längst gehandelt Sollte es zu strengem Grenzschutz und Zu.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Der Rest von Europa hat in der Asylpolitik längst gehandelt Sollte es zu strengem Grenzschutz und Zu.PDF,Der Rest von Europa hat in der Asylpolitik längst gehandelt Sollte es zu strengem Grenzschutz und,der rest von europa hat in der asylpolitik längst gehandelt sollte es zu strengem grenzschutz und,Die Welt,die welt,Mittwoch 11. September 2024,Carolina Drüten,1556,11724,0a5f9d71e59764cf75e0dfa80154039bcb005a28,,unique,keep,,no,,no,,,Politik; S. 5; Ausg. 177,no,
2024-09,Main Corpus,2024-09(50).ZIP,Die Politik geht der AfD auf den Leim.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Die Politik geht der AfD auf den Leim.PDF,Die Politik geht der AfD auf den Leim,die politik geht der afd auf den leim,Frankfurter Rundschau,frankfurter rundschau,Freitag 27. September 2024,,785,5604,c19298000d1b465312f9d5555a152be15451bef5,,unique,keep,,no,,no,,,FR-FORUM; S. 25,no,
2024-09,Main Corpus,2024-09(50).ZIP,Die Selbstfesselung in der Asylpolitik Schon im Vorfeld des Migrationsgipfels wurde über Regel-Änder.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Die Selbstfesselung in der Asylpolitik Schon im Vorfeld des Migrationsgipfels wurde über Regel-Änder.PDF,Die Selbstfesselung in der Asylpolitik; Schon im Vorfeld des Migrationsgipfels wurde über Regel-Änderungen,die selbstfesselung in der asylpolitik schon im vorfeld des migrationsgipfels wurde über regeländerungen,Die Welt,die welt,Mittwoch 4. September 2024,Klaus Geiger,1074,7786,328c26be0c50f78ea2cad88d9b2d0118fdd673ac,,unique,keep,,no,,no,,,Politik; S. 5; Ausg. 172,no,
2024-09,Main Corpus,2024-09(50).ZIP,"Die Stationen der Flüchtlinge Wer nach Nordrhein-Westfalen kommt, muss ein mehrstufiges Verfahren du(2).PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-09\raw_unarchive\Die Stationen der Flüchtlinge Wer nach Nordrhein-Westfalen kommt, muss ein mehrstufiges Verfahren du(2).PDF","Die Stationen der Flüchtlinge Wer nach Nordrhein-Westfalen kommt, muss ein mehrstufiges Verfahren",die stationen der flüchtlinge wer nach nordrheinwestfalen kommt muss ein mehrstufiges verfahren,Rheinische Post,rheinische post,Donnerstag 5. September 2024,Claudia Hauser,815,6192,be082c7a5718560cf5e113bbe61d145baa3413d6,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,"Dropped in favor of representative file: Die Stationen der Flüchtlinge Wer nach Nordrhein-Westfalen kommt, muss ein mehrstufiges Verfahren du.PDF (exact_002).",S. 6,no,
