file_name,decision,reason,duplicate_group,notes
308 Duldungen im Kreis Friesland Migration Etliche Asylbewerber reisten freiwillig aus   meist währe.PDF,keep,,,
Abschiebung gestoppt Ein ganzes Leben in Deutschland und doch sollte der 31-jährige Robert A. in ein.PDF,keep,,,
Acht EU-Länder fordern neue Syrien-Politik Sorge um Flüchtlingsbewegung. Das Land könnte unter chine.PDF,keep,,,
"Alles richtig gemacht, aber am Ende ist alles falsch Ende Juni hat die Ausländerbehörde der Stadt Ha.PDF",keep,,,
Asylanträge gehen zurück.PDF,keep,,,
Auf der Suche nach Heimat.PDF,keep,,,
Bei Rückkehr droht die Haft Das Bundesamt für Migration verweigert dem türkischen Staatsbürger B. As.PDF,keep,,,
Blankoscheck für Asylbewerber_ Die Ampel will die Beschäftigung von Ausländern erleichtern. Dann hab.PDF,keep,,,
Bloß nicht nach Brandenburg Die Schutzquote für Afghanen ist bundesweit sehr hoch   nur in Eisenhütt.PDF,keep,,,
"Buschmann will weniger Geld für bestimmte Asylbewerber Bundesjustizminister fordert, unberechtigt Ei(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Buschmann will weniger Geld für bestimmte Asylbewerber Bundesjustizminister fordert, unberechtigt Ei.PDF (exact_001)."
"Buschmann will weniger Geld für bestimmte Asylbewerber Bundesjustizminister fordert, unberechtigt Ei.PDF",keep,,exact_001,Representative kept for exact_001.
Bürokratie-Hindernisse für Flüchtling Der irakische Flüchtling Saad Ghrairi lebt in Emmerich und wil.PDF,keep,,,
Das Versagen der Ampel bei der Asylzuwanderung aus der Türkei Allein im ersten Halbjahr 2024 wurden.PDF,keep,,,
Dauerhafter Aufenthalt vieler Ukrainer in Sicht Mehr als zwei Jahre nach Kriegsbeginn überlegen viel.PDF,keep,,,
Der Faschismus fußt auf Frauenhass.PDF,keep,,,
Die Stadt zahlt „horrende Nebenkosten“ Der Streit um die verwechselten Wohnungen an der Hülser Straß.PDF,keep,,,
Ein Kommen und Gehen Der Zuzug nach Deutschland ist weiterhin immens. Die Ampel-Regierung will die F(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Ein Kommen und Gehen Der Zuzug nach Deutschland ist weiterhin immens. Die Ampel-Regierung will die F.PDF (exact_002).
Ein Kommen und Gehen Der Zuzug nach Deutschland ist weiterhin immens. Die Ampel-Regierung will die F.PDF,keep,,exact_002,Representative kept for exact_002.
"Er arbeitet in Bösel, ist fleißig   und muss gehen Migration Darko Khalid Mohammed Amin aus Irak sol.PDF",keep,,,
"Feuer in Buchholzer Flüchtlingsunterkunft Notfall Nach Explosion   Ein Mensch stirbt, ein Polizist w.PDF",keep,,,
Gericht verneint Gefahr.PDF,keep,,,
Grefrath will Chalets für Flüchtlinge Die Gemeindewerke stellen eine Fläche an der Vinkrather Straße.PDF,keep,,,
"Heimat statt Heim Heitham Mstou kam aus Syrien, bezog nach der Zeit in der Sammelunterkunft lieber e.PDF",keep,,,
Höchste Aufnahmequote für Flüchtlinge Asylpolitik Stadt Weener sucht aktuell insbesondere Wohnraum f.PDF,keep,,variant_001,Representative kept for variant_001.
Höchste Aufnahmequote für Flüchtlinge im Landkreis Asylpolitik Stadt Weener sucht aktuell insbesonde.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Höchste Aufnahmequote für Flüchtlinge Asylpolitik Stadt Weener sucht aktuell insbesondere Wohnraum f.PDF (variant_001).
Irritationen Flüchtlingsunterkunft.PDF,keep,,,
Italien blockiert Rücknahme Asylsuchender Von Tausenden unerlaubt Eingereisten brachte Deutschland i.PDF,keep,,,
"Jeder fünfte Asylbewerber kam per Visum oder Visumbefreiung Viele Syrer, Türken und Afghanen beantra(2).PDF",drop,duplicate_exact,exact_003,"Dropped in favor of representative file: Jeder fünfte Asylbewerber kam per Visum oder Visumbefreiung Viele Syrer, Türken und Afghanen beantra.PDF (exact_003)."
"Jeder fünfte Asylbewerber kam per Visum oder Visumbefreiung Viele Syrer, Türken und Afghanen beantra.PDF",keep,,exact_003,Representative kept for exact_003.
Mann in Flüchtlingsunterkunft getötet Ein 28-Jähriger soll einen Mitbewohner erstochen haben. Die Ta.PDF,keep,,,
Mietcontainer für Flüchtlinge 60 Menschen sollen an Herderstraße untergebracht werden. Auftrag ausge.PDF,keep,,,
Millionen-Kosten für Flüchtlingsheime Mehr als 1000 Plätze für die vorübergehende Unterbringung von.PDF,keep,,,
Nancy Faesers Behauptung kollabiert Nach dem Totschlag von Bad Oeynhausen spricht die Innenministeri.PDF,keep,,,
Neue Hoffnung für zwei Iranerinnen.PDF,keep,,,
Neue Unterkünfte für Geflüchtete.PDF,keep,,,
Nicht mal mehr geduldet Sein ganzes Leben hat Robert A. in Deutschland verbracht. Jetzt hoffte der 3.PDF,keep,,,
Ort der Abschreckung.PDF,keep,,,
Ratsherr vermietet falsche Wohnung an Stadt Über Jahre hinweg leben Wohnungseigentümer beziehungswei.PDF,keep,,,
Richter rütteln an subsidiärem Schutz Ein Gericht aus Münster hält das Bürgerkriegsland Syrien für s.PDF,keep,,,
Sachsen-Anhalt zahlt freiwillige Ausreisen selbst Grund_ Verzögerungen beim Bundesamt für Migration.PDF,keep,,,
"Schluss mit Fluchtnostalgie Das linksgrüne Flüchtlingsnarrativ, jede und jeder dürfe herkommen, spie.PDF",keep,,,
Scholz_  Die Zahlen müssen runter Flüchtlinge Kanzler äußert sich zu irregulärer Migration   Beispie.PDF,keep,,,
Sorge um Geflüchtete in Turnhalle Bürger haben 700 Unterschriften gegen eine mögliche Belegung der S.PDF,keep,,,
Sport für Struktur im Alltag Mehmosh Golov hat die Landesmeisterschaft im Ringen bis 65 Kilogramm ge(2).PDF,keep,,,
Sport für Struktur im Alltag Mehmosh Golov hat die Landesmeisterschaft im Ringen bis 65 Kilogramm ge.PDF,keep,,,
Syrer hat keinen Anspruch auf subsidiären Schutz Oberverwaltungsgericht geht nicht mehr von einer Ge.PDF,keep,,,
Transparenz ist nicht alles(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Transparenz ist nicht alles.PDF (exact_004).
Transparenz ist nicht alles.PDF,keep,,exact_004,Representative kept for exact_004.
Zuweisungen hören nicht auf – Unterbringung ist das Problem Im Sozialausschuss gab die Emmericher St.PDF,keep,,,
„Gesellschaftspolitisch dumm“.PDF,keep,,,
