batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2019-07,Main Corpus,2019-07(50).ZIP,_Acht von zehn Migranten finden hier dauerhaft Arbeit_ Zarah Bruhn betreibt die ungewöhnlichste Zeit.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Acht von zehn Migranten finden hier dauerhaft Arbeit_ Zarah Bruhn betreibt die ungewöhnlichste Zeit.PDF,"""Acht von zehn Migranten finden hier dauerhaft Arbeit"" Zarah Bruhn betreibt die ungewöhnlichste",acht von zehn migranten finden hier dauerhaft arbeit zarah bruhn betreibt die ungewöhnlichste,Die Welt,die welt,Dienstag 23. Juli 2019,Elke Bodderas,972,6648,0aa2e368f61b09c6f1b759a098cf9f3a44a48180,,unique,keep,,no,,no,,,POLITIK; Politik; S. 5; Ausg. 169,no,
2019-07,Main Corpus,2019-07(50).ZIP,_Dublin_ klingt ziemlich deutsch.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Dublin_ klingt ziemlich deutsch.PDF,"""Dublin"" klingt ziemlich deutsch",dublin klingt ziemlich deutsch,Frankfurter Rundschau,frankfurter rundschau,Samstag 27. Juli 2019,,389,2911,c0997d3e1cd54b32719d233f469e97983864e67b,,unique,keep,,no,,no,,,POLITIK; S. 3,no,
2019-07,Main Corpus,2019-07(50).ZIP,_Not kennt kein Gebot_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Not kennt kein Gebot_.PDF,"""Not kennt kein Gebot""",not kennt kein gebot,Frankfurter Rundschau,frankfurter rundschau,Samstag 27. Juli 2019,,779,5515,2283b96e0fdf58b0999bf91e5c567afbed7eba05,,unique,keep,,no,,no,,,POLITIK; S. 2,no,
2019-07,Main Corpus,2019-07(50).ZIP,_Vorgehen war absolut rechtswidrig_ Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Vorgehen war absolut rechtswidrig_ Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim.PDF,"""Vorgehen war absolut rechtswidrig""; Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim",vorgehen war absolut rechtswidrig scharfe kritik an einsatz der polizei in flüchtlingsheim,Berliner Zeitung,berliner zeitung,24. Juli 2019,ANNIKA LEISTER,435,3254,8f2c9a5b97576b120c55379b98968456634cdb5f,,unique,keep,,no,,no,,,BERLIN; S. 11; Ausg. 169,no,
2019-07,Main Corpus,2019-07(50).ZIP,Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebe.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebe.PDF,Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebenden,abschiebung trotz integration den weissenhorner asylhelferkreis treibt das schicksal der im ort lebenden,Südwest Presse,südwest presse,Samstag 13. Juli 2019,,660,4659,eda43278d3a35b2e7e6ff39930b04816f216eb87,,unique,keep,,no,,no,,,Kreis Neu-Ulm und Region,no,
2019-07,Main Corpus,2019-07(50).ZIP,"Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen prot.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen prot.PDF","Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen protestiert",adé willkommenskultur ein bündnis aus flüchtlingsrat grünen linken und anderen organisationen protestiert,"taz, die tageszeitung",taz die tageszeitung,Freitag 05. Juli 2019,Lukas Scharfenberger,642,4981,227d35f3a32ea62adc804ba2e3afdf9469734271,,unique,keep,,no,,no,,,NORD AKTUELL; S. 25,no,
2019-07,Main Corpus,2019-07(50).ZIP,Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen w.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen w.PDF,Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen weitere,albträume und wutanfälle nach der erfolgreichen klage eines traumatisierten ddrflüchtlings hoffen weitere,Berliner Zeitung,berliner zeitung,26. Juli 2019,NORBERT KOCH-KLAUCKE,650,4882,9211cb6414600cb1de47db8235f8eb3502caed71,,unique,keep,,no,,no,,,BERLIN; S. 14; Ausg. 171,no,
2019-07,Main Corpus,2019-07(50).ZIP,"Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträ.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträ.PDF","Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträge für",arbeit macht geflüchtete arm um ihre kassen zu füllen kassieren die städte und kommunen hohe beiträge für,"taz, die tageszeitung",taz die tageszeitung,Montag 29. Juli 2019,Marco Carini,798,5630,cab973dda9fd8937e25cab5f5d8020571816d111,,unique,keep,,no,,no,,,NORD AKTUELL; S. 25,no,
2019-07,Main Corpus,2019-07(50).ZIP,Asylbewerber fordern Schließung ihres Heims.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Asylbewerber fordern Schließung ihres Heims.PDF,Asylbewerber fordern Schließung ihres Heims,asylbewerber fordern schliessung ihres heims,Berliner Zeitung,berliner zeitung,24. Juli 2019,dpa,292,2042,9d823a169a3a26a2a828e12d55855e4150eeaccd,,unique,keep,,no,,no,,,BRANDENB; S. 16; Ausg. 169,no,
2019-07,Main Corpus,2019-07(50).ZIP,Bund hebelt Kirchenasyl aus.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Bund hebelt Kirchenasyl aus.PDF,Bund hebelt Kirchenasyl aus,bund hebelt kirchenasyl aus,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 17. Juli 2019,,831,6100,e3eac69c5327832914117034781205fac39cd93e,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
2019-07,Main Corpus,2019-07(50).ZIP,Bundeswehr zieht Soldaten ab.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Bundeswehr zieht Soldaten ab.PDF,Bundeswehr zieht Soldaten ab,bundeswehr zieht soldaten ab,Berliner Zeitung,berliner zeitung,02. Juli 2019,mit,263,2042,b864299222a993ca1d7197c8b43a259182525e9c,,unique,keep,,no,,no,,,THEMA; S. 2; Ausg. 150,no,
2019-07,Main Corpus,2019-07(50).ZIP,Das ganze Elend der Flüchtlingspolitik.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das ganze Elend der Flüchtlingspolitik.PDF,Das ganze Elend der Flüchtlingspolitik,das ganze elend der flüchtlingspolitik,Frankfurter Rundschau,frankfurter rundschau,Montag 15. Juli 2019,,576,4149,3fa41bed3320c25254c93c77a4f62e4c73b8d883,,unique,keep,,no,,no,,,LESERFORUM; S. 18,no,
2019-07,Main Corpus,2019-07(50).ZIP,Das Leben fängt wieder bei null an.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das Leben fängt wieder bei null an.PDF,Das Leben fängt wieder bei null an,das leben fängt wieder bei null an,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 10. Juli 2019,,1417,9728,ab986129ba77d798582367830664e58ad19f28a2,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
2019-07,Main Corpus,2019-07(50).ZIP,"Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht.PDF","Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht von",das schicksal der rita o 32 die kenianerin klagte über drohungen trotzdem ging die polizei nicht von,Die Welt,die welt,Montag 29. Juli 2019,Lennart Pfahler,1525,10324,06184ccbf4dbf4268a84fc27a4a25bdcab4162bd,,unique,keep,,no,,no,,,WISSENSCHAFT; WISSENSCHAFT; S. 19; Ausg. 174,no,
2019-07,Main Corpus,2019-07(50).ZIP,Der Fall Ali B.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Der Fall Ali B.PDF,Der Fall Ali B.,der fall ali b,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 10. Juli 2019,,1050,6946,11d37a3aa1d8169b5dad15f06f7b2353a8e9c4d1,,unique,keep,,no,,no,,,HESSEN; S. F18,no,
2019-07,Main Corpus,2019-07(50).ZIP,Der Flop mit den 100.000 Asylbewerber-Jobs Integration_ Regierungsprogramm hat wenig Erfolg.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Der Flop mit den 100.000 Asylbewerber-Jobs Integration_ Regierungsprogramm hat wenig Erfolg.PDF,Der Flop mit den 100.000 Asylbewerber-Jobs Integration: Regierungsprogramm hat wenig Erfolg,der flop mit den 100000 asylbewerberjobs integration regierungsprogramm hat wenig erfolg,Die Welt,die welt,Montag 1. Juli 2019,Ricarda Breyton,1132,8335,061125eec48018f0a080f21bef3f83e0914c75d7,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 150,no,
2019-07,Main Corpus,2019-07(50).ZIP,Die Brutalität des Nichtstuns Gaddafis unseliges Erbe_ In der Flüchtlingskrise in Libyen versagen Eu.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die Brutalität des Nichtstuns Gaddafis unseliges Erbe_ In der Flüchtlingskrise in Libyen versagen Eu.PDF,Die Brutalität des Nichtstuns; Gaddafis unseliges Erbe: In der Flüchtlingskrise in Libyen versagen Europa und,die brutalität des nichtstuns gaddafis unseliges erbe in der flüchtlingskrise in libyen versagen europa und,"taz, die tageszeitung",taz die tageszeitung,Montag 15. Juli 2019,Dominic Johnson,836,6080,5a987267689f1e9c106c6adb1bd8185b54dfcf76,,unique,keep,,no,,no,,,MEINUNG UND DISKUSSION; S. 12,yes,commentary_noncore
2019-07,Main Corpus,2019-07(50).ZIP,Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im.PDF,Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im,die deutschen wandern aus die zahl der zuwanderer ist erneut rückläufig doch unterm strich kamen im,Die Welt,die welt,Mittwoch 17. Juli 2019,Dr. Dorothea Siems,986,7056,a72450bb568791b5e6ac1b58e6908c1976ffe358,,unique,keep,,no,,no,,,WIRTSCHAFT; Wirtschaft; S. 9; Ausg. 164,no,
2019-07,Main Corpus,2019-07(50).ZIP,Die komplizierte Lage der Rettungsschiffe im Mittelmeer Nach Italien hat nun auch Malta die Häfen fü.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die komplizierte Lage der Rettungsschiffe im Mittelmeer Nach Italien hat nun auch Malta die Häfen fü.PDF,Die komplizierte Lage der Rettungsschiffe im Mittelmeer; Nach Italien hat nun auch Malta die Häfen für die,die komplizierte lage der rettungsschiffe im mittelmeer nach italien hat nun auch malta die häfen für die,Berliner Zeitung,berliner zeitung,08. Juli 2019,Regina Kerner,691,4868,6e482289095496a942bdf49d7fd53bc3c9057168,,unique,keep,,no,,no,,,BERLIN; S. 12; Ausg. 155,no,
2019-07,Main Corpus,2019-07(50).ZIP,Durchbruch_ Fehlanzeige! EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Durchbruch_ Fehlanzeige! EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme.PDF,Durchbruch? Fehlanzeige!; EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme,durchbruch fehlanzeige euinnenminister finden keine lösung im streit um flüchtlingsaufnahme,Die Welt,die welt,Freitag 19. Juli 2019,Eckhard Balfanz,421,3004,237526a92266f60441ce12257434aae22f31ce5f,,unique,keep,,no,,no,,,POLITIK; Politik; S. 5; Ausg. 166,no,
2019-07,Main Corpus,2019-07(50).ZIP,EU-Mission im Mittelmeer gefordert Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs Außen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\EU-Mission im Mittelmeer gefordert Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs Außen.PDF,EU-Mission im Mittelmeer gefordert; Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs,eumission im mittelmeer gefordert angesichts der anhaltenden flüchtlingskrise will luxemburgs,Die Welt,die welt,Montag 8. Juli 2019,Christoph Schiltz,1086,7944,66a5b7439b9b84630cd4d8533790f0b99cd12c4d,,unique,keep,,no,,no,,,POLITIK; Politik; S. 6; Ausg. 156,no,
2019-07,Main Corpus,2019-07(50).ZIP,Flüchtlinge_ Deutschland will Einigung im September Berlin hofft auf _Koalition der Willigen_. Mehre.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Flüchtlinge_ Deutschland will Einigung im September Berlin hofft auf _Koalition der Willigen_. Mehre.PDF,"Flüchtlinge: Deutschland will Einigung im September Berlin hofft auf ""Koalition der Willigen"". Mehrere private",flüchtlinge deutschland will einigung im september berlin hofft auf koalition der willigen mehrere private,Südwest Presse,südwest presse,Dienstag 23. Juli 2019,,275,2050,bf2a1285dbeaf837eb4e02322a21a2071c4fa728,,unique,keep,,no,,no,,,Politik,no,
2019-07,Main Corpus,2019-07(50).ZIP,"Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten.PDF","Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten",hier geht es um menschen und menschlichkeit toleranz und durchhalten,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 3. Juli 2019,,974,6919,206799335c83a7343ac59beded5d19ccf95fd82a,,unique,keep,,no,,no,,,LESERFORUM; S. 9,no,
2019-07,Main Corpus,2019-07(50).ZIP,Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. El.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. El.PDF,Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. Elke,kevelaer erklärt sich zum sicheren hafen rat stimmt dem antrag der aktion pro humanität zu dr elke,Rheinische Post,rheinische post,Donnerstag 18. Juli 2019,,451,3365,f2fa46cca86c3cffe4aaca2b56e25d5776690bc3,,unique,keep,,no,,no,,,S. 23,no,
2019-07,Main Corpus,2019-07(50).ZIP,"Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbr.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbr.PDF","Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbrüchigen",koalition der rettungswilligen in deutschland mehren sich stimmen die für die aufnahme von schiffbrüchigen,Berliner Zeitung,berliner zeitung,15. Juli 2019,STEPHEN GEYER,571,4351,879694c9c6879df8427d75398e9379480c9c04fb,,unique,keep,,no,,no,,,POL; S. 4; Ausg. 161,no,
