file_name,decision,reason,duplicate_group,notes
2000 neue Plätze für Flüchtlinge Hamburg kommt bei der Unterbringung von Menschen aus der Ukraine an.PDF,keep,,,
500 Euro für den guten Zweck.PDF,keep,,,
_Verletzliche Frauen idealer Rekrutierungspool für Kriminelle_ Die EU-Koordinatorin für den Kampf ge.PDF,keep,,,
Abschiebe-Business von Fluggesellschaften Fluggesellschaften verdienen an Abschiebungen. Die Bundesr.PDF,keep,,,
Alia Banjak nach 18 Tagen aus Abschiebungshaft entlassen.PDF,keep,,,
"Arbeiten, wo andere Urlaub machen(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Arbeiten, wo andere Urlaub machen.PDF (exact_001)."
"Arbeiten, wo andere Urlaub machen.PDF",keep,,exact_001,Representative kept for exact_001.
"Bedingt abschiebebereit Warum der Kreis Abschiebungshaft für Alia Banjak anordnete, sie aber nicht i.PDF",keep,,,
Berlin kann Geflüchtete kaum noch unterbringen Senat aktiviert Notfallplan _ Katastrophenschutz-Zelt.PDF,keep,,,
Bloherfelder Grundschüler erlaufen 12 383 Euro Ukraine -Krieg Kinder spenden für  Aktion Deutschland.PDF,keep,,,
Bund will Fachkräfte-Zuwanderung beschleunigen Jobzusage und Erfahrung sollen bei Handwerkern und Pf.PDF,keep,,,
Das gilt bei der Aufnahme von Geflüchteten Der Krieg in der Ukraine hat die Zahl der Flüchtlinge in(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Das gilt bei der Aufnahme von Geflüchteten Der Krieg in der Ukraine hat die Zahl der Flüchtlinge in.PDF (exact_002).
Das gilt bei der Aufnahme von Geflüchteten Der Krieg in der Ukraine hat die Zahl der Flüchtlinge in.PDF,keep,,exact_002,Representative kept for exact_002.
Der verfolgte Pastor und sein observierter Helfer Sechs Jahre kämpft ein von einer tödlichen Fatwa b.PDF,keep,,,
Der Verteilungskampf Der 17-Jährige Artem floh allein aus der Ukraine nach Berlin. Dort fand er Freu.PDF,keep,,,
Deutsch lernen wird schwieriger(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Deutsch lernen wird schwieriger.PDF (exact_003).
Deutsch lernen wird schwieriger.PDF,keep,,exact_003,Representative kept for exact_003.
Deutsche Wirtschaft für Reform Mehr Einwanderer schneller ins Land holen.PDF,keep,,,
Die Position_ Kitas sollten Innovationslabore sein! In der frühen Bildung ist Deutschland träge und.PDF,keep,,,
Drei Häuser für Geflüchtete Wohnungen Munk Immobilien stellt der Stadt Ulm die Gebäude bis zum Abris.PDF,keep,,,
"Ein Jahr am Strand Hunderte Afghanen, vor den Taliban gerettet, harren seit vergangenem Sommer in ei.PDF",keep,,,
Ein Jahr lang Pate für Flüchtlingsfamilie Der frühere AOK-Vorstandsvorsitzende Wilfried Jacobs begle.PDF,keep,,,
Es ist kurz vor Zeltstadt Integrationssenatorin Kipping verweist bei der Unterbringung von Flüchtlin.PDF,keep,,,
Fair und logisch Marita Fischer über Englisch auf den Ämtern.PDF,drop,commentary_noncore,,
"Fast 50.000 Flüchtlinge aus Griechenland Immer mehr Menschen, die einen Schutzstatus in einem andere.PDF",keep,,,
Fehlende Asylunterkünfte Unsolidarisch.PDF,drop,commentary_noncore,,
Flüchtlinge sollen in Zelten schlafen Berlin aktiviert den Notfallplan. Schuld seien die anderen Bun.PDF,keep,,,
Flüchtlingsrat begrüßt neues Bleiberecht(2).PDF,keep,,exact_004,Representative kept for exact_004.
Flüchtlingsrat begrüßt neues Bleiberecht(3).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Flüchtlingsrat begrüßt neues Bleiberecht.PDF (exact_005).
Flüchtlingsrat begrüßt neues Bleiberecht(4).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Flüchtlingsrat begrüßt neues Bleiberecht(2).PDF (exact_004).
Flüchtlingsrat begrüßt neues Bleiberecht.PDF,keep,,exact_005,Representative kept for exact_005.
Flüchtlingsrat enttäuscht von Senat Organisation kritisiert Kippings Vorschlag zur Unterbringung in.PDF,keep,,,
Flüchtlingsunterkunft als eiserne Reserve Seit April steht die Karl-Justen-Halle für die Unterbringu.PDF,keep,,,
Frisch erforscht Fördern Sprachkurse die Integration von Flüchtlingen_.PDF,keep,,,
Für diesen Posten ungeeignet Die Ampel sollte Bedenken vieler Migranten gegen die Personalie Ataman.PDF,drop,commentary_noncore,,
"Garten der Frauen In Neukölln haben Geflüchtete einen Ort geschaffen, wo sie Heilkräuter verarbeiten.PDF",keep,,,
Geduldete dürfen bleiben Die Bundesregierung beschließt ein neues Aufenthaltsrecht. Straftäter sind.PDF,keep,,,
"Generation Work-Life-Balance Analyse Zu faul, zu wählerisch, zu anspruchsvoll – die Kritik an jungen(2).PDF",drop,duplicate_exact,exact_006,"Dropped in favor of representative file: Generation Work-Life-Balance Analyse Zu faul, zu wählerisch, zu anspruchsvoll – die Kritik an jungen.PDF (exact_006)."
"Generation Work-Life-Balance Analyse Zu faul, zu wählerisch, zu anspruchsvoll – die Kritik an jungen.PDF",keep,,exact_006,Representative kept for exact_006.
Gewalt zwischen Deutschen und Zuwanderern geht meist von Letzteren aus Das ergibt eine Auswertung de.PDF,keep,,,
"Handelskammer plant mit Migranten Um Fachkräfte zu werben, soll der Zuzug aus Nicht-EU-Ländern verei(2).PDF",drop,duplicate_exact,exact_007,"Dropped in favor of representative file: Handelskammer plant mit Migranten Um Fachkräfte zu werben, soll der Zuzug aus Nicht-EU-Ländern verei.PDF (exact_007)."
"Handelskammer plant mit Migranten Um Fachkräfte zu werben, soll der Zuzug aus Nicht-EU-Ländern verei.PDF",keep,,exact_007,Representative kept for exact_007.
In eigener Sache.PDF,drop,commentary_noncore,,
Junge CDU-Frauen stellen sich gegen die Quote Der Unmut über den Schwenk von Friedrich Merz ist groß.PDF,keep,,,
"Kartoffeln fertig Azizul Sohag (25) ist als minderjähriger, unbegleiteter Flüchtling 2015 nach Deuts(2).PDF",drop,duplicate_exact,exact_008,"Dropped in favor of representative file: Kartoffeln fertig Azizul Sohag (25) ist als minderjähriger, unbegleiteter Flüchtling 2015 nach Deuts.PDF (exact_008)."
"Kartoffeln fertig Azizul Sohag (25) ist als minderjähriger, unbegleiteter Flüchtling 2015 nach Deuts.PDF",keep,,exact_008,Representative kept for exact_008.
"Kipping will Entlastung für Berlin Sozialsenatorin fordert, dass auch andere Bundesländer wieder Asy.PDF",keep,,,
Krisenstab will weitere sechs Kasernengebäude für Flüchtlinge Ukraine -Krieg Kreisrat Dr. Frank Puch.PDF,keep,,,
Kritik am „Bordell Europas“(2).PDF,drop,duplicate_exact,exact_009,Dropped in favor of representative file: Kritik am „Bordell Europas“.PDF (exact_009).
Kritik am „Bordell Europas“.PDF,keep,,exact_009,Representative kept for exact_009.
Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung(2).PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung.PDF (variant_002).
Landkreis Leer muss fürs Land Millionen vorstrecken Ukraine -Krieg Kostenübernahme für Unterbringung.PDF,keep,,variant_002,Representative kept for variant_002.
NACHRICHTEN(2).PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m.PDF (variant_003).
Pläne der Stadt Aurich vom Landkreis vorerst zunichte gemacht Wohnungsbau Bürgermeister Feddermann m.PDF,keep,,variant_003,Representative kept for variant_003.
Premiere für mobilen Küchenwagen DRK Spontaner Einsatz für Versorgung der Flüchtlinge in der Turnhal.PDF,keep,,,
sieben sachen Streifzüge durch Deutschland Anf.PDF,keep,,,
Sonsbeck sucht Wohnraum für Flüchtlinge.PDF,keep,,,
Tochter kämpft gegen Abschiebung der Mutter Sie kam 1989 als Flüchtling aus dem Libanon nach Deutsch.PDF,keep,,,
Unwetter zerstört Auto ukrainischer Familie Sturm und starker Regen haben am Donnerstagabend Teile v(2).PDF,drop,duplicate_exact,exact_010,Dropped in favor of representative file: Unwetter zerstört Auto ukrainischer Familie Sturm und starker Regen haben am Donnerstagabend Teile v.PDF (exact_010).
Unwetter zerstört Auto ukrainischer Familie Sturm und starker Regen haben am Donnerstagabend Teile v.PDF,keep,,exact_010,Representative kept for exact_010.
Warum die Abschiebungshaft_ Den Behörden fehlten für die geplante Rückführung von Alia Banjak noch P.PDF,keep,,,
Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte(2).PDF,drop,regional_variant,variant_004,Dropped in favor of representative file: Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte.PDF (variant_004).
Warum Kopenhagen eine Fritz-Bauer-Straße bekommen sollte.PDF,keep,,variant_004,Representative kept for variant_004.
Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen(2).PDF,drop,duplicate_exact,exact_011,Dropped in favor of representative file: Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen.PDF (exact_011).
Wenn die Behörden großzügig sind Die Zahl der Einbürgerungen nimmt rasant zu. Oft werden die eigenen.PDF,keep,,exact_011,Representative kept for exact_011.
Wirtschaft drängt auf Zuwanderung Firmen brauchen Fachkräfte und Azubis.PDF,keep,,,
Wohnungen für Flüchtlinge dringend gesucht Neuer Haushaltsposten Stadt Jever appelliert an Vermieter.PDF,keep,,,
Zuwanderung gegen Arbeitskräftemangel(2).PDF,drop,duplicate_exact,exact_012,Dropped in favor of representative file: Zuwanderung gegen Arbeitskräftemangel.PDF (exact_012).
Zuwanderung gegen Arbeitskräftemangel.PDF,keep,,exact_012,Representative kept for exact_012.
Zweite Sammelunterkunft ab Mitte August fertig Notunterkunft Stadt Schortens und Landkreis informier.PDF,keep,,,
Zähe Verhandlungen_ Einigung bei Flüchtlingskosten Finanzen Das Land reicht die Förderung des Bundes.PDF,keep,,,
„Abwehrhaltung“ in deutschen Konsulaten(2).PDF,drop,regional_variant,variant_005,Dropped in favor of representative file: „Abwehrhaltung“ in deutschen Konsulaten.PDF (variant_005).
„Abwehrhaltung“ in deutschen Konsulaten.PDF,keep,,variant_005,Representative kept for variant_005.
"„Ich habe Sorge, dass die Stimmung kippt“ Paul Ronzheimer Im Ukraine -Krieg berichtet der Bild-Repor.PDF",keep,,,
„Perspektivwechsel in Flüchtlingspolitik“(2).PDF,drop,duplicate_exact,exact_013,Dropped in favor of representative file: „Perspektivwechsel in Flüchtlingspolitik“.PDF (exact_013).
„Perspektivwechsel in Flüchtlingspolitik“.PDF,keep,,exact_013,Representative kept for exact_013.
