group_id,group_type,item_count,files,titles,publications,dates
exact_001,duplicate_exact,2,Lasst sie kommen! Die Öffnung der Grenzen ist eine Chance für Deutschland und festigt seine wirtscha(2).PDF | Lasst sie kommen! Die Öffnung der Grenzen ist eine Chance für Deutschland und festigt seine wirtscha.PDF,Lasst sie kommen!; Die Öffnung der Grenzen ist eine Chance für Deutschland und festigt seine wirtschaftliche | Lasst sie kommen!; Die Öffnung der Grenzen ist eine Chance für Deutschland und festigt seine wirtschaftliche,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),15. Oktober 2015 | 15. Oktober 2015
exact_002,duplicate_exact,2,Warten statt arbeiten(2).PDF | Warten statt arbeiten.PDF,Warten statt arbeiten | Warten statt arbeiten,Frankfurter Rundschau | Frankfurter Rundschau,Mittwoch 28. Oktober 2015 | Dienstag 27. Oktober 2015
near_001,duplicate_near,2,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme(2).PDF | An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme.PDF,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme | An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),29. Oktober 2015 | 29. Oktober 2015
near_002,duplicate_near,2,"Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Poli(2).PDF | Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Poli.PDF","Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Polizei kommt. | Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Polizei kommt.",Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),15. Oktober 2015 | 15. Oktober 2015
near_003,duplicate_near,2,"Mehr Realismus, weniger Zuversicht(2).PDF | Mehr Realismus, weniger Zuversicht.PDF","Mehr Realismus, weniger Zuversicht | Mehr Realismus, weniger Zuversicht",Berliner Zeitung | Berliner Zeitung,06. Oktober 2015 | 06. Oktober 2015
near_004,duplicate_near,2,Zu viel des Guten_ Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und(2).PDF | Zu viel des Guten_ Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und.PDF,Zu viel des Guten? Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und | Zu viel des Guten? Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),1. Oktober 2015 | 1. Oktober 2015
variant_001,regional_variant,2,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme(2).PDF | An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme.PDF,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme | An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),29. Oktober 2015 | 29. Oktober 2015
variant_002,regional_variant,2,Die Zeit des Durchwinkens soll vorbei sein.PDF | Eine Zeltstadt im Hangar 1.PDF,Die Zeit des Durchwinkens soll vorbei sein | Eine Zeltstadt im Hangar 1,Berliner Zeitung | Berliner Zeitung,26. Oktober 2015 | 26. Oktober 2015
variant_003,regional_variant,2,"Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Poli(2).PDF | Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Poli.PDF","Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Polizei kommt. | Für alle eine Qual Sie verletzen sich selbst, verlieren ihren Pass oder sind nicht da, wenn die Polizei kommt.",Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),15. Oktober 2015 | 15. Oktober 2015
variant_004,regional_variant,2,"Mehr Realismus, weniger Zuversicht(2).PDF | Mehr Realismus, weniger Zuversicht.PDF","Mehr Realismus, weniger Zuversicht | Mehr Realismus, weniger Zuversicht",Berliner Zeitung | Berliner Zeitung,06. Oktober 2015 | 06. Oktober 2015
variant_005,regional_variant,2,Zu viel des Guten_ Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und(2).PDF | Zu viel des Guten_ Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und.PDF,Zu viel des Guten? Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und | Zu viel des Guten? Warum wir das Reden über die Schwierigkeiten der Zuwanderung nicht Populisten und,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),1. Oktober 2015 | 1. Oktober 2015
