batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2023-04,Main Corpus,2023-04(50).ZIP,20 Flüchtlinge beziehen Klaus-Bünting-Halle Engagement Am heutigen Mittwoch beginnt Belegung der Sam.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\20 Flüchtlinge beziehen Klaus-Bünting-Halle Engagement Am heutigen Mittwoch beginnt Belegung der Sam.PDF,20 Flüchtlinge beziehen Klaus-Bünting-Halle Engagement Am heutigen Mittwoch beginnt Belegung der,20 flüchtlinge beziehen klausbüntinghalle engagement am heutigen mittwoch beginnt belegung der,Nordwest-Zeitung,nordwestzeitung,12. April 2023,,242,1743,32667faa9e10dc762c8f9456005339c2fa1a5ac9,,unique,keep,,no,,no,,,JEVER; S. 18,no,
2023-04,Main Corpus,2023-04(50).ZIP,"_Politische Eliten, die in Illusionen leben_ Gernot Schmidt ist Landrat in Brandenburg und sieht in.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\_Politische Eliten, die in Illusionen leben_ Gernot Schmidt ist Landrat in Brandenburg und sieht in.PDF","""Politische Eliten, die in Illusionen leben"" Gernot Schmidt ist Landrat in Brandenburg und sieht in der",politische eliten die in illusionen leben gernot schmidt ist landrat in brandenburg und sieht in der,Die Welt,die welt,Donnerstag 20. April 2023,Johannes Wiedemann,1318,8977,fe791ee9a5221edcc227bd07e5342d5af488b514,,unique,keep,,no,,no,,,POLITIK; THEMA DES TAGES; S. 2; Ausg. 77,no,
2023-04,Main Corpus,2023-04(50).ZIP,Amt überlastet.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Amt überlastet.PDF,Amt überlastet,amt überlastet,Der Tagesspiegel,der tagesspiegel,Samstag 22. April 2023,,539,3833,bd566070e02d8c6d66340ee16b9acf83367bcb4d,,unique,keep,,no,,no,,,BERLIN; Berlin; S. B4,no,
2023-04,Main Corpus,2023-04(50).ZIP,Beuth zeigt Verständnis für Kommunen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Beuth zeigt Verständnis für Kommunen.PDF,Beuth zeigt Verständnis für Kommunen,beuth zeigt verständnis für kommunen,Frankfurter Rundschau,frankfurter rundschau,Samstag 8. April 2023,,205,1481,00b8c0962ee9ea49b3b53c8d86220b9d1d6f75bb,,unique,keep,,no,,no,,,HESSEN; S. F16,no,
2023-04,Main Corpus,2023-04(50).ZIP,Deutschlands Asylpolitik.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Deutschlands Asylpolitik.PDF,Deutschlands Asylpolitik,deutschlands asylpolitik,Der Tagesspiegel,der tagesspiegel,Samstag 01. April 2023,,319,2286,dc627db19476231d6653c8ae07964fc68252bed8,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4,no,
2023-04,Main Corpus,2023-04(50).ZIP,Die Folgen der Zuwanderung.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Die Folgen der Zuwanderung.PDF,Die Folgen der Zuwanderung,die folgen der zuwanderung,Der Tagesspiegel,der tagesspiegel,Montag 03. April 2023,,591,4365,fcfb3ca59a728d2a77549954fec0ade8e2d1d301,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4,no,
2023-04,Main Corpus,2023-04(50).ZIP,Die Härte Skandinaviens zeigt Wirkung Lange waren Schweden und Dänemark bevorzugte Ziele für Asylsuc.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Die Härte Skandinaviens zeigt Wirkung Lange waren Schweden und Dänemark bevorzugte Ziele für Asylsuc.PDF,Die Härte Skandinaviens zeigt Wirkung Lange waren Schweden und Dänemark bevorzugte Ziele für,die härte skandinaviens zeigt wirkung lange waren schweden und dänemark bevorzugte ziele für,Die Welt,die welt,Montag 24. April 2023,Lasse Sørensen,831,6213,406253cf3169d0c2710126ed0660aeb4cf847daf,,unique,keep,,no,,no,,,POLITIK; THEMA DES TAGES; S. 2; Ausg. 79,no,
2023-04,Main Corpus,2023-04(50).ZIP,Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwech(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwech(2).PDF,Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwechsel,die hürden des bleiberechts mit einem chancenaufenthaltsrecht wollte die ampel einen paradigmenwechsel,Welt am Sonntag,welt am sonntag,16. April 2023,Ricarda Breyton,826,6311,cfaafaa3ba1ec3377504fb09303fa3a6b1c1f225,,unique,keep,,no,,no,,,Politik; S. 6; Ausg. 16,no,
2023-04,Main Corpus,2023-04(50).ZIP,Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwech.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwech.PDF,Die Hürden des Bleiberechts Mit einem Chancen-Aufenthaltsrecht wollte die Ampel einen Paradigmenwechsel,die hürden des bleiberechts mit einem chancenaufenthaltsrecht wollte die ampel einen paradigmenwechsel,Welt am Sonntag,welt am sonntag,15. April 2023,Ricarda Breyton,840,6348,efea7f8664cdf5154aa61bdeda78a8893189129b,,unique,keep,,no,,no,,,Politik; S. 6; Ausg. 16,no,
2023-04,Main Corpus,2023-04(50).ZIP,Die Lehren von 2015.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-04\raw_unarchive\Die Lehren von 2015.PDF,Die Lehren von 2015,die lehren von 2015,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 12. April 2023,,535,3764,c8cc53854ba05dc975d69f677a598e7d3c3c8658,,unique,drop,commentary_noncore,no,,no,,,MEINUNG; S. 11,yes,commentary_noncore
