batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2013-12,Main Corpus,2013-12(50).ZIP,_Berlin geht den besseren Weg_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\_Berlin geht den besseren Weg_.PDF,"""Berlin geht den besseren Weg""",berlin geht den besseren weg,Berliner Zeitung,berliner zeitung,18. Dezember 2013,Jan Thomsen,588,3980,afa094f64e0d1089c8f717bde8e96982e0a2ad06,,unique,keep,,no,,no,,,POL; S. 2,no,
2013-12,Main Corpus,2013-12(50).ZIP,_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs(2).PDF,"""Dann lieber zurück nach Syrien"" Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre",dann lieber zurück nach syrien im gewahrsam in berlingrünau warten kriegsflüchtlinge auf ihre,Berliner Zeitung,berliner zeitung,03. Dezember 2013,Julia Haak,1402,9182,2c56fc8489f6e46fc7919d568230b80e39e29559,variant_001,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: _Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs.PDF (variant_001).,POL; S. 8,no,
2013-12,Main Corpus,2013-12(50).ZIP,_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs.PDF,"""Dann lieber zurück nach Syrien""; Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre",dann lieber zurück nach syrien im gewahrsam in berlingrünau warten kriegsflüchtlinge auf ihre,Berliner Zeitung,berliner zeitung,03. Dezember 2013,Julia Haak,1402,9182,de1743f8ec86d246ce8a266b0000847cae353dbe,variant_001,regional_variant,keep,,yes,cleanest_parsed_version,no,,Representative kept for variant_001.,POL; S. 8,no,
2013-12,Main Corpus,2013-12(50).ZIP,_Entweder wir sterben hier oder auf dem Meer_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\_Entweder wir sterben hier oder auf dem Meer_.PDF,"""Entweder wir sterben hier oder auf dem Meer""",entweder wir sterben hier oder auf dem meer,Frankfurter Rundschau,frankfurter rundschau,Montag 30. Dezember 2013,,1628,10322,03ed34f11d460021f36f5df5abda1d4935a1479e,,unique,keep,,no,,no,,,POLITIK; S. 8,no,
2013-12,Main Corpus,2013-12(50).ZIP,_Keine Vorzeige-Flüchtlinge_ LESUNG Drei iranisch-deutsche Brüder erzählen vom jahrelangen Kampf um.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\_Keine Vorzeige-Flüchtlinge_ LESUNG Drei iranisch-deutsche Brüder erzählen vom jahrelangen Kampf um.PDF,"""Keine Vorzeige-Flüchtlinge"" LESUNG Drei iranisch-deutsche Brüder erzählen vom jahrelangen Kampf um den",keine vorzeigeflüchtlinge lesung drei iranischdeutsche brüder erzählen vom jahrelangen kampf um den,"taz, die tageszeitung",taz die tageszeitung,Freitag 06. Dezember 2013,EIB,368,2409,944a5f882c8961efed1421314928d6a9873719ae,,unique,keep,,no,,no,,,BREMEN AKTUELL; S. 24,no,
2013-12,Main Corpus,2013-12(50).ZIP,Asylbewerber_ Noch viele Fragen offen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\Asylbewerber_ Noch viele Fragen offen.PDF,Asylbewerber: Noch viele Fragen offen,asylbewerber noch viele fragen offen,Rheinische Post,rheinische post,13. Dezember 2013 Freitag,Von Birgit Wanninger,590,4234,579470c035d054d56e511542734739442c0bf6f5,,unique,keep,,no,,no,,,,no,
2013-12,Main Corpus,2013-12(50).ZIP,Auf der Suche nach Jesus.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\Auf der Suche nach Jesus.PDF,Auf der Suche nach Jesus,auf der suche nach jesus,Berliner Zeitung,berliner zeitung,28. Dezember 2013,,280,1727,f3245c40933135cd4b51fbbd9ef8061dfe84cac8,,unique,keep,,no,,no,,,POL; S. 2,no,
2013-12,Main Corpus,2013-12(50).ZIP,Aufklärungstheater aufgemischt ABSCHIEBUNG I Eine Flüchtlings-Aktivistin steht wegen Widerstands geg.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\Aufklärungstheater aufgemischt ABSCHIEBUNG I Eine Flüchtlings-Aktivistin steht wegen Widerstands geg.PDF,Aufklärungstheater aufgemischt ABSCHIEBUNG I Eine Flüchtlings-Aktivistin steht wegen Widerstands gegen,aufklärungstheater aufgemischt abschiebung i eine flüchtlingsaktivistin steht wegen widerstands gegen,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 12. Dezember 2013,KAI VON APPEN,453,3236,75b51ffde8a77f144f50c3a7815a7444f1bf8ec1,,unique,keep,,no,,no,,,HAMBURG AKTUELL; S. 24,no,
2013-12,Main Corpus,2013-12(50).ZIP,Berlin erwartet 6 000 neue Flüchtlinge Sozialsenator Mario Czaja (CDU) lässt zusätzliche Unterkünfte.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\Berlin erwartet 6 000 neue Flüchtlinge Sozialsenator Mario Czaja (CDU) lässt zusätzliche Unterkünfte.PDF,Berlin erwartet 6 000 neue Flüchtlinge Sozialsenator Mario Czaja (CDU) lässt zusätzliche Unterkünfte,berlin erwartet 6 000 neue flüchtlinge sozialsenator mario czaja cdu lässt zusätzliche unterkünfte,Berliner Zeitung,berliner zeitung,27. Dezember 2013,Markus Decker,487,3716,85697996ad07f55a8789e25ef2ad836e33787d02,,unique,keep,,no,,no,,,POL; S. 1,no,
2013-12,Main Corpus,2013-12(50).ZIP,Berlin erwartet 6000 Flüchtlinge Vor allem im Süden entstehen neue Heime.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-12\raw_unarchive\Berlin erwartet 6000 Flüchtlinge Vor allem im Süden entstehen neue Heime.PDF,Berlin erwartet 6000 Flüchtlinge Vor allem im Süden entstehen neue Heime,berlin erwartet 6000 flüchtlinge vor allem im süden entstehen neue heime,Der Tagesspiegel,der tagesspiegel,Freitag 27. Dezember 2013,,332,2462,3c912f839b34788d78d02e91e95f97a19c8ce843,,unique,keep,,no,,no,,,BERLIN; S. 10; Ausg. 21910,no,
