file_name,decision,reason,duplicate_group,notes
_Berlin geht den besseren Weg_.PDF,keep,,,
_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: _Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs.PDF (variant_001).
_Dann lieber zurück nach Syrien_ Im Gewahrsam in Berlin-Grünau warten Kriegsflüchtlinge auf ihre Abs.PDF,keep,,variant_001,Representative kept for variant_001.
_Entweder wir sterben hier oder auf dem Meer_.PDF,keep,,,
_Keine Vorzeige-Flüchtlinge_ LESUNG Drei iranisch-deutsche Brüder erzählen vom jahrelangen Kampf um.PDF,keep,,,
Asylbewerber_ Noch viele Fragen offen.PDF,keep,,,
Auf der Suche nach Jesus.PDF,keep,,,
Aufklärungstheater aufgemischt ABSCHIEBUNG I Eine Flüchtlings-Aktivistin steht wegen Widerstands geg.PDF,keep,,,
Berlin erwartet 6 000 neue Flüchtlinge Sozialsenator Mario Czaja (CDU) lässt zusätzliche Unterkünfte.PDF,keep,,,
Berlin erwartet 6000 Flüchtlinge Vor allem im Süden entstehen neue Heime.PDF,keep,,,
Der Runde Tisch kriegt Ecken Caritas-Vorschlag stößt auf geteiltes Interesse.PDF,keep,,,
Deutschland ist keine Insel Warum wir zu einem anderen Umgang mit Flüchtlingen finden müssen.PDF,drop,commentary_noncore,,
Deutschland will mehr für syrische Flüchtlinge tun(2).PDF,keep,,exact_001,Representative kept for exact_001.
Deutschland will mehr für syrische Flüchtlinge tun(3).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Deutschland will mehr für syrische Flüchtlinge tun(2).PDF (exact_001).
Deutschland will mehr für syrische Flüchtlinge tun.PDF,keep,,variant_002,Representative kept for variant_002.
Deutschland will mehr Syrer aufnehmen.PDF,keep,,,
Die Caritas setzt den Senat unter Zugzwang Runder Tisch zu Flüchtlingen soll in Kürze erstmals tagen.PDF,keep,,,
