file_name,decision,reason,duplicate_group,notes
_Andere könnten mehr tun_ Die baden-württembergische Integrationsministerin Bilkay Öney fordert ein.PDF,keep,,variant_001,Representative kept for variant_001.
_Die Männer auf dem Dach haben mich beeindruckt_ ASYL II Abbruch des Protests in der Gürtelstraße. P.PDF,keep,,,
_Es geht nur um Zeit_ Helferkreis und Anwalt des asylsuchenden Afghanen wägen verschiedene Möglichke.PDF,keep,,,
"_Kaum noch lösbare Aufgabe_ FLUCHT I Hamburg, Bremen und Berlin fordern den Bund auf, ihnen Immobili.PDF",keep,,,
_Kreative Ansätze sind gefragt_.PDF,keep,,,
_Pragmatismus vor Theorie_ Kreise und Kommunen loben Neuregelung - Kritik des Flüchtlingsrats.PDF,keep,,,
_Wir haben genügend Geld_ FLÜCHTLINGE _150 Millionen für die vernünftige Unterbringung müssten aufzu.PDF,keep,,,
Abu Ghraib liegt im Siegerland MISSHANDLUNGEN In einem Flüchtlingsheim wurden Insassen vom Wachleute.PDF,keep,,,
Abu-Ghraib-Szenen in Burbach schockieren Deutschland Flüchtlingsorganisationen beklagen nach Misshan.PDF,keep,,,
"Ach ja, die Flüchtlinge Seit Jahrzehnten debattiert Deutschland über das Asylrecht und das Problem d.PDF",keep,,,
Am Ende ihrer Kräfte PROTEST Jetzt haben auch die letzten Flüchtlinge in der Gürtelstraße aufgegeben.PDF,keep,,,
Asyl erst wieder am Montag.PDF,keep,,,
Asylpolitik ist Streitthema im Brandenburger Landtag.PDF,keep,,,
Auch Klöster kommen infrage Bilkay Öney über kreative Lösungen für Flüchtlinge.PDF,keep,,,
Berlin betrügt Flüchtlinge ASYL Im Vertrauen auf eine Vereinbarung mit dem Senat hatten Flüchtlinge.PDF,keep,,,
Berlin erwartet 11 500 Flüchtlinge Sozialsenator Czaja korrigiert Zahlen für 2014 nach oben _ Berich.PDF,keep,,,
"Berlin kapituliert vor dem Flüchtlingsproblem Die Zentrale Aufnahmestelle schließt, Friedrichshain-K.PDF",keep,,,
Berlin sucht verzweifelt Asylquartiere Immer mehr Flüchtlinge müssen in Notunterkünften untergebrach.PDF,keep,,,
Birkenfeld fordert mehr Geld.PDF,keep,,,
Bloß keine Zelte HILFE Die Sozialdeputation diskutiert über Probleme mit Flüchtlingen. Bei der Suche.PDF,keep,,,
Dankbarkeit und Angst Kretschmann -Besuch weckt wenig Hoffnung bei Flüchtlingen in Weingarten.PDF,keep,,,
Das Dach ist wieder nur ein Dach Die letzten vier protestierenden Flüchtlinge haben das Hostel in de.PDF,keep,,,
Das ist blanker Hass MAROKKO Übergriffe von islamistischen Gruppen auf schwarze Einwanderer. Die Pol.PDF,keep,,,
Das neue Gesicht der Globalisierung Der Andrang der Hilfesuchenden wird nicht nachlassen. Sie würdig(2).PDF,keep,,exact_001,Representative kept for exact_001.
Das neue Gesicht der Globalisierung Der Andrang der Hilfesuchenden wird nicht nachlassen. Sie würdig.PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Das neue Gesicht der Globalisierung Der Andrang der Hilfesuchenden wird nicht nachlassen. Sie würdig(2).PDF (exact_001).
Die Fehler im System.PDF,keep,,,
Die Flucht endet im Container.PDF,keep,,,
Die große Überforderung Die globale Krise hat uns auf dem falschen Fuß erwischt. Während die Politik.PDF,keep,,,
Die Praxis legalisieren.PDF,keep,,,
Drinnen und draußen Die Zahl der Asylbewerber steigt rasant an. Welche Probleme ergeben sich daraus.PDF,keep,,,
Ein Korb voller Fragen Die Flüchtlinge auf dem Dach in der Gürtelstraße haben offenbar doch Nahrung.PDF,keep,,,
Eine Frage der humanitären Verantwortung KOMMENTAR VON DANIEL BAX ZUM UMGANG DER UNION MIT FLÜCHTLIN.PDF,drop,commentary_noncore,,
Empfang mit kaltem Herzen Flüchtlingskinder werden in Deutschland kaum gefördert.PDF,keep,,,
Etat-Korrekturen.PDF,keep,,,
Flucht und Verantwortung.PDF,drop,commentary_noncore,,
Flüchtlinge außen vor ANLAUFSTELLE GESCHLOSSEN.PDF,keep,,,
