file_name,decision,reason,duplicate_group,notes
_Mein Leben zählt_ Als Lesbe könnte Diana Namusoke in Uganda ermordet werden. Das Kirchenasyl hat si.PDF,keep,,,
Abschreckung ist keine Lösung.PDF,drop,commentary_noncore,,
Artech schult vier Flüchtlinge erfolgreich Vor drei Jahren hat die Stadt Monheim ein  Qualifizierung.PDF,keep,,,
Beschützer und liebevoller Lehrmeister.PDF,keep,,,
Clan-Chef reist freiwillig aus _Pate von Berlin_ kommt Abschiebung zuvor.PDF,keep,,,
"Corona erschwert die Integration Sprachkurse, Jobsuche_ Vieles geht derzeit nur online. Für Flüchtli.PDF",keep,,,
Dafi lässt Flüchtlinge studieren.PDF,drop,commentary_noncore,,
Damit Asyl ein Recht bleibt.PDF,keep,,,
DAS PRINZIP DER „ANKER“-ZENTREN - „Anker“-Zentren verfehlen ihr Ziel.PDF,keep,,variant_001,Representative kept for variant_001.
Deutschland nimmt weniger Bootsflüchtlinge als zugesagt Bei der Aufnahme von schiffbrüch.PDF,keep,,,
Die Elenden von Biha Mohamad Khan kommt aus Afghanistan und sitzt seit 16 Monaten in Bosnien fest. D.PDF,keep,,,
Die Quote ist nicht der richtige Weg Serap Güler (CDU) ist Staatssekretärin für Integration in NRW.PDF,keep,,,
Die unbemerkte Stunde Null der Einwanderungsgesellschaft Heute vor 65 Jahren trafen die ersten Gasta.PDF,keep,,,
"Die vergessenen Flüchtlinge Millionen Menschen fliehen aus Venezuela oder Kuba, einige auch nach Deu.PDF",keep,,,
Ein neues Leben in Meerbusch Für den Flüchtling Mohamed Cheshmeh Ghasabani fängt das Jahr 2021 gut a(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Ein neues Leben in Meerbusch Für den Flüchtling Mohamed Cheshmeh Ghasabani fängt das Jahr 2021 gut a.PDF (exact_001).
Ein neues Leben in Meerbusch Für den Flüchtling Mohamed Cheshmeh Ghasabani fängt das Jahr 2021 gut a.PDF,keep,,exact_001,Representative kept for exact_001.
"Ein Urteil, keine Klärung Unzufriedenheit bei der Familie des Opfers, ein grinsender Rechtsextremist.PDF",keep,,,
Ein Zeichen für Flüchtlinge.PDF,keep,,,
Erstmals mehr Asyl-Überstellungen aus EU als umgekehrt Im Corona-Jahr 2020 sinkt die Zahl der Abschi.PDF,keep,,,
Europas Dilemma.PDF,keep,,,
"Flüchtling steht wegen Brandstiftung vor Gericht Der 29-jährige Mann wird beschuldigt, die Matratze.PDF",keep,,,
"Immer in Angst Die Stiftung Flucht, Vertreibung, Versöhnung hat Berichte von Zeitzeugen gesammelt, d.PDF",keep,,,
"Integration, Prävention - und Abschiebung Vor zweieinhalb Jahren begingen junge arabischstämmige Män.PDF",keep,,,
Junger Afghane kann bleiben.PDF,keep,,,
Koch-Azubi Clinton hofft auf seine Chance Der 25-jährige Asylbewerber aus Sri Lanka lebt in der Zent(2).PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Koch-Azubi Clinton hofft auf seine Chance Der 25-jährige Asylbewerber aus Sri Lanka lebt in der Zent.PDF (variant_002).
Koch-Azubi Clinton hofft auf seine Chance Der 25-jährige Asylbewerber aus Sri Lanka lebt in der Zent.PDF,keep,,variant_002,Representative kept for variant_002.
Land will 85 Flüchtlinge aus Moria aufnehmen Migration Der SPD-Abgeordnete Rainer Hinderer übt harsc.PDF,keep,,,
"Mehr deutsche Polizisten für EU-Grenzen Bisher waren Frontex-Einsätze freiwillig, aber jetzt muss Be.PDF",keep,,,
Merz gegen Aufnahme von Flüchtlingen _Weg nach Deutschland nicht mehr geöffnet_.PDF,keep,,,
Mit sich selbst ins Gericht gehen Richard J. Bernstein porträtiert die Philosophin Hannah Arendt als.PDF,keep,,,
NACHRICHTEN(2).PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
NAMEN & NEUES.PDF,keep,,,
Neun ist eine hohe Zahl Vermisste geflüchtete Jugendliche sind nicht auffindbar.PDF,keep,,,
Psychiatrie nach Brandstiftung in Asylheim Ein 29-jähriger Flüchtling muss für unbegrenzte Zeit in e(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Psychiatrie nach Brandstiftung in Asylheim Ein 29-jähriger Flüchtling muss für unbegrenzte Zeit in e.PDF (variant_003).
Psychiatrie nach Brandstiftung in Asylheim Ein 29-jähriger Flüchtling muss für unbegrenzte Zeit in e.PDF,keep,,variant_003,Representative kept for variant_003.
Rechtsextreme profitierten von Krise Nachkriegszeit Hauptprobleme der jungen Bundesrepublik_ Wohnung.PDF,keep,,,
Schutz zweiter Klasse.PDF,keep,,,
Sie werden dringend gebraucht Fünf Jahre nach der Flüchtlingskrise   erfüllt der Mittelstand Merkels.PDF,keep,,,
Stadt will Obdachlosenheim in Gerichhausen aufgeben Der Hauptausschuss berät am 26. Januar über die.PDF,keep,,,
Vom Flüchtlingslager Moria nach Jüchen Eine Familie aus Syrien hat Zuflucht in Jüchen gefunden. Unte.PDF,keep,,,
Warten auf den einen Anruf Saeid Fazloula ist ein Ass im Kanusport. Als er im Iran mit dem Tode bedr.PDF,keep,,,
"Wer nicht prüft, der findet nichts Der Senat sieht den Gewaltschutz für Geflüchtete auch ohne genaue.PDF",keep,,,
Wo die reine Lehre bei der AfD endet Der Abgeordnete Frohnmaier beschäftigt im Bundestag einen seit.PDF,keep,,,
Zahl der Abschiebungen hat sich 2020 halbiert Mehr Versuche abgebrochen als durchgeführt.PDF,keep,,,
Zwischen Hoffen und Bangen Als Angehörige der Religionsgruppe der Derwische wurde Marjan Darvish im(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Zwischen Hoffen und Bangen Als Angehörige der Religionsgruppe der Derwische wurde Marjan Darvish im.PDF (exact_002).
Zwischen Hoffen und Bangen Als Angehörige der Religionsgruppe der Derwische wurde Marjan Darvish im.PDF,keep,,exact_002,Representative kept for exact_002.
Zynische Abschreckungspolitik.PDF,keep,,,
„Anker“-Zentren verfehlen ihr Ziel - DAS PRINZIP DER „ANKER“-ZENTREN.PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: DAS PRINZIP DER „ANKER“-ZENTREN - „Anker“-Zentren verfehlen ihr Ziel.PDF (variant_001).
„Die EU versagt total“.PDF,keep,,,
