file_name,decision,reason,duplicate_group,notes
50 Bürger fordern sofortige Hilfe Kundgebung Solidaritätsaktion für Geflüchtete auf griechischer Ins.PDF,keep,,,
_Alibi-Angebot_ aus Berlin.PDF,keep,,,
"_Der Begriff ,Flüchtling' wird oft falsch verwendet_ BAMF-Chef Sommer spricht über die Krise 2015 un.PDF",keep,,,
_Lasst die Leute rein_ Tausende demonstrieren gegen Flüchtlingspolitik.PDF,keep,,,
_Moria ist erledigt_ Nach dem Feuer leben die Menschen immer noch auf der Straße. Weder die Flüchtli.PDF,keep,,,
Athen schickt mehr Polizisten und Wasserwerfer nach Lesbos Knapp eine Woche nach dem Brand in Moria.PDF,keep,,,
Athen wehrt sich gegen Ausfliegen von Migranten aus Moria Deutschland diskutiert die Aufnahme von Fl.PDF,keep,,,
BAMF-Präsident_ Druck auf Herkunftsländer erhöhen Hans-Eckhard Sommer ruft Politik und Wirtschaft da.PDF,keep,,,
Berlin will hart bleiben Innensenator Geisel (SPD) will weiter Landesprogramm für Moria-Geflüchtete.PDF,keep,,,
"Bleibt Seehofer hart_ SPD und Grüne fordern, junge Flüchtlinge aufzunehmen.PDF",keep,,,
Bundesregierung nimmt 1553 Flüchtlinge aus Griechenland auf Union und SPD einigen sich nach zähen Ve.PDF,keep,,,
Bundesregierung ringt um Aufnahme von Moria-Flüchtlingen(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Bundesregierung ringt um Aufnahme von Moria-Flüchtlingen.PDF (exact_001).
Bundesregierung ringt um Aufnahme von Moria-Flüchtlingen.PDF,keep,,exact_001,Representative kept for exact_001.
Chronik einer angekündigten Katastrophe Das Flüchtlingslager Moria auf der griechischen Insel Lesbos.PDF,keep,,,
"Das Herz ist eng Analyse Der Flüchtlingspolitik ist der Kompass abhandengekommen, nachdem die Folgen(2).PDF",drop,duplicate_exact,exact_002,"Dropped in favor of representative file: Das Herz ist eng Analyse Der Flüchtlingspolitik ist der Kompass abhandengekommen, nachdem die Folgen.PDF (exact_002)."
"Das Herz ist eng Analyse Der Flüchtlingspolitik ist der Kompass abhandengekommen, nachdem die Folgen.PDF",keep,,exact_002,Representative kept for exact_002.
Das Lagersystem liegt in Schutt und Asche.PDF,keep,,,
Das Problem heißt Lager Christian Jakob über die Aufnahme von Geflüchteten aus Moria.PDF,drop,commentary_noncore,,
"Das seltsame Gezerre um die Flüchtlingskinder von Lesbos Bund, Länder und Kommunen ringen um die Auf.PDF",keep,,,
Der Buhmann Ein Nationalist oder Fremdenfeind war Horst Seehofer nie. Und doch muss er sich jetzt we.PDF,keep,,,
Deutscher Politiker fordern sofortige Hilfe Parteiübergreifende Bestürzung über den Brand im Flüchtl.PDF,keep,,,
"Deutscher Weg Während die Koalition darüber berät, mehr Flüchtlinge aus Moria aufzunehmen, gibt es i.PDF",keep,,,
Deutschland muss menschlich bleiben(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Deutschland muss menschlich bleiben.PDF (exact_003).
Deutschland muss menschlich bleiben.PDF,keep,,exact_003,Representative kept for exact_003.
Deutschland nimmt bis zu 150 Flüchtlinge aus Moria auf Auch andere Länder wollen lediglich unbegleit.PDF,keep,,,
Deutschland nimmt Flüchtlinge auf Migration Bis Monatsende etwa 100 bis 150 Minderjährige aus abgebr.PDF,keep,,,
"Die Bilder sind unerträglich Länder und Städte drängen die Bundesregierung, mehr Flüchtlinge aus Mor.PDF",keep,,,
"Die Dynamik hinter dem Elend Christian Jakob über Moria, Griechenland und die EU.PDF",drop,commentary_noncore,,
"Die EU behandelt nur Symptome Die EU sei zur Hilfe auf Lesbos bereit, sagt die EU-Chefin. Fragen der.PDF",keep,,,
Die Mythen der Migration Die EU stellt am Mittwoch eine neue Asylstrategie vor. Sie könnte ein erste.PDF,keep,,,
"Die plötzliche Rückkehr des Migrations-Duells Das Jahr 2015 darf sich nicht wiederholen, so hieß es.PDF",keep,,,
Die reine Lehre.PDF,keep,,,
Die SPD stellt ein Ultimatum - _Die ÖVP wird Kinder aus Moria aufnehmen müssen_.PDF,keep,,,
Druck auf Innenminister Seehofer wächst Feuer Verschärfte Diskussion um Aufnahme von Migranten nach.PDF,keep,,,
Duisburg wird kein „sicherer Hafen“ In der Kraftzentrale des Landschaftsparks Nord stand Politik auf.PDF,keep,,,
Ein  Nein  soll nicht die Antwort bleiben Innensenator Geisel (SPD) fordert einen Bund-Länder-Krisen.PDF,keep,,,
Ein Zeichen setzen für Geflüchtete Politik Wardenburg soll  Sicherer Hafen  werden   Antrag von SPD.PDF,keep,,,
"Einigung nach Ultimatum Nach heftigem Streit haben sich Union und SPD geeinigt, zusätzlich rund 1500(2).PDF",drop,duplicate_exact,exact_004,"Dropped in favor of representative file: Einigung nach Ultimatum Nach heftigem Streit haben sich Union und SPD geeinigt, zusätzlich rund 1500.PDF (exact_004)."
"Einigung nach Ultimatum Nach heftigem Streit haben sich Union und SPD geeinigt, zusätzlich rund 1500.PDF",keep,,exact_004,Representative kept for exact_004.
"Eirini Spirelli, 28.PDF",keep,,,
"Es kann Monate dauern UNHCR warnt_ Aufnahme von Flüchtlingen aus Lesbos ist komplizierter, als manch.PDF",keep,,,
Flüchtlinge aufnehmen_ Eine moralische Pflicht_ Angesichts des Elends in den griechischen Lagern wil.PDF,keep,,,
Geflüchtete fordern ihre Evakuierung Seit Tagen harren Tausende obdachlose Geflüchtete ohne Versorgu.PDF,keep,,,
"Gesucht_ Wohnraum für Flüchtlinge aus Moria Moers bereitet sich darauf vor, bis zu 50 Menschen aus g(2).PDF",drop,regional_variant,variant_001,"Dropped in favor of representative file: Gesucht_ Wohnraum für Flüchtlinge aus Moria Moers bereitet sich darauf vor, bis zu 50 Menschen aus g.PDF (variant_001)."
"Gesucht_ Wohnraum für Flüchtlinge aus Moria Moers bereitet sich darauf vor, bis zu 50 Menschen aus g.PDF",keep,,variant_001,Representative kept for variant_001.
Handeln nach dem christlichen Imperativ Das griechische Flüchtlingsdrama appelliert an Europa als We(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Handeln nach dem christlichen Imperativ Das griechische Flüchtlingsdrama appelliert an Europa als We.PDF (exact_005).
Handeln nach dem christlichen Imperativ Das griechische Flüchtlingsdrama appelliert an Europa als We.PDF,keep,,exact_005,Representative kept for exact_005.
Hilfe für einige Kinder aus Moria Mehrere EU-Länder wollen insgesamt 400 unbegleitete Minderjährige.PDF,keep,,,
"Hilfe für Moria Beim Klarissenkloster konnten warme Decken, Zelte und Desinfektionsmittel für die Fl.PDF",keep,,,
Horst Seehofer bleibt hart.PDF,keep,,,
Im Dschungel von Calais gestrandet Das Thema Flucht ist nicht mit Merkels  Wir schaffen das  vom Him.PDF,keep,,,
Innensenator macht Außenpolitik Nach dem Moria-Brand_ Geisel trifft sich auf Athen-Reise mit Flüchtl.PDF,keep,,,
"Jüchen hätte Platz für Moria-Flüchtlinge Der Asylkreis Hochneukirch appelliert an die Stadt, Flüchtl.PDF",keep,,,
Kein freundliches Gesicht Klaus Hillenbrand über deutsche Flüchtlingspolitik.PDF,drop,commentary_noncore,,
Keine Chance gegen Kurz Österreichs Grüne und die Flüchtlingspolitik.PDF,keep,,,
"Kommunen wollen mehr Flüchtlinge aufnehmen Auch der Städtetag, die UN und Politiker aus Union und SP.PDF",keep,,,
"Kopflose Hilfsbereitschaft_ Deutschland sollte noch mehr Flüchtlinge aus Moria aufnehmen, fordert Th(2).PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Kopflose Hilfsbereitschaft_ Deutschland sollte noch mehr Flüchtlinge aus Moria aufnehmen, fordert Th.PDF (variant_002)."
"Kopflose Hilfsbereitschaft_ Deutschland sollte noch mehr Flüchtlinge aus Moria aufnehmen, fordert Th.PDF",keep,,variant_002,Representative kept for variant_002.
Laschet sagt schnelle Hilfe für Migranten in Moria zu Zahlreiche Politiker erhöhen den Druck auf Bun(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: Laschet sagt schnelle Hilfe für Migranten in Moria zu Zahlreiche Politiker erhöhen den Druck auf Bun.PDF (exact_006).
Laschet sagt schnelle Hilfe für Migranten in Moria zu Zahlreiche Politiker erhöhen den Druck auf Bun.PDF,keep,,exact_006,Representative kept for exact_006.
Letzte Chance für ein europäisches Asylsystem Streit verhindert Beschluss. Berlin hat viel zu verlie.PDF,keep,,,
Linke und Grüne wollen alle Moria-Flüchtlinge aufnehmen.PDF,keep,,,
"Merkel treibt Seehofer an Anders als es der Innenminister will, sollen doch mehr Flüchtlinge aus Les.PDF",keep,,,
Mit verteilten Rollen Debatte um Moria-Flüchtlinge_ Die SPD mahnt humanitäre Verpflichtung Deutschla.PDF,keep,,,
Moria als Blaupause.PDF,drop,commentary_noncore,,
Moria! Flirtet Europa mit dem Faschismus_ Die EU nimmt das Elend der Geflüchteten aus dem abgebrannt.PDF,keep,,,
Nach Brand in Moria_ Koalition streitet um Hilfe für Flüchtlinge SPD dringt nach Katastrophe in über.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Neue Zeltstadt für die Obdachlosen von Moria Die Lage von fast 13.000 Menschen aus dem abgebrannten.PDF,keep,,,
NRW-Städte wollen Flüchtlinge aufnehmen Nach dem Brand im Lager Moria möchten einige Kommunen möglic(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: NRW-Städte wollen Flüchtlinge aufnehmen Nach dem Brand im Lager Moria möchten einige Kommunen möglic.PDF (exact_007).
NRW-Städte wollen Flüchtlinge aufnehmen Nach dem Brand im Lager Moria möchten einige Kommunen möglic.PDF,keep,,exact_007,Representative kept for exact_007.
Pläne für neues Flüchtlingswohnhaus Auf der Fläche der ehemaligen Unterkunft Am Reinersbach in Grefr.PDF,keep,,,
Polnische Hilfe_ Container für ein neues Lager Aus Warschau Gabriele Lesser In.PDF,keep,,,
Regierung plant Aufnahme Flüchtlinge Die Bundesregierung will bis Mittwoch auf die „einmalige humani.PDF,keep,,,
Rufe nach Aufnahme von Flüchtlingen werden lauter Brandkatastrophe Nach dem Feuer im griechischen La.PDF,keep,,,
Schutzlos in Moria Nach dem Brand mangelt es den Geflüchteten auf Lesbos an allem. Es gibt erste Plä.PDF,keep,,,
Seehofer blockiert schnelle Hilfe für Flüchtlinge in Moria Mehr als 12.000 Menschen sind ohne Unterk.PDF,keep,,,
Seehofer stellt sich quer Der Bundesinnenminister gerät nun auch aus den eigenen Reihen massiv unter(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Seehofer stellt sich quer Der Bundesinnenminister gerät nun auch aus den eigenen Reihen massiv unter.PDF (variant_003).
Seehofer stellt sich quer Der Bundesinnenminister gerät nun auch aus den eigenen Reihen massiv unter.PDF,keep,,variant_003,Representative kept for variant_003.
Seehofer wird zum Buhmann der Moria-Krise Nach dem Brand im Flüchtlingslager ist die Solidarität im.PDF,keep,,,
Sehnsuchtsziel Deutschland Immer mehr anerkannte Flüchtlinge fliegen laut einem vertraulichen Berich.PDF,keep,,,
So blickt der Rest Europas auf Moria Das brennende Flüchtlingslager hat das Thema Migration in Deuts.PDF,keep,,,
Sollen wirklich alle kommen_.PDF,drop,commentary_noncore,,
Städte begrüßen Flüchtlingsaufnahme Die Kommunen sind offen für neue Migranten. Katholiken- und Flüc.PDF,keep,,,
Tausende Flüchtlinge obdachlos nach Brand in Moria Migration Viele Bundesländer wollen den Betroffen.PDF,keep,,,
Tränengas gegen Flüchtlinge Situation auf Lesbos bleibt angespannt.PDF,keep,,,
UNHCR wundert sich über Berlin.PDF,keep,,,
Viele Monate statt weniger Wochen Eigentlich sollte es bloß 30 Tage dauern. Doch gerettete Bootsflüc.PDF,keep,,,
Von Lesbos nach Deutschland Migration So läuft es mit der Aufnahme von Flüchtlingen aus Griechenland.PDF,keep,,,
"Was wollen wir eigentlich schaffen_ Integration ist ein langer Prozess, bei dem beide Seiten, Einwan.PDF",keep,,,
"Wegberg soll „Sicherer Hafen“ sein Der Stadtrat soll beschließen, dass Wegberg sich zum „Sicheren Ha.PDF",keep,,,
"Weil der Westen versagt hat... Menschen flüchten da, wo militärisch interveniert wird Von Gerd Appen.PDF",drop,commentary_noncore,,
Weitere Flüchtlinge zu erwarten Asyl In Hude Gemeinde hat höhere Quote zu erfüllen   Wohnraum gesuch.PDF,keep,,,
Wettlauf der Moral.PDF,keep,,,
Wir alle dürsten nach Konsens.PDF,keep,,,
"Wofür Moria steht Läge Moria in Mali und nicht in Griechenland, wäre die EU schon längst aktiv. In A.PDF",keep,,,
Würdeloses Gefeilsche Kommentar von Susanne Memarnia zur Verlogenheit der Politik beim Flüchtlingsth.PDF,drop,commentary_noncore,,
Zwischen Bleibe und Blockade Was tun für die obdachlosen Flüchtlinge auf Lesbos_ Die wichtigsten Pos.PDF,keep,,,
"Überlastet vom Ansturm Flüchtlingskrise Der Herbst 2015 stellte Deutschlands Kommunen, Behörden, Pol.PDF",keep,,,
