file_name,decision,reason,duplicate_group,notes
"19.000 Euro Defizit pro Minute Der Städte- und Gemeindebund erwartet, dass 2024 zehn Milliarden Euro(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: 19.000 Euro Defizit pro Minute Der Städte- und Gemeindebund erwartet, dass 2024 zehn Milliarden Euro.PDF (exact_001)."
"19.000 Euro Defizit pro Minute Der Städte- und Gemeindebund erwartet, dass 2024 zehn Milliarden Euro.PDF",keep,,exact_001,Representative kept for exact_001.
330.000 Asylbewerber in 2023.PDF,keep,,,
"_Nichts kann Menschen abhalten, eine Grenze zu überqueren_ Direktor der EU-Grenzschutzbehörde Fronte(2).PDF",keep,,,
"_Nichts kann Menschen abhalten, eine Grenze zu überqueren_ Direktor der EU-Grenzschutzbehörde Fronte.PDF",keep,,,
Abschieben & einbürgern.PDF,keep,,,
Abschiebung in den Irak.PDF,keep,,,
Asylanträge stapeln sich wieder Migration Weiterer Stellenabbau beim Bamf trotz Brandbriefs des Behö.PDF,drop,reader_letter,,
Asylzuwanderer bleiben meist länger als Arbeitsmigranten Die Einwanderung von Bürgern aus EU-Ländern.PDF,keep,,,
Berlin setzt auf kleinere Unterkünfte.PDF,keep,,,
Containeranlage kommt nicht Asyl Rückschlag für die Unterbringung Geflüchteter in der Stadt Neu-Ulm_.PDF,keep,,,
CSU will Geflüchtete zurückschicken.PDF,keep,,,
CSU will härtere Migrationspolitik Auf ihrer Klausurtagung in Kloster Seeon fordert die CSU eine Wen.PDF,keep,,,
Die ganze Dimension der Asylzuwanderung 329.120 Asylerstanträge verzeichnet das Bundesamt für Migrat.PDF,keep,,,
Ein Licht im deutschen Ämter-Wirrwarr Migration Zuwanderer erzählen übers Ankommen in Deutschland un.PDF,keep,,,
"Flüchtlinge, Finanzen, Bauprojekte Die Unterbringung von Geflüchteten und die angespannte Haushaltsl.PDF",keep,,,
Flüchtlingszahlen gehen stark nach oben Hamminkelns Bürgermeister hatte schon im vergangenen Jahr st(2).PDF,keep,,,
Flüchtlingszahlen gehen stark nach oben Hamminkelns Bürgermeister hatte schon im vergangenen Jahr st.PDF,keep,,,
Geflüchtete sollen in „Haus Brühl“ unterkommen Die Unterbringung von Flüchtlingen bleibt in der Geme.PDF,keep,,,
Geflüchteten droht mehr Härte.PDF,keep,,,
Humanitäre Krisen im Blick behalten.PDF,drop,commentary_noncore,,
In der Sackgasse Muhammed kam aus Syrien nach Zypern. Hinter Stacheldraht wartet er mit anderen auf.PDF,keep,,,
In Forstwald entsteht Zentrum für 400 Flüchtlinge Auf dem früheren Kasernengelände in Forstwald wird.PDF,keep,,,
Kein Bargeld für Geflüchtete.PDF,keep,,,
Keine Flüchtlinge auf die Burg Unterbringung Die Wilhelmsburg ist trotz der Platznot für Flüchtlinge.PDF,keep,,,
Kommunen haben eine Aufnahmepflicht Bei der Unterbringung von geflüchteten Menschen stößt auch Xante(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Kommunen haben eine Aufnahmepflicht Bei der Unterbringung von geflüchteten Menschen stößt auch Xante.PDF (variant_001).
Kommunen haben eine Aufnahmepflicht Bei der Unterbringung von geflüchteten Menschen stößt auch Xante.PDF,keep,,variant_001,Representative kept for variant_001.
"Krefelder FDP möchte Flüchtlinge schneller in Arbeit bringen Ziel der Fraktion ist, mit den Organisa(2).PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Krefelder FDP möchte Flüchtlinge schneller in Arbeit bringen Ziel der Fraktion ist, mit den Organisa.PDF (variant_002)."
"Krefelder FDP möchte Flüchtlinge schneller in Arbeit bringen Ziel der Fraktion ist, mit den Organisa.PDF",keep,,variant_002,Representative kept for variant_002.
Kritik an Sparplänen für Flüchtlingsamt(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Kritik an Sparplänen für Flüchtlingsamt.PDF (exact_002).
Kritik an Sparplänen für Flüchtlingsamt.PDF,keep,,exact_002,Representative kept for exact_002.
Mehr Einbürgerungen und mehr Abschiebungen Diese Woche beschließt der Bundestag das Rückführungsverb.PDF,keep,,,
Mehr Hilfe für Geflüchtete gefordert Beim Neujahrsempfang sprach der Bürgermeister über aktuelle Her.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Opposition fordert eine Sondersitzung Eine Annäherung in Fragen der Flüchtlingsunterbringung in Monh.PDF,keep,,,
Powerfrau aus Somalia an Spitze von Pro Asyl.PDF,drop,commentary_noncore,,
Rücknahme von Asylbewerbern.PDF,keep,,,
So funktioniert die Flüchtlingsaufnahme in Uedem In der Gemeinde leben allein 115 Syrer. Die Verwalt.PDF,keep,,,
Soziale Probleme ausgeblendet Flüchtlingsrat Zuwanderungsdebatte verdeckt die wesentlich größeren He.PDF,keep,,,
"SPDler wollen  blühende Landschaften  in Afrika Damit weniger Menschen nach Europa kommen, schlagen.PDF",keep,,,
"Stadtrat befürwortet zentrale Unterbringung 200 Bürger kamen zur jüngsten Ratssitzung, um die Entsch.PDF",keep,,,
TSV Pfuhl will eigene Fußballhalle Freizeit Im Verein hat man die Nase voll von Hallensperrungen für.PDF,keep,,,
Tödliche Schüsse_ Zeugen belasten Polizisten.PDF,keep,,,
Vorwürfe nach Suizid von Afghanin.PDF,keep,,,
Weiss fordert härteste Konsequenzen.PDF,keep,,,
"Wie die Stadt Geflüchtete unterbringt Um genug Wohnraum zu haben, setzen einige Städte in Deutschlan.PDF",keep,,,
Zyperns Weg in der Asylkrise Ende 2022 stand die kleine Inselrepublik vor einer nie gekannten Notlag(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Zyperns Weg in der Asylkrise Ende 2022 stand die kleine Inselrepublik vor einer nie gekannten Notlag.PDF (exact_003).
Zyperns Weg in der Asylkrise Ende 2022 stand die kleine Inselrepublik vor einer nie gekannten Notlag.PDF,keep,,exact_003,Representative kept for exact_003.
"„Die Herausforderungen bleiben hoch“ Die Unterbringung und Integration der Flüchtlinge, Bau einer Gr.PDF",keep,,,
"„Es gibt keinen Anlass, Hass zu schüren“.PDF",keep,,,
