file_name,decision,reason,duplicate_group,notes
1000 neue Stellen im Bundesamt für Migration.PDF,keep,,,
50 Millionen Euro für Flüchtlinge.PDF,keep,,,
_ Die Botschaft ist_ Ihr seid hier unerwünscht_ Georg Classen vom Berliner Flüchtlingsrat kritisiert.PDF,keep,,,
_Bleib in Hessen _ vor dem Aus.PDF,keep,,,
"_Die Leute kommen, um hart zu arbeiten_.PDF",keep,,,
"_Die Leute kommen, um zu arbeiten_ Migrationsforscher Herbert Brücker zu Vorurteilen gegenüber Zuwan.PDF",keep,,variant_001,Representative kept for variant_001.
_Fauler Kompromiss_ für 8000 Menschen.PDF,keep,,,
_Kevelaer hilft!_ für Integration.PDF,keep,,,
_Sozialer Sprengstoff_.PDF,keep,,,
"_Tote Flüchtlinge beweinen, reicht nicht_ Kommissionschef Juncker rügt EU-Asylsystem _ Aktivisten dü.PDF",keep,,,
_Wir können nicht über jeden Standort debattieren_ Aydan Özoguz will eine Diskussion über die Unterb.PDF,keep,,,
Abschiebung im Eilverfahren(2).PDF,keep,,,
Abschiebung im Eilverfahren.PDF,keep,,,
Acht Quadratmeter für einen Flüchtling.PDF,keep,,,
Agentur_ Ganz weit ab vom Schuss ASYL Flüchtlingsrat kritisiert das Vorhaben des Landkreises Gifhorn.PDF,keep,,,
Alter Fisch.PDF,drop,commentary_noncore,,
An der Grenze Deutschland und Frankreich wollen die Regeln bei der Verteilung von Flüchtlingen änder.PDF,keep,,,
Anteilnahme fehlt(2).PDF,keep,,,
Anteilnahme fehlt.PDF,keep,,,
ARTIKEL.PDF,drop,regional_variant,variant_001,"Dropped in favor of representative file: _Die Leute kommen, um zu arbeiten_ Migrationsforscher Herbert Brücker zu Vorurteilen gegenüber Zuwan.PDF (variant_001)."
ASYLBEWERBER IN DEUTSCHLAND Länder schieben häufiger ab.PDF,keep,,,
Auf Dauer mehr Geld vom Bund.PDF,keep,,,
Berlin Flüchtlinge_ Sozialsenator Czaja stellt Behörde neu auf ++ Mieten_ Genügend Unterschriften fü.PDF,keep,,,
Berlin und Paris fordern Asylzentren am EU-Rand Brüssel soll Plan zur Verteilung der Flüchtlinge in.PDF,keep,,,
CDU rügt Abschiebepraxis Landeschef Strobl_ Bundespolizei soll Ländern bei Rückführungen helfen.PDF,keep,,,
Daimler unterstützt Flüchtlingshilfe Autokonzern bezuschusst die Arbeit der Stadt mit 300 000 Euro.PDF,keep,,,
Das deutsche Opfertum.PDF,drop,commentary_noncore,,
Dauerhafte Hilfe - ab 2016 Bund sagt mehr Beteiligung bei Flüchtlingskosten zu Vorerst bleibt es bei.PDF,keep,,,
Der überforderte Innenminister.PDF,keep,,,
Die EU tötet durch unterlassene Hilfeleistung.PDF,drop,commentary_noncore,,
Die tollen Jungs von Goslar Vor einem halben Jahr warb der Bürgermeister der Stadt am Harz um Flücht.PDF,keep,,,
Europas Haltung ist eine abwehrende DISKURS Dürfen sich die Politiker bei Entscheidungen über Flücht.PDF,keep,,,
Expertin zeigt neue Wege in der Flüchtlingsarbeit auf.PDF,keep,,,
"Fehler sind amtlich, aber egal Landesamt für Soziales Die Kritik war hart, doch die Konsequenzen aus.PDF",keep,,,
Flucht in die Verantwortung Das Lageso ist in unguter Position_ Es wird von Flüchtlingen überrannt u.PDF,keep,,,
Flüchtlinge sitzen in Italien fest.PDF,keep,,,
Flüchtlinge sollen arbeiten dürfen Arbeitsministerin Nahles und Wirtschaftsverbände fordern Öffnung.PDF,keep,,,
Flüchtlinge sollen ins Hardtfeld(2).PDF,keep,,,
Flüchtlinge sollen ins Hardtfeld.PDF,keep,,,
Flüchtlinge_ Florenz fordert europäische Strategie.PDF,keep,,,
Flüchtlinge_ Situation für Verwaltung _mehr als belastend_(2).PDF,keep,,,
Flüchtlinge_ Situation für Verwaltung _mehr als belastend_.PDF,keep,,,
Flüchtlingsheim in Stahldorf geplant(2).PDF,keep,,,
Flüchtlingsheim in Stahldorf geplant.PDF,keep,,,
Frigida gibt keine Ruhe Weiter Proteste gegen Flüchtlingsheim in Freital Doch es gibt auch Solidarit.PDF,keep,,,
Gauck gegen bundesrepublikanische Kleingeistigkeit.PDF,keep,,,
Gauck lobt Hilfsbereitschaft für Flüchtlinge in Deutschland.PDF,keep,,,
Große Erwartungen an den Bund Flüchtlingsgipfel mit der Kanzlerin.PDF,keep,,,
Grüße nach Freital.PDF,keep,,,
Hannelore Kraft _ Bund muss Asylverfahren beschleunigen.PDF,keep,,,
Hass-Exzess am Abend.PDF,keep,,,
Helfer und Hetzer KOMMENTAR VON ANJA MAIER ZUR ASYLDEBATTE IN DEUTSCHLAND.PDF,drop,commentary_noncore,,
HILFSAPPELL.PDF,keep,,,
Hohe Hürden bei der Jobsuche Wirtschaft will Flüchtlinge schneller in den Arbeitsmarkt integrieren.PDF,keep,,,
Im falschen Ort Flüchtlinge aus Syrien landen aus Versehen in Schmiechen.PDF,keep,,,
Innenministerium zur Anrechnung von Flüchtlingen.PDF,review,,,Short local brief kept for review.
Junge Flüchtlinge in Ausbildung schützen Gipfel will Rechtssicherheit schaffen.PDF,keep,,,
Kapazitäten in Flüchtlingsheimen fast erschöpft.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Kapazitäten in Wohnheimen für Flüchtlinge fast erschöpft.PDF (variant_002).
Kapazitäten in Wohnheimen für Flüchtlinge fast erschöpft.PDF,keep,,variant_002,Representative kept for variant_002.
Kita-Plätze für Flüchtlingskinder werden geschaffen.PDF,keep,,,
Kreuze vor dem Reichstag Tausende Demonstranten kamen zur Kunstaktion für eine andere Flüchtlingspol(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Kreuze vor dem Reichstag Tausende Demonstranten kamen zur Kunstaktion für eine andere Flüchtlingspol.PDF (variant_003).
Kreuze vor dem Reichstag Tausende Demonstranten kamen zur Kunstaktion für eine andere Flüchtlingspol.PDF,keep,,variant_003,Representative kept for variant_003.
Kritik an EU-Quote Berlin und Paris bremsen Umverteilung von Flüchtlingen.PDF,keep,,,
Leichen nach Berlin TABUBRUCH Exhumiert und neu bestattet_ Aktionskünstler bringen Überreste von Flü.PDF,keep,,,
Länder wollen mehr Geld für Flüchtlinge Woidke _ Zusage des Bundes unzureichend.PDF,keep,,,
Mehr Abschiebungen Viele Flüchtlinge haben in Deutschland keine Chance auf Asyl.PDF,keep,,,
Neuer Schulterschluss Zweiter Flüchtlingsgipfel als Reaktion auf Hilferufe - Zahlen steigen weiter.PDF,keep,,,
Notizen vom 6. Juni 2015.PDF,keep,,,
NRW will Flüchtlinge krankenversichern.PDF,keep,,,
Osteuropa will nun doch Flüchtlinge aufnehmen Gerechtere Verteilung in der EU angestrebt. Deutschlan.PDF,keep,,,
Plötzlich spottet sogar Gauck über _Gutmenschen_ Der Bundespräsident lobt zwei Hilfsprojekte für Flü.PDF,keep,,,
Psychotherapie hilft Flüchtlingen.PDF,keep,,,
Raum für Flüchtlinge_ Bund hilft mit mehr Geld(2).PDF,review,,,Short local brief kept for review.
Raum für Flüchtlinge_ Bund hilft mit mehr Geld.PDF,keep,,,
Rechte besetzen SPD-Zentralen.PDF,keep,,,
Resolution für die Flüchtlingshilfe sorgt für Ärger.PDF,keep,,,
Schnelle Entscheidung für Flüchtlinge.PDF,drop,commentary_noncore,,
Schneller entscheiden.PDF,keep,,,
Schneller integrieren und schneller abschieben.PDF,keep,,,
Schneller und intensiver Bund und Länder einigen sich auf eine bessere Integration von Flüchtlingen.PDF,keep,,,
"Schutzbedürftige Harvestehuder SCHÖNER WOHNEN Das Verwaltungsgericht bestätigt, dass im Wohngebiet H.PDF",keep,,,
So viele Flüchtlinge gab es noch nie.PDF,keep,,,
Sprachkurse und rascher Zugang zum Arbeitsmarkt Länder und Kommunen fordern mehr Geld vom Bund für b.PDF,keep,,,
Stadt erwartet bald minderjährige Flüchtlinge.PDF,keep,,,
"Stricken montags, Impfen dienstags Seit fünf Monaten wohnen in Berlin-Köpenick Flüchtlinge in einem.PDF",keep,,,
Städtetag fordert sozialen Wohnungsbau Land soll Programm auflegen - Neid von Geringverdienern auf F.PDF,keep,,,
Synode_ Flüchtlingshilfe stärken(2).PDF,keep,,,
Synode_ Flüchtlingshilfe stärken.PDF,keep,,,
"Töchter der Republik Aydan Özoguz, Ferdos Forudastan, Yasmin Fahimi und Sawsan Chebli stammen allesa.PDF",keep,,,
Unions-Politiker verlangen Verständnis für Asylbewerber _Kriminalisierung von Banden reicht nicht au.PDF,keep,,,
"Unter Stoffdächern MENSCHEN, DIE IN ZELTE SOLLEN ASYL Hamburg steckt Flüchtlinge in Zelte   nur vorü.PDF",keep,,,
Verzweifelt an der Riviera Tausende Flüchtlinge sitzen in Norditalien fest. Polizei räumt ein Camp i(2).PDF,keep,,variant_004,Representative kept for variant_004.
Verzweifelt an der Riviera Tausende Flüchtlinge sitzen in Norditalien fest. Polizei räumt ein Camp i.PDF,drop,regional_variant,variant_004,Dropped in favor of representative file: Verzweifelt an der Riviera Tausende Flüchtlinge sitzen in Norditalien fest. Polizei räumt ein Camp i(2).PDF (variant_004).
Wenn aus Flüchtlingen keine Fachkräfte werden In der Asyldebatte darf Nützlichkeit kein Argument sei.PDF,drop,commentary_noncore,,
Wirtschaft will den Arbeitsmarkt für Flüchtlinge öffnen Auszubildende sollen dauerhafte Bleibeperspe.PDF,keep,,,
Wo Flüchtlinge eine eigene Wohnung erhalten Mülheim an der Ruhr quartiert Asylbewerber nicht in Turn.PDF,keep,,,
