batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2015-06,Main Corpus,2015-06(96).ZIP,1000 neue Stellen im Bundesamt für Migration.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\1000 neue Stellen im Bundesamt für Migration.PDF,1000 neue Stellen im Bundesamt für Migration,1000 neue stellen im bundesamt für migration,Die Welt,die welt,Mittwoch 17. Juni 2015,Sabine Menkens,211,1621,ab112405f6239924a7e79dee456462c406a9598d,,unique,keep,,no,,no,,,POLITIK; Politik; S. 7; Ausg. 138,no,
2015-06,Main Corpus,2015-06(96).ZIP,50 Millionen Euro für Flüchtlinge.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\50 Millionen Euro für Flüchtlinge.PDF,50 Millionen Euro für Flüchtlinge,50 millionen euro für flüchtlinge,Südwest Presse,südwest presse,Dienstag 16. Juni 2015,,222,1641,2f372ecf1bc8c7afabe0541314e4d1daf72cc7c7,,unique,keep,,no,,no,,,Stuttgart; S. 17,no,
2015-06,Main Corpus,2015-06(96).ZIP,_ Die Botschaft ist_ Ihr seid hier unerwünscht_ Georg Classen vom Berliner Flüchtlingsrat kritisiert.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_ Die Botschaft ist_ Ihr seid hier unerwünscht_ Georg Classen vom Berliner Flüchtlingsrat kritisiert.PDF,""" Die Botschaft ist: Ihr seid hier unerwünscht"" Georg Classen vom Berliner Flüchtlingsrat kritisiert den Umgang",die botschaft ist ihr seid hier unerwünscht georg classen vom berliner flüchtlingsrat kritisiert den umgang,Berliner Zeitung,berliner zeitung,29. Juni 2015,THOMAS ROGALLA,1224,9071,bc31f150a1e15c960a25efd050393cc2f570b023,,unique,keep,,no,,no,,,BERLIN; S. 16,no,
2015-06,Main Corpus,2015-06(96).ZIP,_Bleib in Hessen _ vor dem Aus.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Bleib in Hessen _ vor dem Aus.PDF,"""Bleib in Hessen"" vor dem Aus",bleib in hessen vor dem aus,Frankfurter Rundschau,frankfurter rundschau,Freitag 12. Juni 2015,,631,4409,33321c9b627079c42185bcbaadaa006ae25771f0,,unique,keep,,no,,no,,,"BAD VILBEL, WETTERAU, MKK; S. R6",no,
2015-06,Main Corpus,2015-06(96).ZIP,"_Die Leute kommen, um hart zu arbeiten_.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Die Leute kommen, um hart zu arbeiten_.PDF","""Die Leute kommen, um hart zu arbeiten""",die leute kommen um hart zu arbeiten,Frankfurter Rundschau,frankfurter rundschau,Samstag 20. Juni 2015,,1571,11476,ea4352e829290a932ce384088da14e5eeef62094,,unique,keep,,no,,no,,,WIRTSCHAFT; S. 20,no,
2015-06,Main Corpus,2015-06(96).ZIP,"_Die Leute kommen, um zu arbeiten_ Migrationsforscher Herbert Brücker zu Vorurteilen gegenüber Zuwan.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Die Leute kommen, um zu arbeiten_ Migrationsforscher Herbert Brücker zu Vorurteilen gegenüber Zuwan.PDF","""Die Leute kommen, um zu arbeiten"" Migrationsforscher Herbert Brücker zu Vorurteilen gegenüber",die leute kommen um zu arbeiten migrationsforscher herbert brücker zu vorurteilen gegenüber,Berliner Zeitung,berliner zeitung,20. Juni 2015,Stefan Sauer,1525,11311,b4e18abef323754edfdf3b5ac20ec5f5eb5f999c,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_001.,WIRTSCH; S. 10,no,
2015-06,Main Corpus,2015-06(96).ZIP,_Fauler Kompromiss_ für 8000 Menschen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Fauler Kompromiss_ für 8000 Menschen.PDF,"""Fauler Kompromiss"" für 8000 Menschen",fauler kompromiss für 8000 menschen,Frankfurter Rundschau,frankfurter rundschau,Samstag 27. Juni 2015,,245,1787,8559cdc506c1115a81e3743c52b9a49744d8625d,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
2015-06,Main Corpus,2015-06(96).ZIP,_Kevelaer hilft!_ für Integration.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Kevelaer hilft!_ für Integration.PDF,"""Kevelaer hilft!"" für Integration",kevelaer hilft für integration,Rheinische Post,rheinische post,Freitag 12. Juni 2015,Christoph Kellerbach,426,2994,d73725150df18ac1854cebe38a185b5fffb47446,,unique,keep,,no,,no,,,LOKALES,no,
2015-06,Main Corpus,2015-06(96).ZIP,_Sozialer Sprengstoff_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Sozialer Sprengstoff_.PDF,"""Sozialer Sprengstoff""",sozialer sprengstoff,Berliner Zeitung,berliner zeitung,17. Juni 2015,Steven Geyer,518,3860,e1a4450b37b874b0bc7e443855d910b3d8329f48,,unique,keep,,no,,no,,,POL; S. 6,no,
2015-06,Main Corpus,2015-06(96).ZIP,"_Tote Flüchtlinge beweinen, reicht nicht_ Kommissionschef Juncker rügt EU-Asylsystem _ Aktivisten dü.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-06\raw_unarchive\_Tote Flüchtlinge beweinen, reicht nicht_ Kommissionschef Juncker rügt EU-Asylsystem _ Aktivisten dü.PDF","""Tote Flüchtlinge beweinen, reicht nicht"" Kommissionschef Juncker rügt EU-Asylsystem / Aktivisten dürfen",tote flüchtlinge beweinen reicht nicht kommissionschef juncker rügt euasylsystem  aktivisten dürfen,Der Tagesspiegel,der tagesspiegel,Sonntag 21. Juni 2015,,417,3147,831e41923c7485761b7357c2d7f75fbd2c4b26fc,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 22436,no,
