batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2022-11,Main Corpus,2022-11(50).ZIP,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr(2).PDF,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die,58 millionen euro für flüchtlinge die stadt informiert den rat über die bisherigen kosten für die,Rheinische Post,rheinische post,Mittwoch 16. November 2022,,245,1793,212e4556f27561b9fe3e6a9fabef1523a98d7c0f,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: 58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr.PDF (exact_001).,S. 18,no,
2022-11,Main Corpus,2022-11(50).ZIP,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr(3).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr(3).PDF,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die,58 millionen euro für flüchtlinge die stadt informiert den rat über die bisherigen kosten für die,Rheinische Post,rheinische post,Mittwoch 16. November 2022,Arne Lieb,245,1793,212e4556f27561b9fe3e6a9fabef1523a98d7c0f,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: 58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr.PDF (exact_001).,S. 20,no,
2022-11,Main Corpus,2022-11(50).ZIP,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die Kr.PDF,58 Millionen Euro für Flüchtlinge Die Stadt informiert den Rat über die bisherigen Kosten für die,58 millionen euro für flüchtlinge die stadt informiert den rat über die bisherigen kosten für die,Rheinische Post,rheinische post,Mittwoch 16. November 2022,,245,1793,212e4556f27561b9fe3e6a9fabef1523a98d7c0f,exact_001,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_001.,S. 18,no,
2022-11,Main Corpus,2022-11(50).ZIP,_Es gibt kein Recht auf unbedingte Einreise_ Die FDP-Innenpolitikerin Linda Teuteberg fordert eine Z.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\_Es gibt kein Recht auf unbedingte Einreise_ Die FDP-Innenpolitikerin Linda Teuteberg fordert eine Z.PDF,"""Es gibt kein Recht auf unbedingte Einreise"" Die FDP-Innenpolitikerin Linda Teuteberg fordert eine",es gibt kein recht auf unbedingte einreise die fdpinnenpolitikerin linda teuteberg fordert eine,Die Welt,die welt,Montag 28. November 2022,Ricarda Breyton,1229,8988,28e85ace3760fc921538cdb762f15ae9361460f1,,unique,keep,,no,,no,,,Politik; S. 4; Ausg. 231,no,
2022-11,Main Corpus,2022-11(50).ZIP,Alternativen zu Containern gesucht Krieg Das ehemalige Altenheim im landeseigenen Kloster steht leer.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Alternativen zu Containern gesucht Krieg Das ehemalige Altenheim im landeseigenen Kloster steht leer.PDF,Alternativen zu Containern gesucht; Krieg Das ehemalige Altenheim im landeseigenen Kloster steht leer. Dort,alternativen zu containern gesucht krieg das ehemalige altenheim im landeseigenen kloster steht leer dort,Südwest Presse,südwest presse,Samstag 5. November 2022,,352,2451,489415bcaa1602b287553bf29521028b9a2f984c,,unique,keep,,no,,no,,,ULM und NEU-ULM; S. 17; Band 78; Ausg. 256,no,
2022-11,Main Corpus,2022-11(50).ZIP,Ampel senkt Hürde für Daueraufenthalt von Flüchtlingen Schutzberechtigte können nach drei Jahren ein.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Ampel senkt Hürde für Daueraufenthalt von Flüchtlingen Schutzberechtigte können nach drei Jahren ein.PDF,Ampel senkt Hürde für Daueraufenthalt von Flüchtlingen Schutzberechtigte können nach drei Jahren ein,ampel senkt hürde für daueraufenthalt von flüchtlingen schutzberechtigte können nach drei jahren ein,Die Welt,die welt,Freitag 11. November 2022,Marcel Leubecher,873,6612,fdd925fede824c69d5075b02e08d812c39de3c00,,unique,keep,,no,,no,,,Politik; S. 4; Ausg. 220,no,
2022-11,Main Corpus,2022-11(50).ZIP,Container für weitere Flüchtlinge sind bestellt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Container für weitere Flüchtlinge sind bestellt.PDF,Container für weitere Flüchtlinge sind bestellt,container für weitere flüchtlinge sind bestellt,Rheinische Post,rheinische post,Freitag 11. November 2022,,166,1288,9a4a9422be99c848b6cad8ee662c11a745306bb2,,unique,keep,,no,,no,,,S. 18,no,
2022-11,Main Corpus,2022-11(50).ZIP,Der schwere Weg zurück zur Zuflucht.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Der schwere Weg zurück zur Zuflucht.PDF,Der schwere Weg zurück zur Zuflucht,der schwere weg zurück zur zuflucht,Frankfurter Rundschau,frankfurter rundschau,Donnerstag 3. November 2022,,732,5086,e9955682bc81df41dafae613a73de17643a838ce,,unique,keep,,no,,no,,,POLITIK; S. 9,no,
2022-11,Main Corpus,2022-11(50).ZIP,Der Winter kommt Sozialsenatorin Kipping will alten Flughafen Tegel langfristig für Flüchtlinge nutz.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Der Winter kommt Sozialsenatorin Kipping will alten Flughafen Tegel langfristig für Flüchtlinge nutz.PDF,Der Winter kommt Sozialsenatorin Kipping will alten Flughafen Tegel langfristig für Flüchtlinge nutzen. Immer,der winter kommt sozialsenatorin kipping will alten flughafen tegel langfristig für flüchtlinge nutzen immer,Der Tagesspiegel,der tagesspiegel,Donnerstag 10. November 2022,Julius Betschka,645,4481,df1ca9ab14aa125d086221ca7084559cdc9a99eb,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_001.,BERLIN FQT:SPÄT; S. 008; Ausg. Der Tagesspiegel Nr. 25069 VOM 10.11.2022 SEITE 008,no,
2022-11,Main Corpus,2022-11(50).ZIP,Der Winter kommt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2022-11\raw_unarchive\Der Winter kommt.PDF,Der Winter kommt,der winter kommt,Der Tagesspiegel,der tagesspiegel,Donnerstag 10. November 2022,,627,4352,89e7c06717cd5862cc6cf4d33d23349c7bc5ab25,variant_001,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: Der Winter kommt Sozialsenatorin Kipping will alten Flughafen Tegel langfristig für Flüchtlinge nutz.PDF (variant_001).,BERLIN; S. 8,no,
