file_name,decision,reason,duplicate_group,notes
Abgeschoben trotz Personalmangel Fachkräftemangel(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Abgeschoben trotz Personalmangel Fachkräftemangel.PDF (exact_001).
Abgeschoben trotz Personalmangel Fachkräftemangel.PDF,keep,,exact_001,Representative kept for exact_001.
Abschiebe-Prozess_ Menschenrechtler fordern Konsequenzen Die Abschiebung des Tadschiken Dilmurod Erg.PDF,keep,,,
"Andere Länder, andere Lösungen Deutschland hat mehr als eine Million Ukraine -Flüchtlinge aufgenomme(2).PDF",drop,duplicate_exact,exact_002,"Dropped in favor of representative file: Andere Länder, andere Lösungen Deutschland hat mehr als eine Million Ukraine -Flüchtlinge aufgenomme.PDF (exact_002)."
"Andere Länder, andere Lösungen Deutschland hat mehr als eine Million Ukraine -Flüchtlinge aufgenomme.PDF",keep,,exact_002,Representative kept for exact_002.
Angst vor Abschiebung Pakistan lässt aktuell Afghanen im großen Stil in das von den Taliban regierte(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Angst vor Abschiebung Pakistan lässt aktuell Afghanen im großen Stil in das von den Taliban regierte.PDF (exact_003).
Angst vor Abschiebung Pakistan lässt aktuell Afghanen im großen Stil in das von den Taliban regierte.PDF,keep,,exact_003,Representative kept for exact_003.
Auf einen Blick Asylleistungen für Ukrainer_ Bas legt Gesetzentwurf vor ++ Wohnkosten-Erstattung im.PDF,keep,,,
Aus Afghanistan nach Deutschland.PDF,keep,,,
"Aus den Augen, aus dem Sinn.PDF",keep,,,
Auswärtigem Amt droht Strafe wegen Visa für Afghanen.PDF,keep,,,
Awo-Angebote sollen gerettet werden Ein Runder Tisch zur Rettung der Flüchtlings- und Migrationsdien.PDF,keep,,,
Britische Brutalisierung.PDF,keep,,,
Chronik.PDF,keep,,,
Deutschland steht mit dem Rücken zur Wand In seiner Zeit als Botschafter Taiwans in Berlin hat Jhy-W.PDF,keep,,,
Deutschlands Randerscheinung Der Anteil junger Menschen zwischen 15 und 24 Jahren ist niedrig. Im eu(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Deutschlands Randerscheinung Der Anteil junger Menschen zwischen 15 und 24 Jahren ist niedrig. Im eu.PDF (exact_004).
Deutschlands Randerscheinung Der Anteil junger Menschen zwischen 15 und 24 Jahren ist niedrig. Im eu.PDF,keep,,exact_004,Representative kept for exact_004.
"Die Methode Pontius Pilatus Als Angela Merkel damals sagte, wir schaffen das, wen meinte sie damit_.PDF",keep,,,
Die Politik der offenen Grenzen war ein Fehler Zehn Jahre Flüchtlingskrise_ Der Herbst 2015 bedeutet.PDF,keep,,,
Die Wahrheit danach Vor zehn Jahren sagte die damalige Bundeskanzlerin Angela Merkel in der Flüchtli.PDF,keep,,,
Die Überforderung Deutschlands.PDF,drop,commentary_noncore,,
Ein Ausweg aus Europas Asyl-Dilemma_ Frankreich und Großbritannien starten einen Pilotversuch zur Be.PDF,keep,,,
Ein fast ganz normales Land Seit fast zwei Jahren schiebt Deutschland regelmäßig Irakerinnen und Ira(2).PDF,keep,,,
Ein fast ganz normales Land Seit fast zwei Jahren schiebt Deutschland regelmäßig Irakerinnen und Ira.PDF,keep,,,
"Eine sehr, sehr schwierige Situation.PDF",keep,,,
Es fährt ein Zug nach Irgendwo.PDF,keep,,,
Etwas weniger deutsche Hetze.PDF,keep,,,
Europas flexibles Grenzregime(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Europas flexibles Grenzregime.PDF (exact_005).
Europas flexibles Grenzregime.PDF,keep,,exact_005,Representative kept for exact_005.
Flüchtlinge_ Diskussion um Wohnraum An der Ringstraße in Lennep werden aktuell 23 Wohnungen für Gefl.PDF,keep,,,
Flüchtlingshotel wird geräumt.PDF,keep,,,
"Früherer IS-Kämpfer darf abgeschoben werden Das Verwaltungsgericht Münster ist überzeugt, dass dem M(2).PDF",drop,duplicate_exact,exact_006,"Dropped in favor of representative file: Früherer IS-Kämpfer darf abgeschoben werden Das Verwaltungsgericht Münster ist überzeugt, dass dem M.PDF (exact_006)."
"Früherer IS-Kämpfer darf abgeschoben werden Das Verwaltungsgericht Münster ist überzeugt, dass dem M.PDF",keep,,exact_006,Representative kept for exact_006.
Gefährlicher Trend in Deutschland(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gefährlicher Trend in Deutschland.PDF (exact_007).
Gefährlicher Trend in Deutschland(3).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gefährlicher Trend in Deutschland.PDF (exact_007).
Gefährlicher Trend in Deutschland(4).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gefährlicher Trend in Deutschland.PDF (exact_007).
Gefährlicher Trend in Deutschland(5).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gefährlicher Trend in Deutschland.PDF (exact_007).
