file_name,decision,reason,duplicate_group,notes
_Wir brauchen mehr Zuwanderung_ DIHK-Präsident fordert Gesetz. Der Fachkräftemangel wird noch Jahre.PDF,keep,,,
"Ach, war da schon wieder so ein Vorfall_ Ein junger Afghane ersticht seine 15-jährige Exfreundin in.PDF",keep,,,
Achter Abschiebeflug erreicht Afghanistan Migration 27 Flüchtlinge an Bord   Zum ersten Mal Gefährde.PDF,keep,,,
"CDU setzt Kirchen unter Druck Unionspolitiker, allen voran der Kieler Innenminister Grote, legen das.PDF",keep,,,
CSU will Nachzug nur für Härtefälle Suche nach Kompromiss für Flüchtlingspolitik.PDF,keep,,,
Das ist gemeint mit _unter 200.000 Migranten_ Minister-Satz heizt Obergrenzen-Diskussion an.PDF,keep,,,
Demo gegen Abschiebung nach Afghanistan.PDF,keep,,,
Deutlich mehr Klagen gegen Asylbescheid Jeder zweite Flüchtling legt Einspruch ein.PDF,keep,,,
Deutsche Behörden holen Afghanen zurück.PDF,keep,,,
Deutschland nimmt mehr Flüchtlinge auf als ganz Europa Zahl der Asylentscheidungen liegt höher als i.PDF,keep,,,
Deutschland schiebt wieder ab Geplanter Charterflug nach Afghanistan.PDF,keep,,,
Die Angst vor dem Familiennachzug.PDF,keep,,,
"Ein Zwischenruf zu ... ... Flüchtlingen Barbara John kritisiert deutsche Behörden, die das Alter jun.PDF",drop,commentary_noncore,,
Ent-Solidarisierung zum Schaden aller.PDF,drop,commentary_noncore,,
Erkelenz_ Neue Asylsuchende angekündigt.PDF,keep,,,
"Es geht um Glaubwürdigkeit Eine Expertenkommission erklärt, wie eine zukunftsgerichtete Flüchtlings-.PDF",keep,,,
Faust und die Flüchtlinge.PDF,keep,,,
Flüchtlingspate soll 3400 Euro zahlen.PDF,keep,,,
Flüchtlingszahl sinkt unter _Obergrenze_ De Maizière rechnet 2017 mit weniger als 200 000 Migranten.PDF,keep,,,
Gegen Familiennachzug Kleinere Kommunen wollen Aussetzung verlängern. De Maizière regt Initiative vo.PDF,keep,,,
"Gekommen, um zu gehen Die Bundesregierung erhöht den Druck auf Geflüchtete, in ihre Heimat zurückzuk.PDF",keep,,,
"Gipfelpapier mit vielen Leerstellen EU und Afrikanische Union feiern eine Einigung, die Flüchtlingen.PDF",keep,,,
"Grenzstreit, nächster Akt.PDF",keep,,,
Herrschafts-zeiten Kommentar von Lukas Wallraff.PDF,drop,commentary_noncore,,
Herzlich unwillkommen Der Flüchtlingsrat kritisiert  gewollte Abschreckung von Asylbewerbern . Die L.PDF,keep,,,
Hilden bringt Flüchtlinge verteilt unter.PDF,keep,,,
In 30 Jahren doppelt so viele Muslime in Deutschland_ US -Studie erwartet elf Prozent im Jahr 2050 E.PDF,keep,,,
Integration bei Topf und Herd.PDF,keep,,,
kein Titel.PDF,keep,,,
Kein Wohnchaos mehr in Unterkünften Integration Flüchtlingszahlen gehen stetig zurück   einige Einri.PDF,keep,,,
Kein Zimmer frei_ Noch immer leben 3.700 Geflüchtete in Notunterkünften. Dabei gebe es freie Plätze.PDF,keep,,,
Kirchen fordern engagiertere Flüchtlingspolitik Berliner Erzbischof Koch_ Familiennachzug _unbedingt.PDF,keep,,,
Kommission plädiert für Migrationsministerium.PDF,keep,,,
Merkel kritisiert Flüchtlingsverteilung.PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Neue Wohnungen im alten Haus.PDF,keep,,,
Partnerschaftlicher Umgang sieht anders aus.PDF,keep,,,
Politik Kompakt Zuwanderung_ Zahl der Asylbewerber im November gestiegen ++ Zugeständnisse von Libye.PDF,keep,,,
"Richtige Mülltrennung gehört zur Integration Wertstoff und Restmüll, Verwertung und Recycling_ Im We.PDF",keep,,,
Skandinaviens Abschied von der Willkommenskultur Dänemark verschärft seine Grenzkontrollen. Europas.PDF,keep,,,
Syrien ist weder sicher noch frei.PDF,drop,commentary_noncore,,
Tusk spaltet die EU in der Flüchtlingsfrage Ratschef will keine verbindlichen Quoten mehr - die Bund.PDF,keep,,,
Unter Generalverdacht In Bayern darf die Polizei seit einem Jahr Flüchtlingsunterkünfte ohne Anlass.PDF,keep,,,
Weniger Flüchtlinge eingereist Migration 19 600 Personen an Grenze zu Bayern und Baden-Württemberg g.PDF,keep,,,
Wenn Flüchtlinge zu Freunden werden.PDF,keep,,,
Wo Flüchtlinge (nicht) wohnen können.PDF,keep,,,
Zurück in die Hölle Einige Innenpolitiker wollen syrische Flüchtlinge in ihre Heimat abschieben. Doc(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Zurück in die Hölle Einige Innenpolitiker wollen syrische Flüchtlinge in ihre Heimat abschieben. Doc.PDF (variant_001).
Zurück in die Hölle Einige Innenpolitiker wollen syrische Flüchtlinge in ihre Heimat abschieben. Doc.PDF,keep,,variant_001,Representative kept for variant_001.
Zündstoff für den Gipfel Tusks Vorstoß zur Flüchtlingspolitik findet nur wenig Beifall.PDF,keep,,,
Österreichs Asylpolitik wäre in Deutschland kaum umsetzbar Die neue Koalition möchte Mobiltelefone a.PDF,keep,,,
