file_name,decision,reason,duplicate_group,notes
Aufklärung als Weg aus der Gewaltspirale Stuttgart geht präventiv gegen Auseinandersetzungen in Flüc.PDF,keep,,,
BAMF will bei Fluchtgründen genauer hinsehen Überprüfung des Schutzstatus nach drei Jahren erfolgt b.PDF,keep,,,
Bayern Kompakt Innenministerium_ Neues Konzept gegen Flüchtlingskriminalität ++ Jüdische Gemeinde_ A.PDF,keep,,,
BGH hebt Haftbefehl gegen Franco A. auf.PDF,keep,,,
Deutschland missachtet UN -Konvention.PDF,keep,,,
Eigener Wohnraum fördert Integration.PDF,keep,,,
Ein Zwischenruf zu ... ...Jamaika Barbara John über Flüchtlingspolitik und die bisherigen Ergebnisse.PDF,drop,commentary_noncore,,
EKD-Chef übt Selbstkritik in der Asylpolitik Manche hätten die Stellungnahmen der Kirche als _morali.PDF,keep,,,
"Endlich eingeschrieben Mehr und mehr Flüchtlinge schaffen es, einen regulären Studienplatz in Berlin.PDF",keep,,,
Ergänzung statt Alternative Ein Einwanderungsgesetz ist kein Alibi für mangelnde Integrationspolitik.PDF,keep,,,
Es wird Rückschläge geben und Opfer.PDF,keep,,,
Europa bleibt attraktiv für Muslime.PDF,keep,,,
"Experte_ 4,5 Milliarden Euro pro Jahr für Flüchtlingsschüler Im deutschen Bildungssystem klaffen Lüc.PDF",keep,,,
Feind hört mit Werden Asylbewerber von Dolmetschern der Flüchtlingsbehörde bedrängt und bespitzelt_(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Feind hört mit Werden Asylbewerber von Dolmetschern der Flüchtlingsbehörde bedrängt und bespitzelt_.PDF (variant_001).
Feind hört mit Werden Asylbewerber von Dolmetschern der Flüchtlingsbehörde bedrängt und bespitzelt_.PDF,keep,,variant_001,Representative kept for variant_001.
Fette Rechnung für Flüchtlingshelfer Sie haben für nachziehende Familienangehörige von Geflüchteten.PDF,keep,,,
Flüchtlinge dürfen sich nicht niederlassen Politik Darum drückt das Land Niedersachsen in Delmenhors.PDF,keep,,,
Flüchtlingskinder gerechter auf die Schulen verteilen.PDF,keep,,,
Flüchtlingsrat kritisiert Stellenstreichung.PDF,keep,,,
Flüchtlingssituation hat sich entspannt(2).PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Flüchtlingssituation hat sich entspannt.PDF (variant_002).
Flüchtlingssituation hat sich entspannt.PDF,keep,,variant_002,Representative kept for variant_002.
Flüchtlingsunterkunft zieht als Sportlerdusche an die Radrennbahn.PDF,keep,,,
Groko plant Asylzentren Regierungsbildung Niedersachsens SPD und CDU diskutieren Flüchtlingspolitik.PDF,keep,,,
Göring-Eckardt verirrt sich im Abschiebe-Dschungel Ist die Rückführung eines verlobten Straftäters a.PDF,keep,,,
Hochstilisiertes Problem Wie unbegleitete minderjährige Flüchtlinge Opfer politischen Taktierens wer.PDF,keep,,,
Jeder Fünfzigste ist ein Geflüchteter Die Zahl der in Deutschland lebenden Flüchtlinge hat sich seit.PDF,keep,,,
kein Titel.PDF,keep,,,
Knackpunkte werden erst einmal vertagt Sondierung Streitthemen Flüchtlingspolitik und Klimaschutz zu.PDF,keep,,,
Kontinent der Zuwanderung Forscher berechnen_ Die muslimische Bevölkerung in Europa wird stetig wach.PDF,keep,,,
Kritik an Unterbringung von Flüchtlingen Wohlfahrtsverbände klagen über Ungleichbehandlung.PDF,keep,,,
"Lager der Hoffnungslosen_ Schwarz-Gelb plant bislang, Asylbewerber ohne Anerkennungschance langfrist.PDF",keep,,,
Lernen für die Flüchtlingshilfe In  Refugee Law Clinics  helfen Jurastudierende Geflüchteten in Rech.PDF,keep,,,
"Menschenrechte kennen keine Obergrenze, sagt Günter Burkhardt die dritte meinung.PDF",drop,commentary_noncore,,
Migrationspolitik als Chefsache.PDF,keep,,,
Moerser Flüchtlingsrat will engagierte Helfer entlasten.PDF,keep,,,
nachrichten Mehr WohnsitzauflagenDas nieders.PDF,keep,,,
"Ohne Familiennachzug riskiert Deutschland Parallelgesellschaften, sagt Mortaza Rahimi die dritte mei.PDF",drop,commentary_noncore,,
Papua -Polizei stürmt Lager auf Manus.PDF,keep,,,
Politik mit Zahlen Die Jamaika-Sondierer streiten weiter um den Familiennachzug - dabei zeigt eine S.PDF,keep,,,
Seit 2014 Zahl Geflüchteter verdoppelt Jamaika streitet weiter über Familiennachzug.PDF,keep,,,
Stadt muss mehr Flüchtlinge aufnehmen.PDF,keep,,,
Subsidiärer Schutz  ergänzt das Asylrecht Dass Bürgerkriegsflüchtlingen der Familiennachzug verweige.PDF,keep,,,
"Viel weniger als gedacht Warum es für Flüchtlinge so schwierig ist, Familienangehörige nachzuholen.PDF",keep,,,
Voerde muss 2018 deutlich mehr Flüchtlinge unterbringen.PDF,keep,,,
"Von einem Gefängnis ins andere Flüchtlinge, die nach Australien wollten und in Papua -Neuguinea land.PDF",keep,,,
Was Australiens Migrationspolitik mit Europa zu tun hat Die Polizei hat in Papua -Neuguinea ein Lage.PDF,keep,,,
Was hinter den Asylzahlen steckt.PDF,keep,,,
"Wer Gutes tut Während die Spendenbereitschaft in Deutschland 2017 insgesamt gestiegen ist, gaben Deu.PDF",keep,,,
"Zeit, zu geben.PDF",keep,,,
Zuzugsverbot für Flüchtlinge kritisiert Einwanderung Sonderregel für Städte.PDF,keep,,,
