file_name,decision,reason,duplicate_group,notes
"6,8 Milliarden vom Bund für Flüchtlinge Städtetag begrüßt Einigung mit Ländern und Kommunen.PDF",keep,,,
_Das ist das Denken der 60er Jahre_ Migrationsforscher zum Einwanderungsgesetz.PDF,keep,,,
Abgeschottet im bayerischen Ankerzentrum Seit drei Monaten betreibt der Freistaat eine eigene Flücht.PDF,keep,,,
"Ade, Deutschland Die Zahl der  Rückkehrer  in die Türkei ist bisher nicht auffällig groß, aber sie i.PDF",keep,,,
Alte Autos bringen neue Arbeitsstelle Netzwerk Asyl Flüchtling Hosam Al Saadini findet Job in Oldtim.PDF,keep,,,
Asyl-Überprüfung_ 100.000 Fälle noch in diesem Jahr.PDF,keep,,,
"Asylsuchende müssen wissen, wie es abläuft die drei fragezeichen.PDF",keep,,,
Bafög-Regeln belasten Flüchtlinge Studium in Deutschland wird erschwert.PDF,keep,,,
Bund stockt Gelder für Flüchtlinge auf.PDF,keep,,,
Bund zahlt Milliarden für Integrationshilfe.PDF,keep,,,
Das Zusammenleben klappt noch nicht Die Bürgersprechstunde der ZUE im Alten Zollhaus in Orsoy war gu.PDF,keep,,,
Dazugehören - ein flüchtiges Gefühl Ahmad Hashish kam 2015 aus Syrien nach Deutschland. Über das sch.PDF,keep,,,
"Der Integration auf der Spur Eine Bundes- und eine Landespolitikerin wollen wissen, wie es um den Fo.PDF",keep,,,
Die deutsche Spur.PDF,drop,commentary_noncore,,
"Die neue Härte in der Asylpolitik Viele EU-Staaten haben ihre Gesetze verschärft, um Migration zu re.PDF",keep,,,
Die Opfer eines grauenhaften Krieges „Deine Liebe ist Feuer“ feiert am Samstag Premiere auf der Stud(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Die Opfer eines grauenhaften Krieges „Deine Liebe ist Feuer“ feiert am Samstag Premiere auf der Stud.PDF (exact_001).
Die Opfer eines grauenhaften Krieges „Deine Liebe ist Feuer“ feiert am Samstag Premiere auf der Stud.PDF,keep,,exact_001,Representative kept for exact_001.
"Ein abwegiger Terrorvorwurf In England stehen 15 Menschen vor Gericht, die 2017 einen Abschiebeflug.PDF",keep,,,
Ein Held! Ein Held_ Italiens derzeit berühmtestes Dorf Riace liegt in Kalabrien. Sein Bürgermeister.PDF,keep,,,
Eine tragfähige Lösung.PDF,keep,,,
Einwanderung erwünscht Die Bundesregierung will Fachkräften die Zuwanderung nach Deutschland erleich.PDF,keep,,,
"Er will kein Flüchtling mehr sein Der Journalist Adil Yi it , der aus der Pressekonferenz von Erdo a.PDF",keep,,,
EU-Zuwanderung bleibt niedrig Der anhaltende Aufschwung in Osteuropa und Verdrängungseffekte durch F.PDF,keep,,,
Europa größer denken.PDF,keep,,,
Flüchtlinge werden den Fachkräftemangel nicht lindern.PDF,drop,commentary_noncore,,
Geld könnte Kommunen nicht erreichen.PDF,keep,,,
Grüne bitten um Hilfe für Flüchtlinge Kreis soll dem Vorbild der Großstädte folgen.PDF,keep,,,
Hartz IV für knapp 620 000 erwerbsfähige Flüchtlinge.PDF,keep,,,
Interkulturelle Tage mit Kochen und Kunst(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Interkulturelle Tage mit Kochen und Kunst.PDF (exact_002).
Interkulturelle Tage mit Kochen und Kunst(3).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Interkulturelle Tage mit Kochen und Kunst.PDF (exact_002).
Interkulturelle Tage mit Kochen und Kunst(4).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Interkulturelle Tage mit Kochen und Kunst.PDF (exact_002).
Interkulturelle Tage mit Kochen und Kunst.PDF,keep,,exact_002,Representative kept for exact_002.
Klare Ansagen sind nötig.PDF,drop,commentary_noncore,,
Kleine Figuren erinnern an Flüchtlinge.PDF,keep,,,
Kommt nun das Kärcher-Center_ Die Traglufthalle zur Unterbringung von Flüchtlingen ist seit Mai vom.PDF,keep,,,
Landsleute bedroht und erpresst(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Landsleute bedroht und erpresst.PDF (exact_003).
Landsleute bedroht und erpresst.PDF,keep,,exact_003,Representative kept for exact_003.
Literatur und Wirklichkeit.PDF,keep,,,
"Merkels Schlussstrich Die Kanzlerin fordert, die Debatte über den Flüchtlingsherbst von 2015 zu been.PDF",keep,,,
Milliarden für Flüchtlinge Der Bund will Zuschuss für Integration auf Pauschalen umstellen. Oppositi.PDF,keep,,,
Mit Assad arrangiert Der Istanbuler Syrien-Gipfel zeigt_ Auch Deutschland und Frankreich haben sich.PDF,keep,,,
Mobilheime stehen zum Verkauf Flüchtlinge 2016 wurden sie                        angeschafft   Drei.PDF,keep,,,
Mordversuch wegen Hass auf Fremde Bei einem Messerangriff werden drei Menschen verletzt. Ein 70-Jähr.PDF,keep,,,
Nach Feuer in Flüchtlingsheim laufen Hilfsangebote Die beim Feuer in Alt Langenfeld unverletzt gebli.PDF,keep,,,
"Nachgezogen Seit 2015 hat Berlin für die Betreuung und Integration Geflüchteter rund 3,4 Milliarden.PDF",keep,,,
Neue Debatte über den Spurwechsel CDU-Politiker Daniel Günther dringt auf ein Bleiberecht für Flücht.PDF,keep,,,
Neues Ankunftszentrum für Flüchtlinge Auf dem Gelände der Bonhoeffer-Nervenklinik entsteht dafür ein.PDF,keep,,,
Neues Flüchtlingsdrama droht Tausende versuchen von Bosnien aus nach Kroatien zu gelangen. Wer zahlt.PDF,keep,,,
Neun Milliarden mehr für die Länder Der Bund stockt seine Hilfen für flüchtlingsbezogene Ausgaben vo.PDF,keep,,,
Nie ohne die Betroffenen planen Im Lehmbruck-Museum sprach der Migrationsforscher Mark Terkessidis ü.PDF,keep,,,
