file_name,decision,reason,duplicate_group,notes
_Als Kurden trifft uns die Traurigkeit immer wieder_ Drei Tage nachdem US -Präsident Donald Trump de.PDF,keep,,,
_Hier kann man sich ohne Angst zur AfD bekennen_ Am Sonntag wird in Thüringen gewählt. Rund um Gera.PDF,keep,,,
_Ich will keine Pull-Effekte_ Bundesinnenminister Horst Seehofer (CSU) über die neuen Fluchtwege auf.PDF,keep,,,
Abschiebeversuch aus psychiatrischer Klinik.PDF,keep,,,
Abschiebung durch Angehörige verhindert Göttinger Polizei bricht verbarrikadierte Wohnungstüren mit.PDF,keep,,,
"Aggressiver Flüchtling wurde vor fahrenden Zug gestoßen Der Mann, der im Flüchtlingsheim am Wehrhahn.PDF",keep,,,
"Angeklagte ,offen nationalsozialistisch Gewalt Prozessauftakt gegen die Terror- Gruppierung Revoluti.PDF",keep,,,
"Aufnahme unter Vorbehalt Die EU-Staaten ringen um Lösungsmöglichkeiten, Geflüchtete in den Ländern a.PDF",keep,,,
Beifall für Seehofers Flüchtlingskurs Der Innenminister will 25 Prozent der Bootsflüchtlinge aufnehm(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Beifall für Seehofers Flüchtlingskurs Der Innenminister will 25 Prozent der Bootsflüchtlinge aufnehm.PDF (exact_001).
Beifall für Seehofers Flüchtlingskurs Der Innenminister will 25 Prozent der Bootsflüchtlinge aufnehm.PDF,keep,,exact_001,Representative kept for exact_001.
Deutsch lernen für einen guten Job Migration Blick in einen Integrationskurs in der Volkshochschule(2).PDF,keep,,,
Deutsch lernen für einen guten Job Migration Blick in einen Integrationskurs in der Volkshochschule.PDF,keep,,,
Deutsche Sprache bleibt Schlüssel zur Integration Flüchtlinge 91 Menschen mit Fluchthintergrund werd.PDF,keep,,,
Die falschen Prioritäten der EU.PDF,drop,commentary_noncore,,
Einen Plan B gibt es nicht Ein Eritreer kommt nach Deutschland und wird als Flüchtling anerkannt. De.PDF,keep,,,
Erdogan verachtet und erpresst die EU.PDF,keep,,,
Erfolgreiche Integration(2).PDF,keep,,,
Erfolgreiche Integration.PDF,keep,,,
Flüchtling in Krefeld vor fahrenden Zug gestoßen(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Flüchtling in Krefeld vor fahrenden Zug gestoßen.PDF (exact_002).
Flüchtling in Krefeld vor fahrenden Zug gestoßen.PDF,keep,,exact_002,Representative kept for exact_002.
"Flüchtling klagt Innensenator an Darf die Polizei ohne Durchsuchungsbeschluss Türen öffnen, um abzus.PDF",keep,,,
Flüchtling wegen Brandstiftung vor Gericht Der junge Syrer hatte im April wohl aus Frust Möbel von e.PDF,keep,,,
Flüchtlingsbetreuung_ Rat lehnt Plan der Verwaltung ab Die Betreuung wird auch künftig von externen.PDF,keep,,,
Griechische Inseln_ Wieder ein Brand in Flüchtlingslager Feuer zerstören Teile des völlig überbelegt.PDF,keep,,,
Junger Flüchtling wird Handwerker Festim Korumi ist im Team von Heinz Goumans in Straelen . Es geht.PDF,keep,,,
kein Titel(2).PDF,keep,,,
kein Titel.PDF,keep,,,
Keine Anreize für Bootsflüchtlinge schaffen.PDF,keep,,,
Koalition der Willigen Christian Jakob über die Aufnahme geretteter Flüchtlinge.PDF,keep,,,
"Kommunen sollen zahlen Städte und Gemeinden befürchten, dass sie ohne Nachbesserungen am Landesetat.PDF",keep,,,
Kreis übernimmt Flüchtlingsheime.PDF,keep,,,
Kurdische Flüchtlinge in Deutschland erwartet.PDF,keep,,,
Mehr Asylbewerber als im Vorjahr kommen nach Europa Starker Zuzug aus Venezuela . In Deutschland ist.PDF,keep,,,
Migration ohne Empathie Droht eine neue Flüchtlingswelle_ In der Debatte um die Zuwanderung hat die.PDF,keep,,,
Minimallösung.PDF,keep,,,
Seehofer kommt der Türkei entgegen Ankara will zwei Millionen Flüchtlinge nach Syrien bringen und da.PDF,keep,,,
Seehofer will Griechen helfen Migration Innenminister fürchtet neuen Ansturm von Flüchtlingen.PDF,keep,,,
Seid nicht naiv! Huawei sollte das deutsche 5G-Netz nicht bauen dürfen. Die Bundesregierung muss beg.PDF,keep,,,
So klappt Integration in Zetel Flüchtlinge Haupt- und Ehrenamtliche helfen Migranten in der Gemeinde.PDF,keep,,,
Stadt erhält Millionen für Flüchtlings-Integration.PDF,keep,,,
Straelen plant neues Asylbewerberhaus Die Stadt will im nächsten Jahr eine Gemeinschaftsunterkunft f.PDF,keep,,,
"Syrischer Flüchtling bei der Feuerwehr Der 29-jährige Syrer Jalal Swed ist ein Bootsflüchtling, der.PDF",keep,,,
Todesstreifen wird Lebenslinie Vortragsgemeinschaft Mario Goldstein wandert an der alten DDR-Grenze.PDF,keep,,,
Union stellt sich gegen Seehofer.PDF,keep,,,
Viele Hildener helfen bereitwillig den Flüchtlingen aus der DDR Im Sommer und Herbst 1989 verlassen.PDF,keep,,,
Vom Flüchtlingsboot ins Biotech-Labor Nasim Jesri flieht vor knapp vier Jahren aus seiner Heimat vor.PDF,keep,,,
Vor Prager Balkonrede kribbelte die Luft Wiedervereinigung Genscher verkündete DDR-Bürgern Ausreisee.PDF,keep,,,
Wie Flüchtlinge Deutschland bewerten Meinung Eine neue Studie der Robert-Bosch-Stiftung gibt Hinweis(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Wie Flüchtlinge Deutschland bewerten Meinung Eine neue Studie der Robert-Bosch-Stiftung gibt Hinweis.PDF (exact_003).
Wie Flüchtlinge Deutschland bewerten Meinung Eine neue Studie der Robert-Bosch-Stiftung gibt Hinweis.PDF,keep,,exact_003,Representative kept for exact_003.
Xanten erklärt sich zum „sicheren Hafen“.PDF,keep,,,
