batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2013-10,Main Corpus,2013-10(141).ZIP,_Das Camp kann kein Dauerzustand sein_ Berlins Integrationsbeauftragte Lüke über Flüchtlinge am Oran.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Das Camp kann kein Dauerzustand sein_ Berlins Integrationsbeauftragte Lüke über Flüchtlinge am Oran.PDF,"""Das Camp kann kein Dauerzustand sein""; Berlins Integrationsbeauftragte Lüke über Flüchtlinge am",das camp kann kein dauerzustand sein berlins integrationsbeauftragte lüke über flüchtlinge am,Der Tagesspiegel,der tagesspiegel,Samstag 5. Oktober 2013,,774,5497,5d0335e1239bbb7a48dacef58411121988b2c3e7,,unique,keep,,no,,no,,,BERLIN; S. 16; Ausg. 21829,no,
2013-10,Main Corpus,2013-10(141).ZIP,"_Das macht dich fertig_ Pawel ist homosexuell, er floh aus Angst vor Bestrafung aus Russland nach De.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Das macht dich fertig_ Pawel ist homosexuell, er floh aus Angst vor Bestrafung aus Russland nach De.PDF","""Das macht dich fertig""; Pawel ist homosexuell, er floh aus Angst vor Bestrafung aus Russland nach",das macht dich fertig pawel ist homosexuell er floh aus angst vor bestrafung aus russland nach,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,24. Oktober 2013,Alexandra Rojkov,1388,9158,77f3676f5f8ade6020338dc815a4f82ecebd77ef,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_001.,"POLITIK;""Das macht dich fertig""; S. 7; Ausg. 44",no,
2013-10,Main Corpus,2013-10(141).ZIP,_Ein wichtiger Schritt_ PODIUM _ Bremen braucht alle Köpfe__ Fachgespräch und Diskussion zur Einwand.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Ein wichtiger Schritt_ PODIUM _ Bremen braucht alle Köpfe__ Fachgespräch und Diskussion zur Einwand.PDF,"""Ein wichtiger Schritt"" PODIUM "" Bremen braucht alle Köpfe"": Fachgespräch und Diskussion zur",ein wichtiger schritt podium  bremen braucht alle köpfe fachgespräch und diskussion zur,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 31. Oktober 2013,DIERCK WITTENBERG,332,2232,1e86894e379ead235f17086f51e87222fe1809a5,,unique,keep,,no,,no,,,BREMEN AKTUELL; S. 24,no,
2013-10,Main Corpus,2013-10(141).ZIP,"_Es braucht den Willen, Flüchtlinge zu schützen_ SCHWARZ-GRÜN Wird das Asyl zur Gretchenfrage einer.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Es braucht den Willen, Flüchtlinge zu schützen_ SCHWARZ-GRÜN Wird das Asyl zur Gretchenfrage einer.PDF","""Es braucht den Willen, Flüchtlinge zu schützen"" SCHWARZ-GRÜN Wird das Asyl zur Gretchenfrage einer",es braucht den willen flüchtlinge zu schützen schwarzgrün wird das asyl zur gretchenfrage einer,"taz, die tageszeitung",taz die tageszeitung,Samstag 12. Oktober 2013,INES POHL / CHRISTIAN JAKOB,803,5619,8e54217bba34c31d82c9a5abdb5d12da421eeec9,,unique,keep,,no,,no,,,AKTUELLES; S. 05,no,
2013-10,Main Corpus,2013-10(141).ZIP,"_Es geht nicht darum, sich anderen anzudienen_.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Es geht nicht darum, sich anderen anzudienen_.PDF","""Es geht nicht darum, sich anderen anzudienen""",es geht nicht darum sich anderen anzudienen,Berliner Zeitung,berliner zeitung,19. Oktober 2013,,829,5605,d6793c9c7af389625bd9192c1f432e738f569d82,,unique,keep,,no,,no,,,POL; S. 5,no,
2013-10,Main Corpus,2013-10(141).ZIP,_EU lässt Italien im Stich_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_EU lässt Italien im Stich_.PDF,"""EU lässt Italien im Stich""",eu lässt italien im stich,Frankfurter Rundschau,frankfurter rundschau,Dienstag 8. Oktober 2013,,285,2118,8a6ff798d5193ce829c1fae6a3a9a36d186a0252,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
2013-10,Main Corpus,2013-10(141).ZIP,_Heute ist ein Tag des Weinens_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Heute ist ein Tag des Weinens_.PDF,"""Heute ist ein Tag des Weinens""",heute ist ein tag des weinens,Der Tagesspiegel,der tagesspiegel,Samstag 5. Oktober 2013,,359,2655,cef3e4d1dffe4b038ec641b45bec999585c4cd20,,unique,keep,,no,,no,,,ZWEITE; S. 2; Ausg. 21829,no,
2013-10,Main Corpus,2013-10(141).ZIP,_Kaukasier_ nicht betroffen OPERATION LAMPEDUSA Weitere Personenkontrollen gegen Flüchtlinge. Zwei M.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Kaukasier_ nicht betroffen OPERATION LAMPEDUSA Weitere Personenkontrollen gegen Flüchtlinge. Zwei M.PDF,"""Kaukasier"" nicht betroffen OPERATION LAMPEDUSA Weitere Personenkontrollen gegen Flüchtlinge. Zwei",kaukasier nicht betroffen operation lampedusa weitere personenkontrollen gegen flüchtlinge zwei,"taz, die tageszeitung",taz die tageszeitung,Freitag 18. Oktober 2013,KAI VON APPEN,395,2973,bf36ca8d2ce47e5c6cfb627832776b5a142e26a5,,unique,keep,,no,,no,,,HAMBURG AKTUELL; S. 28,no,
2013-10,Main Corpus,2013-10(141).ZIP,_Mehr Geld für bessere Betreuung_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Mehr Geld für bessere Betreuung_.PDF,"""Mehr Geld für bessere Betreuung""",mehr geld für bessere betreuung,Südwest Presse,südwest presse,Montag 28. Oktober 2013,,269,2025,2df006e693dab03c6859b127e68512c08fb87a77,,unique,keep,,no,,no,,,Südwestumschau; S. 5,no,
2013-10,Main Corpus,2013-10(141).ZIP,_Wir verfolgen das in Lampedusa_ FLÜCHTLINGE Am Kreuzberger Oranienplatz sind die meisten Flüchtling.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-10\raw_unarchive\_Wir verfolgen das in Lampedusa_ FLÜCHTLINGE Am Kreuzberger Oranienplatz sind die meisten Flüchtling.PDF,"""Wir verfolgen das in Lampedusa"" FLÜCHTLINGE Am Kreuzberger Oranienplatz sind die meisten Flüchtlinge",wir verfolgen das in lampedusa flüchtlinge am kreuzberger oranienplatz sind die meisten flüchtlinge,"taz, die tageszeitung",taz die tageszeitung,Samstag 05. Oktober 2013,CEM GÜLER,340,2293,fb0a8a0c5be3907eb74616698df4edd5f7b66539,,unique,keep,,no,,no,,,BERLIN AKTUELL; S. 52,no,
