batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2023-09,Main Corpus,2023-09(100).ZIP,",,An der Belastungsgrenze_.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\,,An der Belastungsgrenze_.PDF",",,An der Belastungsgrenze""",an der belastungsgrenze,Der Tagesspiegel,der tagesspiegel,Donnerstag 21. September 2023,,367,2806,e4154d734e658a36e70a4f409cc306576b7b34e8,,unique,keep,,no,,no,,,TITEL; Titel; S. 1,no,
2023-09,Main Corpus,2023-09(100).ZIP,3000 neue Plätze in NRW für Flüchtlinge Land und Kommunen verständigen sich. Die schwarz-grüne Regie.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\3000 neue Plätze in NRW für Flüchtlinge Land und Kommunen verständigen sich. Die schwarz-grüne Regie.PDF,3000 neue Plätze in NRW für Flüchtlinge Land und Kommunen verständigen sich. Die schwarz-grüne,3000 neue plätze in nrw für flüchtlinge land und kommunen verständigen sich die schwarzgrüne,Rheinische Post,rheinische post,Samstag 30. September 2023,Sina Zehrfeld,524,3902,297c528afe20ccfd702a672055556eb4b68a364d,,unique,keep,,no,,no,,,S. 1,no,
2023-09,Main Corpus,2023-09(100).ZIP,361 Flüchtlinge leben in Kranenburg Der Rat streicht den Ausschuss für Bürgeranliegen und Strukturfr.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\361 Flüchtlinge leben in Kranenburg Der Rat streicht den Ausschuss für Bürgeranliegen und Strukturfr.PDF,361 Flüchtlinge leben in Kranenburg Der Rat streicht den Ausschuss für Bürgeranliegen und Strukturfragen.,361 flüchtlinge leben in kranenburg der rat streicht den ausschuss für bürgeranliegen und strukturfragen,Rheinische Post,rheinische post,Mittwoch 13. September 2023,Peter Janssen,584,4345,cf933de100a6e7aa7a231914ac45dbd522f147c7,,unique,keep,,no,,no,,,S. 18,no,
2023-09,Main Corpus,2023-09(100).ZIP,80 Flüchtlinge in Container am Schulzentrum Die Unterbringung ist ab 2024 für etwa drei Jahre vorges.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\80 Flüchtlinge in Container am Schulzentrum Die Unterbringung ist ab 2024 für etwa drei Jahre vorges.PDF,80 Flüchtlinge in Container am Schulzentrum Die Unterbringung ist ab 2024 für etwa drei Jahre vorgesehen.,80 flüchtlinge in container am schulzentrum die unterbringung ist ab 2024 für etwa drei jahre vorgesehen,Rheinische Post,rheinische post,Mittwoch 6. September 2023,Thomas Gutmann,496,3613,1d975dcabfbe53046c126d368da8dca34e94ba8e,,unique,keep,,no,,no,,,S. 25,no,
2023-09,Main Corpus,2023-09(100).ZIP,"Absurd, was Zuwanderer alles wissen müssen.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Absurd, was Zuwanderer alles wissen müssen.PDF","Absurd, was Zuwanderer alles wissen müssen",absurd was zuwanderer alles wissen müssen,Die Welt,die welt,Donnerstag 14. September 2023,Rainer Haubrich,454,3113,94a3c91deeb3328856927ee04f7fc7fc4cab9999,,unique,keep,,no,,no,,,POLITIK; PLATZ DER REPUBLIK; S. 2; Ausg. 179,no,
2023-09,Main Corpus,2023-09(100).ZIP,Altbundespräsident Gauck nennt OB Meyer im ZDF Steigende Flüchtlingszahlen aus Afrika_ Altbundespräs.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Altbundespräsident Gauck nennt OB Meyer im ZDF Steigende Flüchtlingszahlen aus Afrika_ Altbundespräs.PDF,Altbundespräsident Gauck nennt OB Meyer im ZDF Steigende Flüchtlingszahlen aus Afrika:,altbundespräsident gauck nennt ob meyer im zdf steigende flüchtlingszahlen aus afrika,Rheinische Post,rheinische post,Dienstag 19. September 2023,Jens Voss,529,3893,50cfd568b1a54d01f4c0cab8ccd9d09abc36244c,,unique,keep,,no,,no,,,S. 16,no,
2023-09,Main Corpus,2023-09(100).ZIP,Am Ende der Kapazitäten.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Am Ende der Kapazitäten.PDF,Am Ende der Kapazitäten,am ende der kapazitäten,Berliner Zeitung,berliner zeitung,20. September 2023,,798,5688,5ab86dbd05a9f09b0f26728c3296b7e5b4d7d9c1,,unique,keep,,no,,no,,,TITEL; S. 1,no,
2023-09,Main Corpus,2023-09(100).ZIP,Ampel stellt sich gegen Söders _Integrationsgrenze_ Ministerpräsident will die Zahl der Asylsuchende.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Ampel stellt sich gegen Söders _Integrationsgrenze_ Ministerpräsident will die Zahl der Asylsuchende.PDF,"Ampel stellt sich gegen Söders ""Integrationsgrenze"" Ministerpräsident will die Zahl der Asylsuchenden deckeln.",ampel stellt sich gegen söders integrationsgrenze ministerpräsident will die zahl der asylsuchenden deckeln,Die Welt,die welt,Montag 18. September 2023,Hannelore Crolly,911,6702,a354db4853ab3b132c7c34dc59f9ac0f94788746,,unique,keep,,no,,no,,,Titel; S. 1; Ausg. 181,no,
2023-09,Main Corpus,2023-09(100).ZIP,Angekommen – und dann_ Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europ(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Angekommen – und dann_ Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europ(2).PDF,Angekommen – und dann? Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europa,angekommen  und dann rund 186000 menschen sind in diesem jahr bereits übers mittelmeer nach europa,Rheinische Post,rheinische post,Samstag 30. September 2023,,801,5679,7956e89afc3b5c7272d19867d39df801946ab5dc,exact_001,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Angekommen – und dann_ Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europ.PDF (exact_001).,S. 4,no,
2023-09,Main Corpus,2023-09(100).ZIP,Angekommen – und dann_ Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europ.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2023-09\raw_unarchive\Angekommen – und dann_ Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europ.PDF,Angekommen – und dann? Rund 186.000 Menschen sind in diesem Jahr bereits übers Mittelmeer nach Europa,angekommen  und dann rund 186000 menschen sind in diesem jahr bereits übers mittelmeer nach europa,Rheinische Post,rheinische post,Samstag 30. September 2023,,801,5679,7956e89afc3b5c7272d19867d39df801946ab5dc,exact_001,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_001.,S. 4,no,
