file_name,decision,reason,duplicate_group,notes
",,Zum Scheitern verurteilt_.PDF",keep,,,
100.000 Einwanderer kommen über den Familiennachzug Die Einreise von engen Verwandten bleibt auch 20.PDF,keep,,,
18 Geflüchtete vor Kreta tot aufgefunden.PDF,keep,,,
42 Menschen mussten Remscheid 2025 verlassen.PDF,keep,,,
"Abgewiesene beantragen dennoch Asyl 1500 Personen, die an deutschen Grenzen zurückgewiesen wurden, e.PDF",keep,,,
Abschiebehaft für Attentäter wäre wohl möglich gewesen(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Abschiebehaft für Attentäter wäre wohl möglich gewesen.PDF (exact_001).
Abschiebehaft für Attentäter wäre wohl möglich gewesen.PDF,keep,,exact_001,Representative kept for exact_001.
Abschiebungen_ Düsseldorf sucht Mitarbeiter für Haftangelegenheiten(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Abschiebungen_ Düsseldorf sucht Mitarbeiter für Haftangelegenheiten.PDF (exact_002).
Abschiebungen_ Düsseldorf sucht Mitarbeiter für Haftangelegenheiten(3).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Abschiebungen_ Düsseldorf sucht Mitarbeiter für Haftangelegenheiten.PDF (exact_002).
Abschiebungen_ Düsseldorf sucht Mitarbeiter für Haftangelegenheiten.PDF,keep,,exact_002,Representative kept for exact_002.
Auf einen Blick Salzgitter _ Arbeitspflicht für Asylbewerber ++ Unterbringung von Migranten_ Kosten.PDF,keep,,,
Auf einen Blick Seit mehr als zehn Jahren_ Abschiebung nach Syrien ++ Steuerzahlerbund zur Aktivrent.PDF,keep,,,
Ausnahme im Kreis_ Neuss führt Bezahlkarte für Geflüchtete ein.PDF,keep,,,
Belarussische Oppositionelle.PDF,keep,,,
"Bezahlkarte macht Kommunen Mehrarbeit Wo das neue Guthaben-System für Geflüchtete eingeführt wird, m(2).PDF",drop,duplicate_exact,exact_003,"Dropped in favor of representative file: Bezahlkarte macht Kommunen Mehrarbeit Wo das neue Guthaben-System für Geflüchtete eingeführt wird, m.PDF (exact_003)."
"Bezahlkarte macht Kommunen Mehrarbeit Wo das neue Guthaben-System für Geflüchtete eingeführt wird, m.PDF",keep,,exact_003,Representative kept for exact_003.
BKA-Lagebild.PDF,keep,,,
Bürogebäude für Flüchtlinge.PDF,keep,,,
Christliches Erbarmen Wadephul-Äußerung(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Christliches Erbarmen Wadephul-Äußerung.PDF (exact_004).
Christliches Erbarmen Wadephul-Äußerung.PDF,keep,,exact_004,Representative kept for exact_004.
"Das Anschlagsopfer vertraut niemandem mehr Der Syrer Wassim Al M. steht vor Gericht, weil er am Holo.PDF",keep,,,
"Das Privileg der Männer Während die Integration männlicher Asylbewerber langsam, aber stetig voranko(2).PDF",drop,duplicate_exact,exact_005,"Dropped in favor of representative file: Das Privileg der Männer Während die Integration männlicher Asylbewerber langsam, aber stetig voranko.PDF (exact_005)."
"Das Privileg der Männer Während die Integration männlicher Asylbewerber langsam, aber stetig voranko.PDF",keep,,exact_005,Representative kept for exact_005.
"Der Fuchs im Hühnerstall Europa will Migration stoppen - und kooperiert mit Kriegsherren, die Mensch.PDF",keep,,,
Der Schock hallt nach.PDF,keep,,,
Deutlich mehr Abschiebungen.PDF,keep,,,
Deutschland altert.PDF,keep,,,
Deutschland übernimmt Verantwortung für illegal weitergereiste Flüchtlinge Dysfunktionales Dublin -S.PDF,keep,,,
Die erschöpfte Willkommenskultur Eine Mehrheit der Deutschen hält inzwischen auch die legale Einwand.PDF,keep,,,
Die Farben der Republik Meinung Eine Kunstaktion des Zentrums für Politische Schönheit in Berlin ent(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: Die Farben der Republik Meinung Eine Kunstaktion des Zentrums für Politische Schönheit in Berlin ent.PDF (exact_006).
Die Farben der Republik Meinung Eine Kunstaktion des Zentrums für Politische Schönheit in Berlin ent.PDF,keep,,exact_006,Representative kept for exact_006.
Die politische Stimmung in Sachsen setzt uns unter Druck.PDF,keep,,,
Die Quittung werden wir bekommen.PDF,keep,,,
Doch kein Bleiberecht(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Doch kein Bleiberecht.PDF (exact_007).
Doch kein Bleiberecht.PDF,keep,,exact_007,Representative kept for exact_007.
Eine Stimme für die Spätaussiedler.PDF,keep,,,
Empörung über Einreiseverbote Die US-Regierung in Washington hat unter anderem die beiden Geschäftsf(2).PDF,drop,duplicate_exact,exact_008,Dropped in favor of representative file: Empörung über Einreiseverbote Die US-Regierung in Washington hat unter anderem die beiden Geschäftsf.PDF (exact_008).
