file_name,decision,reason,duplicate_group,notes
"_Wir müssen Ordnung in die Zuwanderung bringen_ FDP-Innenpolitiker Stephan Thomae erklärt, wie ein _.PDF",keep,,,
Auf dem Weg nach Westen Massenflucht Tausende von Ukrainern werden vor den russischen Truppen fliehe.PDF,keep,,,
Auf den Kindern lastet ein ungeheurer Druck Die Anthropologin Birgitt Röttger-Rössler erforscht das.PDF,keep,,,
"Bald wieder geöffnet Weil wieder mehr Zuwanderer kommen und Abschiebungen selten gelingen, bauen die(2).PDF",keep,,exact_001,Representative kept for exact_001.
"Bald wieder geöffnet Weil wieder mehr Zuwanderer kommen und Abschiebungen selten gelingen, bauen die(3).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Bald wieder geöffnet Weil wieder mehr Zuwanderer kommen und Abschiebungen selten gelingen, bauen die(2).PDF (exact_001)."
"Bald wieder geöffnet Weil wieder mehr Zuwanderer kommen und Abschiebungen selten gelingen, bauen die.PDF",keep,,variant_001,Representative kept for variant_001.
Blinder Syrer verlässt Kirchenasyl Protest gegen Abschiebung aus Bayern und Unterstützung von Univer.PDF,keep,,,
Der Syrer Mheddin Saho rettete sich im Kirchenasyl in Bayern vor Abschiebung das portrait.PDF,keep,,,
Deutschland bereitet sich auf Flüchtlingswelle vor(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Deutschland bereitet sich auf Flüchtlingswelle vor.PDF (exact_002).
Deutschland bereitet sich auf Flüchtlingswelle vor.PDF,keep,,exact_002,Representative kept for exact_002.
Die Nervosität und Angst werden spürbar Krieg in der Ukraine Der Flüchtlingsrat Niedersachsen bekomm.PDF,keep,,,
"Dolmetscher helfen Migranten beim Impfen Lions-Club, Stadt und Prisma-Schule haben den Tag organisie.PDF",keep,,,
Düsseldorf bereitet sich auf Flüchtlinge vor Stadt und Wohlfahrtsverbände schaffen Kapazitäten für U(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Düsseldorf bereitet sich auf Flüchtlinge vor Stadt und Wohlfahrtsverbände schaffen Kapazitäten für U.PDF (exact_003).
Düsseldorf bereitet sich auf Flüchtlinge vor Stadt und Wohlfahrtsverbände schaffen Kapazitäten für U.PDF,keep,,exact_003,Representative kept for exact_003.
Enorme Fluchtbewegung erwartet Bis zu 70 000 Ukrainer könnten vor Krieg und Vertreibung nach Berlin.PDF,keep,,,
Flucht nach Westen An den Grenzübergängen der westlichen Ukraine kommen Tausende Flüchtlinge an. Ein.PDF,keep,,,
Flüchtlinge_ Gesundheitskarte statt Krankenschein(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Flüchtlinge_ Gesundheitskarte statt Krankenschein.PDF (exact_004).
Flüchtlinge_ Gesundheitskarte statt Krankenschein.PDF,keep,,exact_004,Representative kept for exact_004.
Flüchtlingsunterkünfte am Klärwerk unbewohnbar Isselburg werden demnächst neue Asylbewerber zugewies.PDF,keep,,,
Franco A. erneut in Haft.PDF,keep,,,
Gegenwind für Djir-Sarai.PDF,keep,,,
Gerhard Trabert.PDF,keep,,,
Gerüstet für mögliche Flüchtlingswelle Ukraine -Krieg Dr. Christian Pundt_ Landkreis wäre schnell ha.PDF,keep,,variant_002,Representative kept for variant_002.
Gerüstet für mögliche Flüchtlingswelle Ukraine -Krieg Pundt_ Landkreis wäre schnell handlungsfähig.PDF,drop,regional_variant,variant_002,Dropped in favor of representative file: Gerüstet für mögliche Flüchtlingswelle Ukraine -Krieg Dr. Christian Pundt_ Landkreis wäre schnell ha.PDF (variant_002).
In Sicherheit In Berlin sind bisher gut 300 Kriegsflüchtlinge aus der Ukraine registriert worden. No.PDF,keep,,,
Integration auf kurzen Wegen Projekt Die Flüchtlingsunterkunft in Bernstadt bietet ein besonderes Ko.PDF,keep,,,
"Jetzt aufnehmen statt abwehren Die östlichen EU-Staaten rechnen mit über 1,5 Millionen Flüchtlingen.PDF",keep,,,
Kaum Wohnungen für Flüchtlinge.PDF,keep,,,
Koalition der Unwilligen Innenministerin Faeser will Einwanderung vereinfachen - das alarmiert die S.PDF,keep,,,
Luftbrücke nach Kabul gefordert Hilfsorganisationen mahnen zur Aufnahme von Flüchtlingen.PDF,keep,,,
"Menschenwürde ist aufmalbar Flüchtlingsdrama trifft Kunstbetriebssatire_ Der Mann, der seine Haut ve.PDF",keep,,,
Nachrichten Besuch in Jordanien_ Baerbock für mehr Flüchtlingshilfe ++ Finanzen_ Nachtragshaushalt p(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Nachrichten Besuch in Jordanien_ Baerbock für mehr Flüchtlingshilfe ++ Finanzen_ Nachtragshaushalt p.PDF (exact_005).
Nachrichten Besuch in Jordanien_ Baerbock für mehr Flüchtlingshilfe ++ Finanzen_ Nachtragshaushalt p.PDF,keep,,exact_005,Representative kept for exact_005.
NACHRICHTEN(2).PDF,keep,,,
NACHRICHTEN.PDF,keep,,,
Neuer Umgang mit Migranten Zuwanderung Die Bundesregierung hat im Koalitionsvertrag gravierende Verä.PDF,keep,,,
Neues Bleiberecht für abgelehnte Asylbewerber.PDF,keep,,,
Neues Wohnraum-Konzept für Geflüchtete(2).PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: Neues Wohnraum-Konzept für Geflüchtete.PDF (variant_003).
Neues Wohnraum-Konzept für Geflüchtete.PDF,keep,,variant_003,Representative kept for variant_003.
NRW prüft Kapazitäten für Flüchtlinge(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: NRW prüft Kapazitäten für Flüchtlinge.PDF (exact_006).
NRW prüft Kapazitäten für Flüchtlinge.PDF,keep,,exact_006,Representative kept for exact_006.
Polens Herz für Migranten Von vielen in Deutschland unbemerkt öffnete Polen die Grenzen für Ukrainer.PDF,keep,,,
Schleuser auf der Autobahn gefasst Polizei Der Mann aus der Ukraine war mit drei syrischen Flüchtlin.PDF,keep,,,
Solidarisch in Schönefeld 400 Menschen protestieren am Mittwoch gegen das geplante Abschiebezentrum.PDF,keep,,,
Vor der Vertreibung Der russische Krieg kann Europa in eine neue Flüchtlingskrise stürzen. Polen wir.PDF,keep,,,
Wie der Ukraine -Krieg den Kreis trifft +++ Friedensdemos in Viersen und Schwalmtal +++ Viele Flücht.PDF,keep,,,
