file_name,decision,reason,duplicate_group,notes
",,Problem im Stadtbild_.PDF",keep,,,
Abschiebungen nun noch mühsamer Eine Entscheidung des Bundesverfassungsgerichts könnte die Praxis de.PDF,keep,,,
"Absturz in den MINT-Fächern IQB-Bildungstrend Jugendliche können immer schlechter Aufgaben in Mathe,.PDF",keep,,,
Afghane klagt in Karlsruhe.PDF,keep,,,
Alexander Dobrindt will  härten und schärfen.PDF,keep,,,
An der Grenze des Legalen.PDF,keep,,,
"Asylheim „sehr schlecht organisiert“ Die Flüchtlingsunterkunft, in der die Abschiebung des späteren(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Asylheim „sehr schlecht organisiert“ Die Flüchtlingsunterkunft, in der die Abschiebung des späteren.PDF (exact_001)."
"Asylheim „sehr schlecht organisiert“ Die Flüchtlingsunterkunft, in der die Abschiebung des späteren.PDF",keep,,exact_001,Representative kept for exact_001.
Asylprozesse kosten Hunderte Millionen Euro Mehr als ein Drittel aller Verwaltungsrichter sind aussc.PDF,keep,,,
Asylrecht für Geflüchtete aus Somalia(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: Asylrecht für Geflüchtete aus Somalia.PDF (exact_002).
Asylrecht für Geflüchtete aus Somalia.PDF,keep,,exact_002,Representative kept for exact_002.
"Aus dem Bett geholt, ins Flugzeug gesetzt.PDF",keep,,,
Bamf prüft Syrer(2).PDF,drop,duplicate_exact,exact_003,Dropped in favor of representative file: Bamf prüft Syrer.PDF (exact_003).
Bamf prüft Syrer.PDF,keep,,exact_003,Representative kept for exact_003.
Bundespolizei-Chef kritisiert Abschiebepraxis der Länder Dieter Romann beklagt im Interview mit WELT(2).PDF,drop,duplicate_exact,exact_004,Dropped in favor of representative file: Bundespolizei-Chef kritisiert Abschiebepraxis der Länder Dieter Romann beklagt im Interview mit WELT.PDF (exact_004).
Bundespolizei-Chef kritisiert Abschiebepraxis der Länder Dieter Romann beklagt im Interview mit WELT.PDF,keep,,exact_004,Representative kept for exact_004.
Bundespolizei-Chef.PDF,keep,,,
Das ist eindeutig rassistisch.PDF,keep,,,
Der Horror im Schlauchboot.PDF,keep,,,
Der Job als Schlüssel zur Teilhabe Gesellschaft Runder Tisch im Landratsamt zum Thema Integration_ D.PDF,keep,,,
Der Kampf der rebellischen Nonnen geht weiter Konflikt Drei Ordensfrauen wehren sich gegen die Absch.PDF,keep,,,
Der Milchschaum darf nicht fehlen Bundesrechnungshof rügt die Ausgaben für ein Afghanistan -Aufnahme.PDF,keep,,,
Deutschland wie gelähmt Nach Jahrzehnten der Moralisierung haben Staat und Gesellschaft das Handeln.PDF,keep,,,
Die Besten kehren Deutschland wieder den Rücken Unser Land ist ein Magnet für Zuwanderer. Doch die A.PDF,keep,,,
Die Lust an der Opferrolle.PDF,drop,commentary_noncore,,
Die neue Angst der Juden in Großbritannien Nach dem Anschlag auf eine Synagoge verspricht der Premie.PDF,keep,,,
Dobrindts Abschottung(2).PDF,drop,duplicate_exact,exact_005,Dropped in favor of representative file: Dobrindts Abschottung.PDF (exact_005).
Dobrindts Abschottung.PDF,keep,,exact_005,Representative kept for exact_005.
Dorint bleibt Flüchtlingsunterkunft Die Bezirksregierung verlängerte den Mietvertrag für das Haus in.PDF,keep,,,
Ein großes Versprechen Der Bundestag wird in erster Lesung über die Umsetzung der Reform des Gemeins.PDF,keep,,,
Ein neues Leben an der Nähmaschine Vor zehn Jahren kam Mohammad Hasan als syrischer Flüchtling nach.PDF,keep,,,
Eine Prüfung für die Demokratie In Syrien wird zehn Monate nach dem Sturz von Diktator Assad ein Leg(2).PDF,drop,duplicate_exact,exact_006,Dropped in favor of representative file: Eine Prüfung für die Demokratie In Syrien wird zehn Monate nach dem Sturz von Diktator Assad ein Leg.PDF (exact_006).
Eine Prüfung für die Demokratie In Syrien wird zehn Monate nach dem Sturz von Diktator Assad ein Leg.PDF,keep,,exact_006,Representative kept for exact_006.
"Erst der Richter, dann die Handschellen.PDF",keep,,,
"Erst ist es nur ein Sound, dann ein Trend.PDF",keep,,,
Eurostar wagt den Sprung nach Deutschland Der Bahn-Anbieter will zum ersten Mal London mit einer Sta.PDF,keep,,,
Extra-Millionen für Unterkünfte Die laufenden Kosten für die Unterbringung von Geflüchteten in Moers.PDF,keep,,,
"Falsche Ukraine -Flüchtlinge In Deutschland wurden Hunderte Schutzsuchende registriert, die EU -Bürg(2).PDF",keep,,,
"Falsche Ukraine -Flüchtlinge In Deutschland wurden Hunderte Schutzsuchende registriert, die EU -Bürg.PDF",keep,,,
"Flüchtlinge ohne Anspruch Hunderte Menschen, die in Deutschland Schutz vor dem Ukraine -Krieg beantr.PDF",keep,,,
Geflüchtet und besser angekommen In Deutschland dreht sich die Stimmung gegen Flüchtlinge aus der Uk(2).PDF,keep,,,
Geflüchtet und besser angekommen In Deutschland dreht sich die Stimmung gegen Flüchtlinge aus der Uk.PDF,keep,,,
Gegen die Abschiebung im Linienflug(2).PDF,drop,duplicate_exact,exact_007,Dropped in favor of representative file: Gegen die Abschiebung im Linienflug.PDF (exact_007).
Gegen die Abschiebung im Linienflug.PDF,keep,,exact_007,Representative kept for exact_007.
Halb so viele Asylanträge im September wie ein Jahr zuvor.PDF,keep,,,
Hotelumbau für Flüchtlinge wird teurer Die Stadt Goch investiert kräftig in die Unterbringung von Fl.PDF,keep,,,
Ich habe es nicht einmal meiner Mutter erzählt Mit sechs Jahren arbeitete Amanal Petros auf einem Fe.PDF,keep,,,
In Haft bald ohne Anwalt_ Migration Bundesinnenminister Alexander Dobrindt will die Abschiebeverfahr.PDF,keep,,,
"Je länger im Land, desto zufriedener Stadtbild Wie fühlen sich in Deutschland Menschen mit Migration.PDF",keep,,,
Jedes siebte Patent von Migranten Deutschland profitiert von dem Erfindergeist der Menschen mit eine(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Jedes siebte Patent von Migranten Deutschland profitiert von dem Erfindergeist der Menschen mit eine.PDF (variant_001).
Jedes siebte Patent von Migranten Deutschland profitiert von dem Erfindergeist der Menschen mit eine.PDF,keep,,variant_001,Representative kept for variant_001.
"Kein Wunder, dass das Vertrauen der Bürger schwindet CDU-Kommunalexperte Mack führt ein schlechtes S.PDF",keep,,,
"Kein Zimmer, Küche, Bad Die Regierung dachte, Asylbewerber würden ausreisen, wenn man ihnen Sozialle.PDF",keep,,,
