file_name,decision,reason,duplicate_group,notes
_Deutschland darf sich nicht ausnutzen lassen_.PDF,keep,,,
_Flüchtlinge im Karneval willkommen_ Per E-Mail hatte die Polizei von Besuchen auf Veranstaltungen a.PDF,keep,,,
Abschiebung mit Kochtöpfen und Laptops.PDF,keep,,,
Abtauchen statt Abschiebung.PDF,keep,,,
AfD im Sinkflug.PDF,drop,commentary_noncore,,
Afrika vor der Tür.PDF,drop,commentary_noncore,,
Auch Europa hat Mauern und Zäune Die Empörung über Donald Trumps Einwanderungspolitik ist groß. Doch.PDF,keep,,,
Berlin macht Abschiebung zur Chefsache.PDF,keep,,,
Bestimmte Einrichtungen in Nordafrika STAATSBESUCH Der tunesische Ministerpräsident besucht Berlin.PDF,keep,,,
Bund will Handys von Flüchtlingen auslesen Maßnahme soll im Zweifel die Identität klären.PDF,keep,,,
Bundespolizei weist 620 minderjährige Flüchtlinge zurück.PDF,keep,,,
Das Deutschland der 50er-Jahre Gibt es mehr Schwulenfeindlichkeit aufgrund der Zuwanderung_ CDU-Poli.PDF,keep,,,
"Der 180.000-Euro-Mann FLÜCHTLINGSUNTERBRINGUNG CDU und FDP kritisieren, dass der Senat das Parlament.PDF",keep,,,
Der Aufruf zur Ausreise Der Abschiebedruck ist rechtlich zweifelhaft - und ignoriert die vielen indi.PDF,keep,,,
Der rationale Diktator MIGRATIONSRECHT Hunderte Klagen drohen zu scheitern_ Das Verwaltungsgericht m.PDF,keep,,,
Der SPD fehlt eine Haltung Ministerpräsidentin Annegret Kramp-Karrenbauer (CDU) über die Wirkung von.PDF,keep,,,
Der Stammtisch irrt KRIMINELL Die Zahl der Straftaten ist in Niedersachsen gesunken   trotz Hundertt.PDF,keep,,,
"Der Traum nach dem Trauma Mit 17 flüchtete er übers Mittelmeer, mit 20 entwirft er in München eine K.PDF",keep,,,
Deutschland kann von Kanada lernen Premierminister Justin Trudeau gilt als Vorbild für den Umgang mi.PDF,keep,,,
Deutschland verstärkt Abschiebung.PDF,keep,,,
Die Angst der Afghanen ABSCHIEBUNG Sami Mousavi musste seine Heimat schon als Kind verlassen. Über U.PDF,keep,,,
"Die Angst vor dem 18. Geburtstag UNBEGLEITET Minderjährige Flüchtlinge, die ohne Eltern nach Berlin.PDF",keep,,,
Die EU schottet sich immer weiter ab Balkanroute wird noch stärker abgeriegelt _ Verteilung der Flüc.PDF,keep,,,
"Die große Bilanz der Zuwanderung Flüchtlinge strapazieren die Staatskasse, doch sie kurbeln auch die.PDF",keep,,,
Die meisten Flüchtlinge dürfen bleiben Anerkennung wird nur selten widerrufen - und noch seltener üb.PDF,keep,,,
Dönerbude statt Daimler Flüchtlinge sollten den Fachkräftemangel der deutschen Wirtschaft lindern. M(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Dönerbude statt Daimler Flüchtlinge sollten den Fachkräftemangel der deutschen Wirtschaft lindern. M.PDF (variant_001).
Dönerbude statt Daimler Flüchtlinge sollten den Fachkräftemangel der deutschen Wirtschaft lindern. M.PDF,keep,,variant_001,Representative kept for variant_001.
Ein legitimes Interesse Christian Rath über die geplante Handykontrolle bei Flüchtlingen.PDF,drop,commentary_noncore,,
"Ein Mal Ausfliegen Innenminister von Bund, Berlin und Brandenburg besichtigen das Abschiebezentrum i.PDF",keep,,,
Gefährliches Afghanistan 2016 wurden so viele Zivilisten wie nie zuvor Opfer von Gewalt. Bundeslände.PDF,keep,,,
Gestrandet in Griechenland.PDF,keep,,,
Gläsernes Handy.PDF,keep,,,
"Guter Tropfen für guten Zweck Ein Sendener aus dem Arbeitskreis Asyl hat einen Wein entwickelt, über.PDF",keep,,,
Im Osten nichts Neues RECHTE GEWALT Nur minimaler Rückgang bei Angriffen auf Flüchtlingsunterkünfte.PDF,keep,,,
Integrationsprojekte stärken.PDF,keep,,,
Kein voller Schutz für Syrer.PDF,keep,,,
Ladies first Eine Frauenquote bei der Flüchtlingseinreise - CDU-Politiker Wegner stößt damit auf Kri.PDF,keep,,,
Migrationskontrolle.PDF,drop,commentary_noncore,,
Rassismus trifft vor allem Afrikaner UN -Gremium kritisiert Zustände in Deutschland.PDF,keep,,,
Rückkehr in ein umkämpftes Land Von München aus wurden 18 abgelehnte Asylbewerber nach Afghanistan g.PDF,keep,,,
Schneller Abschieben Kursverschärfung in der Flüchtlingspolitik_ Die Bundesregierung will Rückführun.PDF,keep,,,
Schneller und konsequenter abschieben Bund und Länder beraten über einen 16-Punkte-Plan.PDF,keep,,,
Sie schaffen das nur digital.PDF,keep,,,
Syrische Familie rechtswidrig abgeschoben MIGRATION Eine syrische Familie ist aus der Region Hannove.PDF,keep,,,
Wenn aus Asyl Einwanderung wird Schutz wird in Deutschland oft für drei Jahre gewährt. Ob die Gründe.PDF,keep,,,
Wieder am Anfang Tunesien lehnt Auffangzentren für Flüchtlinge ab - und fordert von Deutschland mehr.PDF,keep,,,
Zeigt her eure Mobiltelefone DATENSCHUTZ Das Flüchtlingsamt soll künftig auf Handy-Daten von Flüchtl.PDF,keep,,,
Zu viele Orte der Gefahr.PDF,keep,,,
Zurück in den fast sicheren Tod.PDF,keep,,,
Zurück in der Gefahrenzone.PDF,keep,,,
