file_name,decision,reason,duplicate_group,notes
1000 Flüchtlinge reisen monatlich aus Griechenland ein In großem Umfang kommen anerkannte Schutzbere.PDF,keep,,,
27 Kilometer Mauer gegen Flüchtlinge.PDF,keep,,,
_Deutschland darf sich die Finger nicht blutig machen_ Die Kurdische Gemeinde in der Bundesrepublik.PDF,keep,,,
_Eigenartige Form des Siedlungsrechts_ Seit siebzig Jahren regelt in Deutschland ein Gesetz das Wohn.PDF,keep,,,
"_Migration könnte Bürgerkriege auslösen_ Zukunftsforscher Parag Khanna über aussterbende Staaten, Kl.PDF",keep,,,
Ausgebaut Die Deutsche Bank sagt ein Ende stetig steigender Preise für Wohnungen und Häuser voraus -.PDF,keep,,,
Das Ende des Immobilienbooms Die Anzeichen für fallende Wohnungs- und Häuserpreise mehren sich. Was.PDF,keep,,,
Das Märchen von der „Parallelgesellschaft“.PDF,drop,commentary_noncore,,
Deutschland sagt eine Milliarde für Syrienhilfe zu.PDF,keep,,,
Deutschlands Bevölkerung durch Zuwanderung auf Rekordgröße gewachsen Entgegen aller Prognosen gibt e.PDF,keep,,,
Drei Millionen fehlende Wohnungen Der Bedarf an Neubauten ist doppelt so hoch wie bisher prognostizi.PDF,keep,,,
"Erst fesseln, dann fragen Die Polizei dringt erneut in eine Schutzeinrichtung für junge Geflüchtete.PDF",keep,,,
Es war nur Populismus Nach dem Auslaufen des Abschiebestopps nach Syrien wollte Seehofer schon ab de.PDF,keep,,,
"Geld, Gesundheit - gut gemischt Mehrere Politiker, die fragwürdige Geschäfte mit Schutzmasken vorhat.PDF",keep,,,
Homeschooling für Flüchtlingskinder Das Projekt „Digitales Lernen“ hilft zugewanderten Kindern und J.PDF,keep,,,
In Pakistan nicht sicher(2).PDF,keep,,,
In Pakistan nicht sicher.PDF,keep,,,
Integration soll schon vor der Zuwanderung starten Integrationsgipfel berät über Förderung von Zuwan.PDF,keep,,,
Kein Gehör für Aryas Schmerz.PDF,keep,,,
Keiner fragt nach Religionszugehörigkeit Soziales Menschen aus verschiedenen Kulturen arbeiten bei d.PDF,keep,,,
Kritik an Abschiebung von Kurdin wächst(2).PDF,keep,,,
Kritik an Abschiebung von Kurdin wächst.PDF,keep,,,
Mit 1.440 Euro in der unteren Mitte Der neue Armuts- und Reichtumsbericht zeigt_ Es gibt mehr sehr W.PDF,keep,,,
Mit Homeschooling die Integration voranbringen Flüchtlinge Verein  iHelp  stiftet fünf Laptops für d.PDF,keep,,,
"Männlich, jung, perspektivlos - Frankreichs _Generation Syrien_ Frankreich hat ein Islamismusproblem.PDF",keep,,,
NACHRICHTEN(2).PDF,keep,,,
NACHRICHTEN(3).PDF,keep,,,
NACHRICHTEN(4).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: NACHRICHTEN(6).PDF (variant_001).
NACHRICHTEN(5).PDF,keep,,,
NACHRICHTEN(6).PDF,keep,,variant_001,Representative kept for variant_001.
NACHRICHTEN.PDF,keep,,,
Polizei will sich gerne vielfältiger aufstellen.PDF,keep,,,
Polizei wird vielfältiger Immer mehr Beamte mit Migrationshintergrund.PDF,keep,,,
Regieren und regiert werden - Corona zwingt uns zu einem Neuanfang.PDF,keep,,,
"Retter vor Gericht Die italienische Staatsanwaltschaft erhebt Anklage gegen Mitglieder von NGOs, die(2).PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Retter vor Gericht Die italienische Staatsanwaltschaft erhebt Anklage gegen Mitglieder von NGOs, die.PDF (variant_002)."
"Retter vor Gericht Die italienische Staatsanwaltschaft erhebt Anklage gegen Mitglieder von NGOs, die.PDF",keep,,variant_002,Representative kept for variant_002.
Syrien ist die größte Tragödie dieses Jahrhunderts Vor zehn Jahren begann dort der Krieg. Deutschlan.PDF,keep,,,
"Viel Geld, wenig Ideen_ Wie die Welt Syrern hilft Die Not im zerstörten Syrien wächst, ein Friedensk.PDF",keep,,,
"Vor verschlossenen Türen Der Lockdown trifft alle, doch nicht alle in gleichem Maße. Für Einwanderer(2).PDF",drop,duplicate_exact,exact_001,"Dropped in favor of representative file: Vor verschlossenen Türen Der Lockdown trifft alle, doch nicht alle in gleichem Maße. Für Einwanderer.PDF (exact_001)."
"Vor verschlossenen Türen Der Lockdown trifft alle, doch nicht alle in gleichem Maße. Für Einwanderer.PDF",keep,,exact_001,Representative kept for exact_001.
Vorrang für Hilfe vor Ort Seit fünf Jahren besteht ein EU-Abkommen mit der Türkei_ Ankara nimmt Migr.PDF,keep,,,
Was anerkannte Flüchtlinge nach Deutschland treibt Auch viele Asylberechtigte verlassen Griechenland.PDF,keep,,,
Weit unter der Obergrenze Merkel-Berater sieht Möglichkeit für Aufnahme von neuen Flüchtlingen in De.PDF,keep,,,
"Wenn man aus Sarajevo kam, war Landau in der Pfalz ein Kaff   und ich verliebte mich Tijan Sila Deut.PDF",keep,,,
Wie die EU würdevolle Politik machen kann.PDF,keep,,,
Wählerwanderung Die Haltung türkeistämmiger Deutscher hat sich verändert_ Lange konnte die SPD auf s.PDF,keep,,,
Zeit für neue Ehrlichkeit.PDF,drop,commentary_noncore,,
Zögerliches Pinselohr Heute gibt es in Deutschland immerhin 128 Wolfsrudel. Die Rückkehr der Luchse.PDF,keep,,,
»Hüten Sie sich vor Lemmer!« Bis heute wird Ernst Lemmer für seine widerständige Haltung im »Dritten(2).PDF,keep,,variant_003,Representative kept for variant_003.
»Hüten Sie sich vor Lemmer!« Bis heute wird Ernst Lemmer für seine widerständige Haltung im »Dritten.PDF,drop,regional_variant,variant_003,Dropped in favor of representative file: »Hüten Sie sich vor Lemmer!« Bis heute wird Ernst Lemmer für seine widerständige Haltung im »Dritten(2).PDF (variant_003).
