file_name,decision,reason,duplicate_group,notes
300 Ukraine -Flüchtlinge in Erkelenz Die Zahl könnte noch deutlich steigen. Auch eine Unterbringung.PDF,keep,,,
"4,3 Millionen Ukrainer sind geflohen 100.000 bisher in Deutschland registriert.PDF",keep,,,
"_Bin fassungslos, dass so etwas hier stattfindet_ Integrationsstaatsministerin Reem Alabali-Radovan.PDF",keep,,,
Abschiebungen in viele Länder ausgesetzt Wegen des Krieges in der Ukraine gibt es einen Rückführungs.PDF,keep,,,
"Als Vertriebene nach Friedrichsfeld kamen Nach dem Ersten Weltkrieg kamen Flüchtlinge aus Posen, Wes.PDF",keep,,,
Ansturm aus der Ukraine bleibt aus Flüchtlinge Warum kommen aktuell weniger_   Bislang mehr als 300.PDF,keep,,,
Apotheker_ Starthilfe in den Beruf für Flüchtlinge.PDF,keep,,,
Bei ihm laufen die Fäden der Hilfe zusammen Unterstützung Norbert Schween koordiniert die Flüchtling.PDF,keep,,,
BERLIN.PDF,keep,,,
"Boat People  schlagen Wellen Großbritannien will Flüchtlinge, die in Booten über den Ärmelkanal komm.PDF",keep,,,
Emder Arbeitsagentur bereitet sich auf Ansturm vor Arbeitsmarkt  Es wird verstärkt mit Flüchtlingen.PDF,keep,,,
Ex-Kaserne als Flüchtlingsheim_ Ukraine Ehemalige Blücherkaserne in Aurich könnte Schutzsuchende auf.PDF,keep,,,
Experten_ Da ist noch Luft nach oben.PDF,keep,,,
FLUCHT AUS MODULEN Noch kommen viele Ukrainer bei Familie und Freunden unter - der Druck auf den Woh.PDF,keep,,,
"Flucht geschafft, Papiere weg Polizei- und Ausländerbehörden behalten Pässe von Nicht-Ukrainer_innen.PDF",keep,,,
Flüchtlinge müssen raus aus Hostels Kipping verteidigt bundesweite Verteilung.PDF,keep,,,
Flüchtlinge_ Mehr als 1000 in Leer.PDF,keep,,,
Gemeinden wollen _nicht auf Kosten sitzen bleiben_ Bei der Finanzierung der Hilfe für Ukraine -Flüch.PDF,keep,,,
Gesundheitsversorgung für minderjährige Flüchtlinge in Deutschland.PDF,keep,,,
Giffey freut sich.PDF,keep,,,
Hilfe für Geflüchtete Deutschland traut sich etwas Von Andrea Nüsse.PDF,keep,,,
Hilfe für Ukraine -Flüchtlinge fordert Behörden viel ab Soziales Personalmangel in Niedersachsen Sch.PDF,keep,,,
Ihre Ankunft verzögert sich Vom ehemaligen Flughafen in Berlin- Tegel aus sollen Flüchtlinge aus der.PDF,keep,,,
Jobcenter statt Sozialamt für Geflüchtete Bund bietet Ländern zügige Kostenübernahme.PDF,keep,,,
Kein Schutz im Ankerzentrum.PDF,keep,,,
Kommunen_ Bund muss Impfangebot weiterfinanzieren(2).PDF,drop,duplicate_exact,exact_001,Dropped in favor of representative file: Kommunen_ Bund muss Impfangebot weiterfinanzieren.PDF (exact_001).
Kommunen_ Bund muss Impfangebot weiterfinanzieren.PDF,keep,,exact_001,Representative kept for exact_001.
Kämpfer für Geflüchtete.PDF,keep,,,
Land stockt Gelder für Flüchtlinge auf Bis zu 200 Millionen Euro mehr pro Jahr.PDF,keep,,,
Nicht alle können in Berlin bleiben Der Senat hat Kriterien für den Aufenthalt ukrainischer Flüchtli.PDF,keep,,,
NRW soll ein Fünftel der Flüchtlinge aufnehmen(2).PDF,drop,duplicate_exact,exact_002,Dropped in favor of representative file: NRW soll ein Fünftel der Flüchtlinge aufnehmen.PDF (exact_002).
NRW soll ein Fünftel der Flüchtlinge aufnehmen.PDF,keep,,exact_002,Representative kept for exact_002.
