file_name,decision,reason,duplicate_group,notes
"_Dem Nationalstaat trauen viele am ehesten zu, Probleme zu lösen_ Als Kanzleramtschef und Innenminis.PDF",keep,,,
_Europa braucht einen Neustart_ 15&ThinSpace;000 Teilnehmer erwarten die Veranstalter bei einer Groß.PDF,keep,,,
_Euroskop__ die Serie von Politico und WELT zu den Stärken und Schwächen der EU-Partner. Folge 6_ Sc.PDF,keep,,,
_Neustart im Team_.PDF,keep,,,
_Nicht die Falschen abschieben_ Beauftragte der Bundesregierung zieht positive Zwischenbilanz und fo.PDF,keep,,,
Anti-Folter-Komitee kritisiert Misshandlung bei Abschiebung Bei einem Flug von München nach Kabul be.PDF,keep,,,
"Asylbewerber von Geiselnahme-Vorwurf freigesprochen Der Familienvater hatte aus Furcht, abgeschoben.PDF",keep,,,
Auch andere Länder werben.PDF,keep,,,
Auf der Skala der Zuversicht ist Deutschland nur Mittelklasse Ein neuer Index macht die Stimmung der.PDF,keep,,,
Awo fragt Flüchtlinge_ Wie muss Mann sein_ Ein Kurs thematisiert den Umgang junger Männer mit dem ei.PDF,keep,,,
Das Grundgesetz schätzen und schützen.PDF,drop,commentary_noncore,,
"Der Störfaktor Das erste Urteil, das SeenotretterInnen schuldig spricht_ zehntausend Euro Strafe für.PDF",keep,,,
Deutschlands wahres Brexit-Problem Die Europäische Union will sich auf ihrem Gipfel selbst feiern. A.PDF,keep,,,
Die EU muss Flüchtlinge angemessen behandeln.PDF,drop,commentary_noncore,,
"Die Grenzen der Polizei Drei Polizeibeamt_innen dringen nachts in eine Schutzeinrichtung ein, um die.PDF",keep,,,
Die Integration der Flüchtlinge wird schwieriger.PDF,keep,,,
Die letzten Zeugen In den 30er- und 40er-Jahren begründeten Shoah-Flüchtlinge im Norden Manhattans d.PDF,keep,,,
Die Sicherheit der anderen Malene Gürgen über die neuen Fallzahlen zu rechter Gewalt.PDF,drop,commentary_noncore,,
Die Wohnung ist verletzlich Die Berliner Polizei holt Menschen zur Abschiebung aus deren Wohnungen.PDF,keep,,,
Ein völlig falsches Signal.PDF,keep,,,
Einer muss in Haft Im Prozess um prügelnde Asylbewerber in Amberg wirken sich deren Geständnisse str.PDF,keep,,,
Europas Bürger glauben trotz Krisen an die EU Im vergangenen Jahrzehnt erlebte die Europäische Union.PDF,keep,,,
"Friede, Freude, Einwanderung Von wegen. Seehofer stellt den Entwurf zum Fachkräfteeinwanderungsgeset.PDF",keep,,,
Für ein sozialeres Europa.PDF,keep,,,
Grenzerfahrungen von Polizisten aus NRW Fünf Polizisten aus NRW sichern im Niemandsland zwischen Nor(2).PDF,drop,regional_variant,variant_001,Dropped in favor of representative file: Grenzerfahrungen von Polizisten aus NRW Fünf Polizisten aus NRW sichern im Niemandsland zwischen Nor.PDF (variant_001).
Grenzerfahrungen von Polizisten aus NRW Fünf Polizisten aus NRW sichern im Niemandsland zwischen Nor.PDF,keep,,variant_001,Representative kept for variant_001.
Höchste Zeit.PDF,drop,commentary_noncore,,
Job-Integration klappt besser als gedacht Sachverständigenrat für Migration stützt das geplante Einw.PDF,keep,,,
Jugendliche wollen mitbestimmen Am Michael-Ende-Gymnasium Tönisvorst ist die Europawahl schon entsch.PDF,keep,,,
Junger Afghane nach Prügelattacke abgeschoben.PDF,keep,,,
